municipality_id,category_id,自治体正式名称,category_group,parent_category_id,classification_level,表示順,collection_channel,代表品目,入れてはいけない物,適用条件,条件外の扱い,出す前の処理,袋・容器のルール,サイズ・条件,粗大ごみ扱いか,予約が必要か,有料か,料金ルール,自治体収集外か,注意事項,source_id,出典URL,出典ページ・該当箇所,確認日,ui_role,rule_status,effective_from,effective_to
M067,C-M067-05,廃乾電池・体温計,廃乾電池・体温計,,PRIMARY,5,CURBSIDE,乾電池・ボタン電池・充電式電池・水銀体温計等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,市の専用コンテナ等へ,,,FALSE,FALSE,FALSE,,FALSE,,S-M067-04,https://www.city.okayama.jp/kurashi/0000028002.html,家庭ごみの出し方／廃乾電池・体温計,2026-08-19,SORT_BUCKET,CURRENT,,
M067,C-M067-06,粗大ごみ,粗大ごみ,,PRIMARY,6,BOOKED_PICKUP,20L有料指定袋に入りきらない家具・自転車・家電等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,1個の大きさが20L有料指定袋に入りきらないもの,TRUE,FALSE,FALSE,,FALSE,,S-M067-04,https://www.city.okayama.jp/kurashi/0000028002.html,家庭ごみの出し方／粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M067,C-M067-07,市で収集できないもの,市で収集できないもの,,EXCLUDED,7,NOT_COLLECTED,タイヤ・ドラム缶・ピアノ・バッテリー等,NOT_STATED_IN_CITED_SOURCE,,販売店・メーカー・専門業者等の公式案内に従う,受入先の指示に従う,,,FALSE,FALSE,FALSE,,TRUE,,S-M067-04,https://www.city.okayama.jp/kurashi/0000028002.html,粗大ごみ／収集又は持込みできないもの,2026-08-19,EXCLUDED_NOTICE,CURRENT,,
M068,C-M068-01,燃やせるごみ,燃やせるごみ,,PRIMARY,1,CURBSIDE,生ごみ・可燃性家庭ごみ,NOT_STATED_IN_CITED_SOURCE,真備地区以外,真備地区はC-M068-07 燃えるごみ,大きさ基準に従う,,,FALSE,FALSE,FALSE,,FALSE,,S-M068-01,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/index.html,家庭ごみの出し方／燃やせるごみ,2026-09-15,SORT_BUCKET,CURRENT,,
M068,C-M068-02,資源ごみ,資源ごみ,,PRIMARY,2,CURBSIDE,缶・びん・古紙・古布・金属類等,NOT_STATED_IN_CITED_SOURCE,市内（品目・排出方法は地域別公式資料に従う）,NOT_STATED_IN_CITED_SOURCE,品目ごとの条件に従う,,,FALSE,FALSE,FALSE,,FALSE,,S-M068-02,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1012155.html,ごみ分別検索／資源ごみ,2026-09-15,SORT_BUCKET,CURRENT,,
M068,C-M068-03,埋立ごみ,埋立ごみ,,PRIMARY,3,CURBSIDE,陶磁器・耐熱ガラス等,NOT_STATED_IN_CITED_SOURCE,真備地区以外,真備地区の該当品はC-M068-08 燃えないごみ,NOT_STATED_IN_CITED_SOURCE,,18L缶より小さいものを基本,FALSE,FALSE,FALSE,,FALSE,,S-M068-02,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1012155.html,ごみ分別検索／埋立ごみ,2026-09-15,SORT_BUCKET,CURRENT,,
M068,C-M068-04,使用済み乾電池,使用済み乾電池,,PRIMARY,4,CURBSIDE,乾電池・モバイルバッテリー等の対象使用済み電池,NOT_STATED_IN_CITED_SOURCE,真備地区以外,真備地区はC-M068-09 体温計・乾電池,市指定方法で排出,,,FALSE,FALSE,FALSE,,FALSE,,S-M068-01,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/index.html,家庭ごみの出し方／使用済み乾電池,2026-09-15,SORT_BUCKET,CURRENT,,
M068,C-M068-05,粗大ごみ,粗大ごみ,,PRIMARY,5,BOOKED_PICKUP,大型家具・複合製品等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,TRUE,FALSE,FALSE,,FALSE,,S-M068-02,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1012155.html,ごみ分別検索／粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M068,C-M068-06,出せない,出せない,,EXCLUDED,6,NOT_COLLECTED,タイヤ・注射針・処理困難物等,NOT_STATED_IN_CITED_SOURCE,,販売店・メーカー・専門業者等の公式案内に従う,受入先の指示に従う,,,FALSE,FALSE,FALSE,,TRUE,,S-M068-02,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1012155.html,ごみ分別検索／出せない,2026-08-19,EXCLUDED_NOTICE,CURRENT,,
M068,C-M068-07,燃えるごみ,燃えるごみ,,PRIMARY,7,CURBSIDE,生ごみ・プラスチック・ビニール製品・ゴム製品・革製品・木くず,資源ごみ・燃えないごみ・電池類,真備地区,真備地区以外はC-M068-01 燃やせるごみ等の現行区分に従う,品目ごとの条件に従う,指定ごみ袋又は透明・半透明の市販ごみ袋,45L又は20L袋に入る大きさ,FALSE,FALSE,FALSE,,FALSE,真備地区の正式区分。,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区／燃えるごみ,2026-09-15,SORT_BUCKET,CURRENT,,
M068,C-M068-08,燃えないごみ,燃えないごみ,,PRIMARY,8,CURBSIDE,金属類・磁器類・ガラス類・LED/白熱電球,資源ごみ・電池類,真備地区,真備地区以外の該当品は埋立ごみ等の現行区分に従う,危険物は安全に扱い品目ごとの条件に従う,指定ごみ袋又は透明・半透明の市販ごみ袋,45L又は20L袋に入る大きさ,FALSE,FALSE,FALSE,,FALSE,真備地区の正式区分。,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区／燃えないごみ,2026-09-15,SORT_BUCKET,CURRENT,,
M068,C-M068-09,体温計・乾電池,体温計・乾電池,,PRIMARY,9,CURBSIDE,水銀体温計・乾電池・モバイルバッテリー等の充電式電池,電子体温計,真備地区,真備地区以外は使用済み乾電池等の現行回収区分に従う,ボタン電池・角型電池は絶縁。充電池は安全処理する,ごみステーション内の所定の収集箱,対象電池類,FALSE,FALSE,FALSE,,FALSE,真備地区は充電式電池もこの区分。,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区／体温計 乾電池,2026-09-15,SORT_BUCKET,CURRENT,,
M069,C-M069-01,可燃(燃やせる)ごみ,可燃(燃やせる)ごみ,,PRIMARY,1,CURBSIDE,台所ごみ・紙くず・布くず・木くず等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,市の指定方法で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M069-01,https://www.city.tsuyama.lg.jp/common/photo/free/files/15157/202207061635570688633.pdf,生活ガイドブック／ごみの分け方／可燃(燃やせる)ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M069,C-M069-02,不燃(燃やせない)ごみ,不燃(燃やせない)ごみ,,PRIMARY,2,CURBSIDE,ガラス・陶磁器・金属・ゴム革製品等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,危険物は安全に保護して出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M069-01,https://www.city.tsuyama.lg.jp/common/photo/free/files/15157/202207061635570688633.pdf,生活ガイドブック／ごみの分け方／不燃(燃やせない)ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M069,C-M069-03,プラスチック容器包装,プラスチック容器包装,,PRIMARY,3,CURBSIDE,商品を入れていたプラスチック容器・袋・包み,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを落として出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M069-01,https://www.city.tsuyama.lg.jp/common/photo/free/files/15157/202207061635570688633.pdf,生活ガイドブック／ごみの分け方／プラスチック容器包装,2026-08-19,SORT_BUCKET,CURRENT,,
M069,C-M069-04,缶・びん・ペットボトル,缶・びん・ペットボトル,,PRIMARY,4,CURBSIDE,飲料用びん・缶・PETボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,水洗い。PETはキャップ・ラベルを外す,,,FALSE,FALSE,FALSE,,FALSE,,S-M069-01,https://www.city.tsuyama.lg.jp/common/photo/free/files/15157/202207061635570688633.pdf,生活ガイドブック／ごみの分け方／缶・びん・ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
M069,C-M069-05,古紙,古紙,,PRIMARY,5,CURBSIDE,新聞・雑誌・段ボール・牛乳パック・雑がみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,古紙の種類ごとに市指定方法で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M069-01,https://www.city.tsuyama.lg.jp/common/photo/free/files/15157/202207061635570688633.pdf,生活ガイドブック／ごみの分け方／古紙,2026-08-19,SORT_BUCKET,CURRENT,,
M069,C-M069-06,粗大（大きい）ごみ,粗大（大きい）ごみ,,PRIMARY,6,BOOKED_PICKUP,家具・自転車・大型家庭ごみ等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,TRUE,FALSE,FALSE,,FALSE,,S-M069-01,https://www.city.tsuyama.lg.jp/common/photo/free/files/15157/202207061635570688633.pdf,生活ガイドブック／ごみの分け方／粗大（大きい）ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M070,C-M070-01,燃やせるごみ,燃やせるごみ,,PRIMARY,1,CURBSIDE,生ごみ・ティッシュ類・使い捨てマスク・汚れた食品トレイ等,資源対象物・不燃物,,NOT_STATED_IN_CITED_SOURCE,生ごみは十分水切り,玉野市有料指定袋,,FALSE,FALSE,TRUE,有料指定袋を購入,FALSE,,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／可燃ごみ,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-02,不燃物A,不燃物A,,PRIMARY,2,CURBSIDE,せともの・陶器類・ガラス・汚れた缶・汚れたびん・化粧品や油のびん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,玉野市有料指定袋,,FALSE,FALSE,TRUE,有料指定袋を購入,FALSE,,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／不燃物A,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-03,不燃物B,不燃物B,,PRIMARY,3,CURBSIDE,厚さ2mm以上のプラスチック類・金属類・小型電気製品,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,玉野市有料指定袋,,FALSE,FALSE,TRUE,有料指定袋を購入,FALSE,,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／不燃物B,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-04,古紙類,古紙類,,PRIMARY,9,CURBSIDE,新聞・雑誌・紙箱類・段ボール・牛乳パック・小さな雑がみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,種類別に市指定方法でまとめる,紐でしばる。小さな雑がみは紙袋・封筒可,,FALSE,FALSE,FALSE,,FALSE,,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／古紙,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-05,その他プラスチック製容器包装,その他プラスチック製容器包装,,PRIMARY,6,CURBSIDE,プラマークの容器包装・食品用トレイ・PETキャップ/ラベル・菓子袋,汚れた食品トレイ等,,汚れが残る食品トレイ等は燃やせるごみ,中身と汚れを除く,透明・半透明の袋（50L以内）,,FALSE,FALSE,FALSE,,FALSE,,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／その他プラ製容器包装,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-06,ペットボトル,ペットボトル,,PRIMARY,5,CURBSIDE,PETマークのあるペットボトル,キャップ・ラベル・工作したPET,,キャップ・ラベルはその他プラ。工作したPETは燃やせるごみ,中身を使い切って水洗い,透明・半透明の袋（50L以内）,,FALSE,FALSE,FALSE,,FALSE,,S-M070-03,https://www.city.tamano.lg.jp/uploaded/attachment/27937.pdf,50音順／ペットボトル,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-07,缶類,缶類,,PRIMARY,7,CURBSIDE,スチール缶・アルミ缶・のり缶・菓子缶,ひどく汚れた缶,,ひどく汚れた缶は不燃物A,中身を空にして水洗い,コンテナ,,FALSE,FALSE,FALSE,,FALSE,,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／缶,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-08,古布・廃食用油,古布・廃食用油,,ALTERNATIVE,11,DROP_OFF,リユース可能な古布・植物性廃食用油,NOT_STATED_IN_CITED_SOURCE,指定拠点への持参,NOT_STATED_IN_CITED_SOURCE,古布は透明・半透明袋。廃食用油は不純物を除きPETボトルへ,,,FALSE,FALSE,FALSE,,FALSE,市民センター・市役所・東清掃センター等で拠点回収,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／古布・廃食用油の拠点回収,2026-09-15,REFERENCE_ONLY,CURRENT,,
M070,C-M070-09,粗大ごみ,粗大ごみ,,PRIMARY,10,BOOKED_PICKUP,1辺が50cm又は容量20Lを超える家庭ごみ,NOT_STATED_IN_CITED_SOURCE,1辺が50cm又は容量20Lを超える,NOT_STATED_IN_CITED_SOURCE,東清掃センター持込又は戸別収集,,,TRUE,FALSE,TRUE,品目・収集方法により有料,FALSE,,S-M070-01,https://www.city.tamano.lg.jp/site/recycle/1630.html,玉野市ごみ分別辞典／粗大ごみ,2026-09-15,REFERENCE_ONLY,CURRENT,,
M070,C-M070-10,市が取り扱わないもの,市が取り扱わないもの,,EXCLUDED,13,NOT_COLLECTED,処理困難物等,NOT_STATED_IN_CITED_SOURCE,,販売店・メーカー・専門業者等へ相談,受入先の指示に従う,,,FALSE,FALSE,FALSE,,TRUE,,S-M070-01,https://www.city.tamano.lg.jp/site/recycle/1630.html,玉野市ごみ分別辞典／市が取り扱わないもの,2026-09-15,EXCLUDED_NOTICE,CURRENT,,
M070,C-M070-11,びん類,びん類,,PRIMARY,8,CURBSIDE,飲食用びん,化粧品・油のびん・ひどく汚れたびん,,化粧品・油のびん・ひどく汚れたびんは不燃物A,中身を空にして水洗い,コンテナ,,FALSE,FALSE,FALSE,,FALSE,,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／びん,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-12,危険性の物,危険性の物,,PRIMARY,4,CURBSIDE,スプレー缶・乾電池・蛍光灯・電球・使い捨てライター,小型充電式電池・ボタン電池,,小型充電式電池・ボタン電池は環境保全課・東清掃センター等へ持参,品目別に安全処理,種類ごとに透明・半透明の袋,,FALSE,FALSE,FALSE,,FALSE,,S-M070-02,https://www.city.tamano.lg.jp/uploaded/attachment/33595.pdf,令和8年度カレンダー／危険,2026-09-15,SORT_BUCKET,CURRENT,,
M070,C-M070-13,小型充電式電池・ボタン電池（拠点回収）,小型充電式電池・ボタン電池,,ALTERNATIVE,12,DROP_OFF,モバイルバッテリー・リチウムイオン電池等・ボタン電池,ごみステーション・小型家電回収BOX,家庭用の対象充電池等,購入店・取扱店への相談又は回収協力店も利用可,端子をテープ等で絶縁,窓口・回収協力店へ持参,,FALSE,FALSE,FALSE,,FALSE,モバイルバッテリー等はごみステーションに出さない,S-M070-04,https://www.city.tamano.lg.jp/site/recycle/18110.html,充電池類の出し方,2026-09-15,REFERENCE_ONLY,CURRENT,,
M071,C-M071-01,もやすしかないごみ,もやすしかないごみ,,PRIMARY,1,CURBSIDE,資源化できない可燃性家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,市指定袋で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M071-03,https://www.city.kasaoka.okayama.jp/soshiki/18/74031.html,2026年4月指定袋名称変更,2026-08-19,SORT_BUCKET,CURRENT,,
M071,C-M071-02,燃えないごみ,燃えないごみ,,PRIMARY,2,CURBSIDE,資源化できない不燃家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M071-04,https://www.city.kasaoka.okayama.jp/soshiki/18/1738.html,燃えないごみについて,2026-08-19,SORT_BUCKET,CURRENT,,
M071,C-M071-03,カン類,カン類,,PRIMARY,3,CURBSIDE,飲食用缶等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を空にし分別収集へ,,,FALSE,FALSE,FALSE,,FALSE,,S-M071-02,https://www.city.kasaoka.okayama.jp/soshiki/18/1822.html,分別収集／カン類,2026-08-19,SORT_BUCKET,CURRENT,,
M071,C-M071-04,紙類,紙類,,PRIMARY,4,CURBSIDE,新聞・段ボール・紙パック・雑紙,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,紙の種類ごとの市指定方法でまとめる,,,FALSE,FALSE,FALSE,,FALSE,,S-M071-02,https://www.city.kasaoka.okayama.jp/soshiki/18/1822.html,分別収集／紙類,2026-08-19,SORT_BUCKET,CURRENT,,
M071,C-M071-05,布類,布類,,PRIMARY,5,CURBSIDE,古布・衣類,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,市指定方法で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M071-02,https://www.city.kasaoka.okayama.jp/soshiki/18/1822.html,分別収集／布類,2026-08-19,SORT_BUCKET,CURRENT,,
