municipality_id,category_id,自治体正式名称,category_group,parent_category_id,classification_level,表示順,collection_channel,代表品目,入れてはいけない物,適用条件,条件外の扱い,出す前の処理,袋・容器のルール,サイズ・条件,粗大ごみ扱いか,予約が必要か,有料か,料金ルール,自治体収集外か,注意事項,source_id,出典URL,出典ページ・該当箇所,確認日,ui_role,rule_status,effective_from,effective_to
M077,C-M077-03,プラスチック資源,プラスチック資源,,PRIMARY,3,CURBSIDE,プラスチック製容器包装・対象プラスチック製品,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れや残留物を除く,,,FALSE,FALSE,FALSE,,FALSE,,S-M077-03,https://www.city.setouchi.lg.jp/soshiki/14/154186.html,プラスチック資源,2026-08-19,SORT_BUCKET,CURRENT,,
M077,C-M077-04,金物類,金物類,,PRIMARY,4,CURBSIDE,1L超の缶・金属小物・スプレー缶等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,スプレー缶・カセット式ガスボンベは安全機構を利用し、火気のない風通しのよい屋外で中身を完全に出し切ってから出す,,,FALSE,FALSE,FALSE,,FALSE,現行公式安全案内では穴あけを必須としていないため、穴あけ条件を現在ルールとして断定しない,S-M077-04,https://www.city.setouchi.lg.jp/soshiki/14/139499.html,スプレー缶・カセット式ガスボンベ／中身を出し切ったもの→金物類,2026-08-19,SORT_BUCKET,CURRENT,,
M077,C-M077-05,飲食料用ビン,飲食料用ビン,,PRIMARY,5,CURBSIDE,飲食料用びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中を洗い色別コンテナへ,,,FALSE,FALSE,FALSE,,FALSE,,S-M077-02,https://www.city.setouchi.lg.jp/uploaded/attachment/126501.pdf,飲食料用ビン,2026-08-19,SORT_BUCKET,CURRENT,,
M077,C-M077-06,古紙,古紙,,PRIMARY,6,CURBSIDE,新聞・段ボール・紙パック・雑誌/ざつ紙,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,品目別に結束等,,,FALSE,FALSE,FALSE,,FALSE,,S-M077-02,https://www.city.setouchi.lg.jp/uploaded/attachment/126501.pdf,古紙,2026-08-19,SORT_BUCKET,CURRENT,,
M077,C-M077-07,コンテナ（電池類・蛍光管・陶磁器・ガラス類・その他ビン）,コンテナ（電池類・蛍光管・陶磁器・ガラス類・その他ビン）,,PRIMARY,7,CURBSIDE,乾電池・蛍光管・陶磁器・ガラス類・その他びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,品目に応じ指定コンテナへ,,,FALSE,FALSE,FALSE,,FALSE,,S-M077-02,https://www.city.setouchi.lg.jp/uploaded/attachment/126501.pdf,コンテナ（電池類・蛍光管・陶磁器・ガラス類・その他ビン）,2026-08-19,SORT_BUCKET,CURRENT,,
M077,C-M077-08,粗大ごみ（可燃）・古布,粗大ごみ（可燃）・古布,,PRIMARY,8,CURBSIDE,可燃性粗大ごみ・古布,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,TRUE,FALSE,FALSE,,FALSE,,S-M077-02,https://www.city.setouchi.lg.jp/uploaded/attachment/126501.pdf,粗大ごみ（可燃）・古布,2026-08-19,REFERENCE_ONLY,CURRENT,,
M077,C-M077-09,粗大ごみ（不燃）・小型家電,粗大ごみ（不燃）・小型家電,,PRIMARY,9,CURBSIDE,不燃性粗大ごみ・小型家電,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,TRUE,FALSE,FALSE,,FALSE,,S-M077-02,https://www.city.setouchi.lg.jp/uploaded/attachment/126501.pdf,粗大ごみ（不燃）・小型家電,2026-08-19,REFERENCE_ONLY,CURRENT,,
M078,C-M078-01,可燃ごみ,可燃ごみ,,PRIMARY,1,CURBSIDE,可燃性家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M078-02,https://www.city.akaiwa.lg.jp/kurashi/gomi/gomi/kankyo_center/gomibunbetu/7755.html,可燃ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M078,C-M078-02,中型混合ごみ,中型混合ごみ,,PRIMARY,2,CURBSIDE,中型の混合ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M078-02,https://www.city.akaiwa.lg.jp/kurashi/gomi/gomi/kankyo_center/gomibunbetu/7755.html,中型混合ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M078,C-M078-03,粗大ごみ,粗大ごみ,,PRIMARY,3,CURBSIDE,大型家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,TRUE,FALSE,FALSE,,FALSE,,S-M078-02,https://www.city.akaiwa.lg.jp/kurashi/gomi/gomi/kankyo_center/gomibunbetu/7755.html,粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M078,C-M078-04,新聞・雑誌・布等,新聞・雑誌・布等,,PRIMARY,4,CURBSIDE,新聞・雑誌・布類等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M078-02,https://www.city.akaiwa.lg.jp/kurashi/gomi/gomi/kankyo_center/gomibunbetu/7755.html,新聞・雑誌・布等,2026-08-19,SORT_BUCKET,CURRENT,,
M078,C-M078-05,金属・びん,金属・びん,,PRIMARY,5,CURBSIDE,金属類・飲食用びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M078-02,https://www.city.akaiwa.lg.jp/kurashi/gomi/gomi/kankyo_center/gomibunbetu/7755.html,金属・びん,2026-08-19,SORT_BUCKET,CURRENT,,
M078,C-M078-06,ペットボトル・埋立ごみ等,ペットボトル・埋立ごみ等,,PRIMARY,6,CURBSIDE,PETボトル・埋立対象物等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M078-02,https://www.city.akaiwa.lg.jp/kurashi/gomi/gomi/kankyo_center/gomibunbetu/7755.html,ペットボトル・埋立ごみ等,2026-08-19,SORT_BUCKET,CURRENT,,
M078,C-M078-07,プラスチック資源,プラスチック資源,,PRIMARY,7,CURBSIDE,プラスチック製容器包装・100%プラスチック製品,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを除く。一辺50cm・厚さ0.5cm以下等の条件を確認,,,FALSE,FALSE,FALSE,,FALSE,,S-M078-03,https://www.city.akaiwa.lg.jp/annai/shiminseikatsu/kankyou/kurashi/kankyo_eisei/gomi/kankyo_center/gomibunnbetu/9352.html,プラスチック資源,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-01,燃えるごみ類,燃えるごみ類,,PRIMARY,1,CURBSIDE,紙くず・木くず・革・ゴム・塩ビ等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,燃えるごみ類,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-02,アルミ缶・スチール缶,アルミ缶・スチール缶,,PRIMARY,2,CURBSIDE,飲食用アルミ缶・スチール缶,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,洗浄,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,アルミ缶・スチール缶,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-03,無色透明のビン,無色透明のビン,,PRIMARY,3,CURBSIDE,無色透明びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ふた・ラベルを外し軽くすすぐ,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,無色透明のビン,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-04,茶色のビン,茶色のビン,,PRIMARY,4,CURBSIDE,茶色びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ふた・ラベルを外し軽くすすぐ,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,茶色のビン,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-05,その他の色のビン,その他の色のビン,,PRIMARY,5,CURBSIDE,その他色びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ふた・ラベルを外し軽くすすぐ,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,その他の色のビン,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-06,ペットボトル,ペットボトル,,PRIMARY,6,CURBSIDE,PETボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ふた・ラベルを外し軽くすすぐ,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-07,プラスチック容器包装類,プラスチック容器包装類,,PRIMARY,7,CURBSIDE,プラマーク容器包装,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れをすすぐ。落ちない物は燃えるごみ,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,プラスチック容器包装類,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-08,プラスチック製品（プラマーク無し）,プラスチック製品（プラマーク無し）,,PRIMARY,8,CURBSIDE,対象プラスチック製品,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れをすすぐ。金属付きは金属類（小）,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,プラスチック製品（プラマーク無し）,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-09,小型家電,小型家電,,PRIMARY,9,CURBSIDE,携帯電話・デジカメ等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,個人情報を削除,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,小型家電,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-10,乾電池,乾電池,,PRIMARY,10,CURBSIDE,乾電池,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,対象電池を指定方法で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,乾電池,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-11,布類,布類,,PRIMARY,11,CURBSIDE,古着・下着・シーツ等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,透明・半透明袋,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,布類,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-12,古紙類,古紙類,,PRIMARY,12,CURBSIDE,新聞・雑誌・段ボール・牛乳パック・雑がみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,紙ひも等で結束,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,古紙類,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-13,ガラス・陶磁器類,ガラス・陶磁器類,,PRIMARY,13,CURBSIDE,割れたガラス・陶磁器,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,割れ物は紙等に包む,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,ガラス・陶磁器類,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-14,蛍光管類,蛍光管類,,PRIMARY,14,CURBSIDE,蛍光管・水銀体温計,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,割れないようケース等で保護,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,蛍光管類,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-15,金属類（小）,金属類（小）,,PRIMARY,15,CURBSIDE,小型金属類,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ガス等は抜く,,,FALSE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,金属類（小）,2026-08-19,SORT_BUCKET,CURRENT,,
M079,C-M079-16,粗大ごみ類,粗大ごみ類,,PRIMARY,16,CURBSIDE,布団・家具・大型金属等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,可能な範囲で異素材を外す,,,TRUE,FALSE,FALSE,,FALSE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,粗大ごみ類,2026-08-19,REFERENCE_ONLY,CURRENT,,
M079,C-M079-17,取り扱いできないごみ,取り扱いできないごみ,,EXCLUDED,17,NOT_COLLECTED,家電4品目・産廃・処理困難物等,NOT_STATED_IN_CITED_SOURCE,,販売店・専門業者等の公式案内に従う,受入先の指示に従う,,,FALSE,FALSE,FALSE,,TRUE,,S-M079-02,https://www.city.maniwa.lg.jp/uploaded/attachment/35804.pdf,取り扱いできないごみ,2026-08-19,EXCLUDED_NOTICE,CURRENT,,
M080,C-M080-01,燃えるごみ,燃えるごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙おむつ・可燃性家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,水切り。金属を外す。指定可燃袋に記名,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,燃えるごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M080,C-M080-02,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,,PRIMARY,2,CURBSIDE,びん・蛍光灯・ガラス・陶器・廃食油,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-02,https://www.city.mimasaka.lg.jp/material/files/group/14/REIWA8NENNDOGOMMIKARENNDA-1.pdf,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,2026-08-19,SORT_BUCKET,CURRENT,,
M080,C-M080-03,透明びん,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,C-M080-02,SUBCATEGORY,3,CURBSIDE,透明の飲食用びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップを外し洗浄し専用コンテナ,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,透明びん,2026-08-19,REFERENCE_ONLY,CURRENT,,
M080,C-M080-04,茶色びん,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,C-M080-02,SUBCATEGORY,4,CURBSIDE,茶色の飲食用びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップを外し洗浄し専用コンテナ,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,茶色びん,2026-08-19,REFERENCE_ONLY,CURRENT,,
M080,C-M080-05,その他色びん,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,C-M080-02,SUBCATEGORY,5,CURBSIDE,その他色の飲食用びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップを外し洗浄し専用コンテナ,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,その他色びん,2026-08-19,REFERENCE_ONLY,CURRENT,,
M080,C-M080-06,生ビン（いきびん）,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,C-M080-02,SUBCATEGORY,6,CURBSIDE,ビールびん・一升びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップを外し洗浄し生びんコンテナ,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,生ビン（いきびん）,2026-08-19,REFERENCE_ONLY,CURRENT,,
M080,C-M080-07,蛍光灯類,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,C-M080-02,SUBCATEGORY,7,CURBSIDE,蛍光管・水銀体温計,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,割らず専用コンテナ,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,蛍光灯類,2026-08-19,REFERENCE_ONLY,CURRENT,,
M080,C-M080-08,ガラス類,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,C-M080-02,SUBCATEGORY,8,CURBSIDE,板ガラス・化粧びん・割れガラス,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ガラス類コンテナ,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,ガラス類,2026-08-19,REFERENCE_ONLY,CURRENT,,
M080,C-M080-09,陶器類,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,C-M080-02,SUBCATEGORY,9,CURBSIDE,茶碗・皿・鏡・白熱電球,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,指定燃えないごみ袋,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,陶器類,2026-08-19,REFERENCE_ONLY,CURRENT,,
M080,C-M080-10,廃天ぷら油,3色びん・生びん・蛍光灯類・ガラス類・陶器類・廃天ぷら油,C-M080-02,SUBCATEGORY,10,CURBSIDE,家庭の植物性廃食油,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,PETボトル8分目程度に入れ密栓し専用コンテナ,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,廃天ぷら油,2026-08-19,REFERENCE_ONLY,CURRENT,,
M080,C-M080-11,かん類・乾電池類・ライター・スプレー缶・刃物・突鋭物等・小型金属類,かん類・乾電池類・ライター・スプレー缶・刃物・突鋭物等・小型金属類,,PRIMARY,11,CURBSIDE,缶・電池・ライター・スプレー缶・刃物・小型金属,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-02,https://www.city.mimasaka.lg.jp/material/files/group/14/REIWA8NENNDOGOMMIKARENNDA-1.pdf,かん類・乾電池類・ライター・スプレー缶・刃物・突鋭物等・小型金属類,2026-08-19,SORT_BUCKET,CURRENT,,
M080,C-M080-12,かん類,かん類・乾電池類・ライター・スプレー缶・刃物・突鋭物等・小型金属類,C-M080-11,SUBCATEGORY,12,CURBSIDE,飲料缶・食物缶,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,洗浄し缶類コンテナ,,,FALSE,FALSE,FALSE,,FALSE,,S-M080-01,https://www.city.mimasaka.lg.jp/soshiki/shimin/kankyo/Cleancenter/life_guide01.html,かん類,2026-08-19,REFERENCE_ONLY,CURRENT,,
