municipality_id,source_id,資料名,資料種別,公式URL,発行主体,対象年度,ページ更新日,取得確認日,使用した情報,優先度,現行性,備考,official_verified,official_basis,official_linking_url
M039,S-M039-01,家庭ごみの分け方・出し方,自治体公式Webページ,https://www.town.kotoura.tottori.jp/docs/2012121300677/,琴浦町,令和8年度,2026-07-06,2026-08-19,住民向け13分別区分・詳細,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M039,S-M039-02,令和8年度ごみ収集日程表,自治体公式Webページ,https://www.town.kotoura.tottori.jp/docs/2025030400055/,琴浦町,令和8年度,2026-07-02,2026-08-19,現行運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M040,S-M040-01,ごみの出し方など,自治体公式Webページ,https://www.e-hokuei.net/soshiki/5/1341.html,北栄町,令和8年度,2026-01-06,2026-08-19,住民向け手引き・日程への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M040,S-M040-02,ごみ・リサイクル,自治体公式Webページ,https://www.e-hokuei.net/soshiki/5/1337.html,北栄町,令和8年度,2026-04-13,2026-08-19,現行ごみ体系・有害ごみ導線,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M040,S-M040-03,令和8年度施政方針,自治体公式Webページ,https://www.e-hokuei.net/soshiki/2/4862.html,北栄町,令和8年度,2026,2026-08-19,令和8年度から充電池を有害ごみとして回収,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M041,S-M041-01,ゴミの分け方について,自治体公式Webページ,https://www.hiezu.jp/%E5%90%84%E8%AA%B2%E4%B8%80%E8%A6%A7/%E4%BD%8F%E6%B0%91%E8%AA%B2/%E7%92%B0%E5%A2%83%E3%83%BB%E3%82%B4%E3%83%9F/%E3%82%B4%E3%83%9F/%E3%82%B4%E3%83%9F%E3%81%AE%E5%88%86%E3%81%91%E6%96%B9%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6/,日吉津村,令和8年度,現行,2026-08-19,分別ポスター・詳細50音表への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M041,S-M041-02,ごみの収集日について,自治体公式Webページ,https://www.hiezu.jp/%E3%82%B4%E3%83%9F%E3%81%AE%E5%8F%8E%E9%9B%86%E6%97%A5%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6/,日吉津村,令和8年度,現行,2026-08-19,住民が排出時に選択する7収集ラベル,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M041,S-M041-03,家庭ゴミの分け方詳細版,自治体公式PDF,https://www.hiezu.jp/user/filer_public/68/02/6802772b-964a-4a93-8ce0-9594e1ca9fa8/r4gomifen-kefang-zao-jian-biao.pdf,日吉津村,令和8年度,令和5年3月改定,2026-08-19,品目別分別区分・収集不可,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M042,S-M042-01,ごみ分別収集の手引き 改訂版（令和8年1月～）,自治体公式PDF,https://www.daisen.jp/user/filer_public/b1/61/b1611d62-e336-4068-8123-b4ec28cb25f6/gomi-funbetu-tebiki-kaiteiban.pdf,大山町,令和8年度,2026-01,2026-08-19,住民向け分別区分・前処理・収集外,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M042,S-M042-02,令和8年4月からごみの出し方を一部変更,自治体公式Webページ,https://www.daisen.jp/10/4/4/r100/s542/,大山町,令和8年度,2026-03-18,2026-08-19,紙製容器包装・指定びん廃止、発泡スチロール条件変更,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M042,S-M042-03,令和8年度ごみ収集日程表,自治体公式Webページ,https://www.daisen.jp/10/4/4/m855/n462/x191/,大山町,令和8年度,2026-05-25,2026-08-19,現行運用確認,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M042,S-M042-04,電池の出し方,自治体公式Webページ,https://www.daisen.jp/10/4/4/r100/m165/,大山町,令和8年度,2026-02-19,2026-08-19,乾電池・充電池の現行分別,4,現行,,TRUE,MUNICIPAL_DOMAIN,
M043,S-M043-01,南部町ごみの分け方・出し方,自治体公式Webページ,https://www.town.nanbu.tottori.jp/admin/chouminseikatsuka/gomi1/g141/,南部町,令和8年度,令和7年度改訂,2026-08-19,住民向け分別収集の区分見出し,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M043,S-M043-02,令和8年度ごみ収集カレンダー・分別表,自治体公式Webページ,https://www.town.nanbu.tottori.jp/admin/chouminseikatsuka/gomi1/y145/,南部町,令和8年度,2026,2026-08-19,現行運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
