mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,category_source_id,category_source_url,category_source_locator,item_evidence_source_id,item_evidence_url,item_evidence_locator,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M106-I032-C-M106-08,M106,I032,1,category正式名称・代表品目から機械抽出,C-M106-08,かん類,要品目別確認,中を洗う。スプレー缶・カセットボンベは使い切る。穴あけ不要。重さ10kg以下,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,かん類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M106-I034-C-M106-10,M106,I034,1,category正式名称・代表品目から機械抽出,C-M106-10,小型家電、電源コード、金物など,要品目別確認,電源コードを器具から切り取って束ねる。釘・かみそり等は紙で包む。袋に入らない物は粗大ごみ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,小型家電、電源コード、金物など,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I001-C-M107-07,M107,I001,1,category正式名称・代表品目から機械抽出,C-M107-07,資源ごみ（ペットボトル）,要品目別確認,中を洗い、ふた・ラベルを外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-01,https://www.city.etajima.hiroshima.jp/cms/articles/download/11923/1/R8_nihonngo.pdf,資源ごみ（ペットボトル）,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I006-C-M107-05,M107,I006,1,category正式名称・代表品目から機械抽出,C-M107-05,資源ごみ（びん・缶）,要品目別確認,中身を空にする,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-01,https://www.city.etajima.hiroshima.jp/cms/articles/download/11923/1/R8_nihonngo.pdf,資源ごみ（びん・缶）,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I012-C-M107-09,M107,I012,1,category正式名称・代表品目から機械抽出,C-M107-09,スーパーなどの回収容器へ（食品トレー（発泡スチロール））,食品トレー（発泡スチロール）,汚れを落として店頭回収へ,弁当等の非発泡食品トレーは燃えるごみ,TRUE,CURRENT,,,S-M107-01,https://www.city.etajima.hiroshima.jp/cms/articles/download/11923/1/R8_nihonngo.pdf,スーパーなどの回収容器へ（食品トレー（発泡スチロール））,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I018-C-M107-01,M107,I018,1,category正式名称・代表品目から機械抽出,C-M107-01,燃えるごみ,要品目別確認,生ごみは水切り。枝木等は現行ポスターの寸法条件に従う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-01,https://www.city.etajima.hiroshima.jp/cms/articles/download/11923/1/R8_nihonngo.pdf,燃えるごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I021-C-M107-01,M107,I021,1,category正式名称・代表品目から機械抽出,C-M107-01,燃えるごみ,要品目別確認,生ごみは水切り。枝木等は現行ポスターの寸法条件に従う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-01,https://www.city.etajima.hiroshima.jp/cms/articles/download/11923/1/R8_nihonngo.pdf,燃えるごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I021-C-M107-06,M107,I021,2,category正式名称・代表品目から機械抽出,C-M107-06,資源ごみ（古紙・布類）,要品目別確認,古紙は種類別にまとめる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-01,https://www.city.etajima.hiroshima.jp/cms/articles/download/11923/1/R8_nihonngo.pdf,資源ごみ（古紙・布類）,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I023-C-M107-02,M107,I023,1,category正式名称・代表品目から機械抽出,C-M107-02,燃えないごみ（埋立てるごみ）,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-01,https://www.city.etajima.hiroshima.jp/cms/articles/download/11923/1/R8_nihonngo.pdf,燃えないごみ（埋立てるごみ）,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I027-C-M107-08,M107,I027,1,category正式名称・代表品目から機械抽出,C-M107-08,有害・危険ごみ,要品目別確認,スプレー缶は中身を使い切る。穴を開けずに出す場合は袋に入れ、穴を開けていない旨を表示する,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-02,https://www.city.etajima.hiroshima.jp/cms/articles/show/11608,有害・危険ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I029-C-M107-08,M107,I029,1,category正式名称・代表品目から機械抽出,C-M107-08,有害・危険ごみ,要品目別確認,スプレー缶は中身を使い切る。穴を開けずに出す場合は袋に入れ、穴を開けていない旨を表示する,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-02,https://www.city.etajima.hiroshima.jp/cms/articles/show/11608,有害・危険ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I030-C-M107-08,M107,I030,1,category正式名称・代表品目から機械抽出,C-M107-08,有害・危険ごみ,要品目別確認,スプレー缶は中身を使い切る。穴を開けずに出す場合は袋に入れ、穴を開けていない旨を表示する,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-02,https://www.city.etajima.hiroshima.jp/cms/articles/show/11608,有害・危険ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I032-C-M107-08,M107,I032,1,category正式名称・代表品目から機械抽出,C-M107-08,有害・危険ごみ,要品目別確認,スプレー缶は中身を使い切る。穴を開けずに出す場合は袋に入れ、穴を開けていない旨を表示する,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-02,https://www.city.etajima.hiroshima.jp/cms/articles/show/11608,有害・危険ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M107-I034-C-M107-03,M107,I034,1,category正式名称・代表品目から機械抽出,C-M107-03,燃える粗大ごみ,要品目別確認,コード等の市指定前処理を行う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M107-01,https://www.city.etajima.hiroshima.jp/cms/articles/download/11923/1/R8_nihonngo.pdf,燃える粗大ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I001-C-M108-09,M108,I001,1,category正式名称・代表品目から機械抽出,C-M108-09,ペットボトル,要品目別確認,キャップ・ラベルを外す。汚れが落ちないものは普通ごみ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I007-C-M108-11,M108,I007,1,category正式名称・代表品目から機械抽出,C-M108-11,白色トレイ,要品目別確認,汚れを落とす,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,白色トレイ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I013-C-M108-03,M108,I013,1,category正式名称・代表品目から機械抽出,C-M108-03,新聞・雑誌・雑がみ,要品目別確認,紙類は種類に応じてひもでしばる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,新聞・雑誌・雑がみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I014-C-M108-04,M108,I014,1,category正式名称・代表品目から機械抽出,C-M108-04,ダンボール,要品目別確認,たたんでひもでしばる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,ダンボール,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I015-C-M108-03,M108,I015,1,category正式名称・代表品目から機械抽出,C-M108-03,新聞・雑誌・雑がみ,要品目別確認,紙類は種類に応じてひもでしばる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,新聞・雑誌・雑がみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I017-C-M108-10,M108,I017,1,category正式名称・代表品目から機械抽出,C-M108-10,紙パック,要品目別確認,ストロー等を外す。アルミ箔付きは普通ごみ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,紙パック,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I021-C-M108-05,M108,I021,1,category正式名称・代表品目から機械抽出,C-M108-05,衣類,要品目別確認,透明または半透明の袋で出し、雨天時は避ける,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,衣類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I023-C-M108-07,M108,I023,1,category正式名称・代表品目から機械抽出,C-M108-07,埋立ごみ,要品目別確認,割れたガラス等は安全に包み内容を表示する,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,埋立ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I027-C-M108-08,M108,I027,1,category正式名称・代表品目から機械抽出,C-M108-08,有害ごみ,要品目別確認,電池の電極をテープで絶縁。蛍光管と電池類は別袋で出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I030-C-M108-08,M108,I030,1,category正式名称・代表品目から機械抽出,C-M108-08,有害ごみ,要品目別確認,電池の電極をテープで絶縁。蛍光管と電池類は別袋で出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M108-I035-C-M108-08,M108,I035,1,category正式名称・代表品目から機械抽出,C-M108-08,有害ごみ,要品目別確認,電池の電極をテープで絶縁。蛍光管と電池類は別袋で出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M108-01,https://www.town.fuchu.hiroshima.jp/uploaded/attachment/31359.pdf,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M109-I001-C-M109-07,M109,I001,1,category正式名称・代表品目から機械抽出,C-M109-07,ペットボトル,要品目別確認,中を洗い、キャップ・ラベルを外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M109-I006-C-M109-05,M109,I006,1,category正式名称・代表品目から機械抽出,C-M109-05,ビン類,要品目別確認,ふた等を外し、中を洗う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,ビン類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M109-I018-C-M109-01,M109,I018,1,category正式名称・代表品目から機械抽出,C-M109-01,可燃ごみ,要品目別確認,透明・半透明袋で口をしばる。生ごみは水切り,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,可燃ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M109-I021-C-M109-06,M109,I021,1,category正式名称・代表品目から機械抽出,C-M109-06,紙・布類,要品目別確認,紙は種類別にまとめ、衣類は透明・半透明袋で出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,紙・布類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M109-I023-C-M109-02,M109,I023,1,category正式名称・代表品目から機械抽出,C-M109-02,埋立ごみ,要品目別確認,透明・半透明袋で出し、袋の口は閉じない,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,埋立ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M109-I027-C-M109-09,M109,I027,1,category正式名称・代表品目から機械抽出,C-M109-09,有害ごみ,要品目別確認,充電式電池等は電極をテープで絶縁,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M109-I030-C-M109-09,M109,I030,1,category正式名称・代表品目から機械抽出,C-M109-09,有害ごみ,要品目別確認,充電式電池等は電極をテープで絶縁,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M109-I032-C-M109-04,M109,I032,1,category正式名称・代表品目から機械抽出,C-M109-04,缶・金属類,要品目別確認,中を洗う。スプレー缶は使い切り、穴を開けない,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,缶・金属類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M110-I018-C-M110-01,M110,I018,1,category正式名称・代表品目から機械抽出,C-M110-01,可燃ごみ,要品目別確認,生ごみは水切り。透明袋等の現行指定方法で出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M110-01,https://www.town.kumano.lg.jp/8/1/3/2/3569.html,可燃ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M110-I021-C-M110-02,M110,I021,1,category正式名称・代表品目から機械抽出,C-M110-02,資源物（1）,要品目別確認,紙類は小分類ごとにひもでしばる。PETとプラ容器包装は別々の透明袋。PETはキャップ・ラベルを外し洗って乾かす,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M110-I023-C-M110-04,M110,I023,1,category正式名称・代表品目から機械抽出,C-M110-04,埋立ごみ,要品目別確認,危険物は安全に包む,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M110-01,https://www.town.kumano.lg.jp/8/1/3/2/3569.html,埋立ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M110-I027-C-M110-05,M110,I027,1,category正式名称・代表品目から機械抽出,C-M110-05,有害ごみ,要品目別確認,小分類ごとに分け、蛍光管は破損を防ぐ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M110-01,https://www.town.kumano.lg.jp/8/1/3/2/3569.html,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
