municipality_id,source_id,資料名,資料種別,公式URL,発行主体,対象年度,ページ更新日,取得確認日,使用した情報,優先度,現行性,備考,official_verified,official_basis,official_linking_url
M059,S-M059-02,令和8年度家庭ごみ収集日程表,自治体公式Webページ,https://gov.town.shimane-misato.lg.jp/kurasi/kankyo/246/1482,美郷町,令和8年度,2026,2026-08-19,現行収集体系,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M059,S-M059-03,ごみ収集よくある質問と回答,自治体公式Webページ,https://gov.town.shimane-misato.lg.jp/kurasi/kankyo/246/qa,美郷町,令和8年度,現行,2026-08-19,スプレー缶穴あけ・電池等の具体条件,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M060,S-M060-01,ごみの出し方,自治体公式Webページ,https://www.town.ohnan.lg.jp/soshiki/4/1072.html,邑南町,令和8年度,2026-01-13,2026-08-19,住民向け分別・袋・前処理,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M060,S-M060-02,令和8年度家庭ごみ収集等計画,自治体公式Webページ,https://www.town.ohnan.lg.jp/soshiki/4/1267.html,邑南町,令和8年度,2026-01-13,2026-08-19,現行運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M060,S-M060-03,一般廃棄物処理実施計画の分別区分,自治体公式資料,https://www.town.ohnan.lg.jp/www/contents/1725430530282/simple/keikaku.pdf,邑南町,令和8年度,現行体系,2026-08-19,10種13分別・古紙4葉の構造,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M061,S-M061-01,ごみの分別・出し方について,自治体公式Webページ,https://www.town.tsuwano.lg.jp/www/contents/1000000358000/index.html,津和野町,令和8年度,2026-03-27,2026-08-19,R8.4改訂手引きへの公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M061,S-M061-02,ごみの分け方・出し方の手引書（R8.4改訂版）,自治体公式PDF,https://www.town.tsuwano.lg.jp/www/contents/1000000358000/simple/gominowakekatadasikatanotebikisyo.pdf,津和野町,令和8年度,2026-04,2026-08-19,現行住民向け分類,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M061,S-M061-03,廃棄物集積施設への粗大ゴミ等の自己搬入,自治体公式Webページ,https://www.town.tsuwano.lg.jp/www/contents/1000000356000/index.html,津和野町,令和8年度,現行,2026-08-19,容器包装プラ・商品プラ・缶・びん・有害・粗大・資源の現行導線,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M062,S-M062-01,ごみの分け方・出し方について,自治体公式Webページ,https://www.town.yoshika.lg.jp/kurashi/seikatsu/gomi/gomi.html,吉賀町,令和8年度,現行,2026-08-19,分別大図鑑・2026年ライター変更・外国語版,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M062,S-M062-02,2026年度ごみ収集カレンダー,自治体公式Webページ,https://www.town.yoshika.lg.jp/kurashi/seikatsu/gomi/gomikarennda-.html,吉賀町,令和8年度,2026,2026-08-19,現行収集ラベル,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M062,S-M062-03,資源ごみについて,自治体公式Webページ,https://www.town.yoshika.lg.jp/kurashi/seikatsu/gomi/shigengomi.html,吉賀町,令和8年度,現行,2026-08-19,新聞・雑誌雑紙・段ボール・紙パック・衣類,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M062,S-M062-04,ライター類分別変更,自治体公式PDF,https://www.town.yoshika.lg.jp/kurashi/seikatsu/gomi/gomi.data/raitabunnbetu.pdf,吉賀町,令和8年度,2026-03-01,2026-08-19,ライター類を有害ごみへ変更,4,現行,,TRUE,MUNICIPAL_DOMAIN,
M063,S-M063-01,ゴミの出し方・分け方,自治体公式Webページ,https://www.town.ama.shimane.jp/kurashi-tetsuduki/kurashi/gomi-recycle/r44t8e7yf3,海士町,令和8年度,2026-01-13,2026-08-19,早見表・2026年カレンダーへの公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M063,S-M063-02,2026年 海士町ごみ収集カレンダー,自治体公式リンク資料,https://www.town.ama.shimane.jp/kurashi-tetsuduki/kurashi/gomi-recycle/r44t8e7yf3,海士町,令和8年度,2026,2026-08-19,可燃物・PET・びんガラス陶器・蛍光灯水銀・廃食用油・缶金物・粗大乾電池の7ラベル,2,現行,,TRUE,MUNICIPAL_DOMAIN,
