municipality_id,category_id,自治体正式名称,category_group,parent_category_id,classification_level,表示順,collection_channel,代表品目,入れてはいけない物,適用条件,条件外の扱い,出す前の処理,袋・容器のルール,サイズ・条件,粗大ごみ扱いか,予約が必要か,有料か,料金ルール,自治体収集外か,注意事項,source_id,出典URL,出典ページ・該当箇所,確認日,ui_role,rule_status,effective_from,effective_to
M002,C-M002-14,白色トレイ,プラスチック類,,PRIMARY,14,CURBSIDE,白色食品トレイ,色付きトレイ・汚れたもの,,その他プラスチックまたは燃えるごみ,洗って乾かす,専用ネットへ直接,白色食品トレイのみ,FALSE,FALSE,FALSE,,FALSE,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,白色トレイ,2026-08-17,SORT_BUCKET,CURRENT,,
M002,C-M002-15,その他プラスチック,プラスチック類,,PRIMARY,15,CURBSIDE,プラマーク付き容器包装・色付きトレイ・PETのキャップとラベル,プラ製品・汚れたもの,容器包装で汚れが落ちる,燃えるごみ,中をすすぐ・袋から出す,専用ネットへ直接,,FALSE,FALSE,FALSE,,FALSE,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,その他プラスチック,2026-08-17,SORT_BUCKET,CURRENT,,
M002,C-M002-16,粗大ごみ,粗大ごみ,,PRIMARY,17,DIRECT_HAUL,指定袋に入らない家庭ごみ,家電4品目・パソコン・処理困難物,指定袋を結べない・はみ出す,直接搬入または許可業者,材質ごとに分別,戸別収集は年度案内に従う,地域・品目で条件あり,TRUE,FALSE,CONDITIONAL,品目・搬入方法により有料,FALSE,,S-M002-02,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/9522.html,粗大ごみ,2026-08-17,REFERENCE_ONLY,CURRENT,,
M002,C-M002-17,電池類・蛍光管,有害,,PRIMARY,18,DROP_OFF,乾電池・蛍光管,白熱電球・割れた蛍光管,,燃えないごみ等,蛍光管を保護・電池は絶縁,回収箱または対象ステーション,,FALSE,FALSE,FALSE,,FALSE,,S-M002-03,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/1280.html,電池類・蛍光管,2026-08-17,REFERENCE_ONLY,CURRENT,,
M002,C-M002-18,小型充電式電池,有害,,PRIMARY,19,DROP_OFF,リチウムイオン等の充電式電池・モバイルバッテリー,事業用電池,,販売店等,端子を絶縁,市内5か所の回収拠点,家庭用,FALSE,FALSE,FALSE,,FALSE,,S-M002-04,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/2/13684.html,小型充電式電池,2026-08-17,REFERENCE_ONLY,CURRENT,,
M002,C-M002-19,使用済小型家電,拠点回収,,PRIMARY,20,DROP_OFF,携帯電話・デジタルカメラ等,家電4品目・電池,投入口に入る小型家電,燃えないごみまたは対象外ルート,電池を外す,市役所等の回収ボックス,投入口サイズ以内,FALSE,FALSE,FALSE,,FALSE,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,使用済小型家電,2026-08-17,REFERENCE_ONLY,CURRENT,,
M002,C-M002-20,市で収集・処理できないもの,収集外,,EXCLUDED,21,NOT_COLLECTED,家電4品目・パソコン・危険物・処理困難物,家庭系の通常収集物,法定リサイクル・施設処理不可,販売店・メーカー・専門業者,各受入先の指示に従う,ステーション不可,,FALSE,FALSE,FALSE,,TRUE,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,市で収集・処理できないもの,2026-08-17,EXCLUDED_NOTICE,CURRENT,,
M002,C-M002-21,鉄くず（衣川地域のみ）,金属資源,,PRIMARY,16,CURBSIDE,トタン・針金・金属製品,衣川地域以外の鉄くず・危険物・処理困難物,衣川地域のリサイクルステーションに出す場合のみ,衣川地域以外は材質・大きさに応じて燃えないごみ又は許可業者へ相談,異物を除き指定コンテナへ直接入れる,指定コンテナへ直接投入,,FALSE,FALSE,FALSE,,FALSE,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,リサイクルの出し方／金属類／鉄くず（衣川地域のみ）,2026-08-18,SORT_BUCKET,CURRENT,,
M003,C-M003-01,燃えるごみ,燃えるごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず・硬質プラスチック・CD/DVD,金属・ガラス・資源物,,該当区分,水切り・長い物を短くする,西和賀町指定袋,指定袋に入る大きさ,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,燃えるごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-02,燃えないごみ,燃えないごみ,,PRIMARY,2,CURBSIDE,陶磁器・ガラス・金属・小型家電,燃えるごみ・資源物・電池,,該当区分,割れ物を包む・電池を外す,西和賀町指定袋,指定袋に入る大きさ,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,燃えないごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-03,新聞紙,資源ごみ,,PRIMARY,3,CURBSIDE,新聞・折込広告,汚れた紙,,燃えるごみ,紙ひもで結ぶ,ひも結束,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,新聞紙,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-04,雑誌・雑紙,資源ごみ,,PRIMARY,4,CURBSIDE,雑誌・菓子箱・ティッシュ箱,段ボール・汚れた紙,,燃えるごみ,紙ひもで結ぶ,ひも結束,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,雑誌・雑紙,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-05,ダンボール,資源ごみ,,PRIMARY,5,CURBSIDE,段ボール,菓子箱・汚れたもの,,雑誌・雑紙または燃えるごみ,紙ひもで結ぶ,ひも結束,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,ダンボール,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-06,PET,資源ごみ,,PRIMARY,7,CURBSIDE,PETマークのボトル,キャップ・ラベル・対象外用途,,プラスチック容器包装または燃えるごみ,キャップとラベルを外しすすぐ,資源回収容器,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,PET,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-07,プラスチック容器包装,資源ごみ,,PRIMARY,8,CURBSIDE,プラマーク付き容器包装・PETのキャップとラベル,製品プラスチック・汚れたもの,汚れが落ちる,燃えるごみ,すすいで乾かす,指定の資源袋・容器,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,プラスチック容器包装,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-08,空き缶,資源ごみ,,PRIMARY,9,CURBSIDE,飲料缶・食品缶,スプレー缶・汚れた缶,,燃えないごみ,中をすすぐ,指定の資源袋・容器,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,空き缶,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-09,びん,資源ごみ,,PRIMARY,10,CURBSIDE,飲食用びん,割れたびん・薬品びん,,燃えないごみ,キャップを外しすすぐ,指定の資源袋・容器,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,びん,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-10,燃えるごみの粗大ごみ,粗大ごみ,,PRIMARY,11,DIRECT_HAUL,布団・木製またはプラスチック製家具,金属を含む複合物,80cm×60cm以内等,処理業者または事前相談,切断・ひも結束,名前表示等年度案内に従う,80cm×60cm×60cm以内を基本,TRUE,FALSE,CONDITIONAL,品目・搬入方法により有料,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,燃えるごみの粗大ごみ,2026-08-17,REFERENCE_ONLY,CURRENT,,
M003,C-M003-11,燃えない粗大ごみ,粗大ごみ,,PRIMARY,12,DIRECT_HAUL,指定袋に入らない不燃物,処理困難物,指定袋に入らない,処理業者または直接搬入条件を確認,材質を分ける,ステーション条件に従う,指定サイズ以内,TRUE,FALSE,CONDITIONAL,品目・搬入方法により有料,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,燃えない粗大ごみ,2026-08-17,REFERENCE_ONLY,CURRENT,,
M003,C-M003-12,有害ごみ,有害,,PRIMARY,13,CURBSIDE,乾電池・蛍光管・水銀製品,充電池・処理困難物,家庭用,販売店等,電池を絶縁・蛍光管を保護,指定回収容器,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,有害ごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M003,C-M003-13,町で収集・受入できないもの,収集外,,EXCLUDED,14,NOT_COLLECTED,家電4品目・解体ごみ・処理困難物・多量ごみ,通常の家庭ごみ,施設処理不可または一時多量,販売店・専門業者・許可業者,受入先の指示に従う,ステーション不可,,FALSE,FALSE,FALSE,,TRUE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,町で収集・受入できないもの,2026-08-17,EXCLUDED_NOTICE,CURRENT,,
M003,C-M003-14,紙パック,資源ごみ（紙類）,,PRIMARY,6,CURBSIDE,牛乳パック・飲料用紙パック,内側がアルミ加工された紙パック・汚れた紙パック,洗浄して乾燥できる紙パック,燃えるごみ,水洗いして乾燥し平たく伸ばす,紙ひもで束ねる,,FALSE,FALSE,FALSE,,FALSE,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,8ページ 資源ごみ／紙パック,2026-08-18,SORT_BUCKET,CURRENT,,
M004,C-M004-01,燃やせるごみ,燃やせるごみ,,PRIMARY,1,CURBSIDE,生ごみ以外の可燃物・汚れた資源物,資源ごみ・生ごみ対象地域の生ごみ,,各専用区分,水切り・長い物を切る,指定袋,指定袋に入る大きさ,FALSE,FALSE,FALSE,,FALSE,,S-M004-01,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/17749649372176/,燃やせるごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-02,生ごみ,生ごみ,,PRIMARY,2,CURBSIDE,調理くず・残飯,袋・スプーン等の異物,バケツコンテナ収集地域,自家処理または燃やせるごみ案内を確認,十分に水切り,専用バケツコンテナへ・持参袋は持ち帰る,地域限定,FALSE,FALSE,FALSE,,FALSE,,S-M004-01,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/17749649372176/,生ごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-03,古紙（新聞・雑誌）,資源ごみ,,PRIMARY,3,CURBSIDE,新聞・雑誌・書籍,汚れた紙,,燃やせるごみ,厚さ30cm以内で結束,ひも結束,厚さ30cm以内,FALSE,FALSE,FALSE,,FALSE,,S-M004-02,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2348.html,古紙（新聞・雑誌）,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-04,紙パック,資源ごみ,,PRIMARY,4,CURBSIDE,100％紙製パック,内側アルミ・プラスチック加工品,100％紙製,紙製容器包装,開いて洗い乾かす,指定方法,,FALSE,FALSE,FALSE,,FALSE,,S-M004-02,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2348.html,紙パック,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-05,空カン,資源ごみ,,PRIMARY,5,CURBSIDE,飲食用缶・菓子缶・スプレー缶,毒劇物容器,18L未満,取扱店,中身を空にする・スプレー缶は使い切り別袋表示,緑色指定袋,,FALSE,FALSE,FALSE,,FALSE,,S-M004-02,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2348.html,空カン,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-06,空ビン,資源ごみ,,PRIMARY,6,CURBSIDE,飲食用びん,毒劇物容器・異物入り,,取扱店または大形・不燃ごみ,キャップを外し中を空にする,緑色指定袋,,FALSE,FALSE,FALSE,,FALSE,,S-M004-02,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2348.html,空ビン,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-07,段ボール,資源ごみ,,PRIMARY,7,CURBSIDE,断面が波形の段ボール,撥水・ろう加工品,,燃やせるごみ,たたみ紙ひもで結ぶ,ひも結束,,FALSE,FALSE,FALSE,,FALSE,,S-M004-02,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2348.html,段ボール,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-08,古着,資源ごみ,,PRIMARY,8,CURBSIDE,洗濯済みの衣類,濡れ・著しい汚れ,再利用可能,燃やせるごみ,洗濯する,緑色指定袋,,FALSE,FALSE,FALSE,,FALSE,,S-M004-02,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2348.html,古着,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-09,大形・不燃ごみ,大形・不燃ごみ,,PRIMARY,9,CURBSIDE,陶磁器・ガラス・金属・自転車等,充電池・収集不可大型品,規定サイズ・重量未満,収集しないものまたは直接搬入,割れ物を包み表示・燃料と電池を抜く,袋に入る物は青色指定袋,最長辺1m以上は3辺計3m未満・最長辺2m未満・60kg未満,CONDITIONAL,FALSE,FALSE,,FALSE,,S-M004-03,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2351.html,大形・不燃ごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-10,有害・危険ごみ及び乾電池,有害,,PRIMARY,10,CURBSIDE,蛍光管・電球・体温計・ライター・カミソリ・乾電池,一般不燃物,品目で袋・回収箱が分岐,大形・不燃ごみ等,蛍光管等を箱で保護・電池は絶縁,緑色指定袋または乾電池回収箱,,FALSE,FALSE,FALSE,,FALSE,,S-M004-04,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2353.html,有害・危険ごみ及び乾電池,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-11,直接搬入ごみ,搬入,,PRIMARY,11,DIRECT_HAUL,一時多量ごみ・集積所に出せない規格内ごみ,施設受入不可物,施設基準内,許可業者・販売店,分別し予約要否を確認,施設指定,施設基準,CONDITIONAL,FALSE,FALSE,,FALSE,,S-M004-01,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/17749649372176/,直接搬入ごみ,2026-08-17,REFERENCE_ONLY,CURRENT,,
M004,C-M004-12,その他のごみ,その他,,PRIMARY,12,CURBSIDE,小型家電等の拠点回収対象,通常区分対象物,回収事業の対象,通常の分別区分,電池を外す,回収ボックス等,投入口サイズ等,FALSE,FALSE,FALSE,,FALSE,,S-M004-01,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/17749649372176/,その他のごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M004,C-M004-13,収集・受入しないもの,収集外,,EXCLUDED,13,NOT_COLLECTED,家電4品目・処理困難物・規格超過品,通常の家庭ごみ,収集・施設受入不可,販売店・専門業者,受入先の指示に従う,集積所不可,,FALSE,FALSE,FALSE,,TRUE,,S-M004-01,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/17749649372176/,収集・受入しないもの,2026-08-17,EXCLUDED_NOTICE,CURRENT,,
M005,C-M005-01,燃やせるごみ,燃やせるごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず・革・ゴム・汚れたプラスチック,資源ごみ・金属・有害ごみ,,各専用区分,生ごみは水切り,燃やせるごみ指定袋,袋に入る大きさ,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,燃やせるごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-02,燃やせないごみ,燃やせないごみ,,PRIMARY,2,CURBSIDE,陶磁器・ガラス等,金属ごみ・有害ごみ・粗大ごみ,,各専用区分,割れ物を包み表示,指定袋・他区分と別袋,一辺50cm未満を基本,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,燃やせないごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-03,金属ごみ,燃やせないごみ,,PRIMARY,3,CURBSIDE,なべ・やかん・金属製品,缶・スプレー缶・電池,,資源ごみまたは有害ごみ,電池や燃料を外す,燃やせないごみと別袋,一辺50cm未満を基本,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,金属ごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-04,有害ごみ,燃やせないごみ,,PRIMARY,4,CURBSIDE,乾電池・蛍光管・水銀製品,一般不燃物,,各専用区分,蛍光管を保護・電池端子を絶縁,燃やせないごみと別袋,,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,有害ごみ,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-05,ダンボール,紙類,,PRIMARY,14,CURBSIDE,段ボール,汚れた紙,,燃やせるごみ,たたんで結束,ひも結束,,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,ダンボール,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-06,雑誌・古本,紙類,,PRIMARY,15,CURBSIDE,雑誌・書籍,汚れた紙,,燃やせるごみ,結束,ひも結束,,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,雑誌・古本,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-07,新聞紙,紙類,,PRIMARY,16,CURBSIDE,新聞・折込広告,汚れた紙,,燃やせるごみ,結束,ひも結束,,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,新聞紙,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-08,雑紙,紙類,,PRIMARY,17,CURBSIDE,菓子箱・包装紙・紙袋,禁忌紙・汚れた紙,,燃やせるごみ,紙袋等でまとめる,紙袋または結束,,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,雑紙,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-09,缶類,資源ごみ,,PRIMARY,6,CURBSIDE,飲食用缶,汚れた缶・スプレー缶,,燃やせないごみまたは有害ごみ,中をすすぐ,資源回収容器,,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,缶類,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-10,びん類,資源物（あきびん）,,PRIMARY,7,CURBSIDE,飲食用びん,割れたびん・薬品びん,,燃やせないごみ,キャップを外しすすぐ,色別回収容器,,FALSE,FALSE,FALSE,,FALSE,教材UI投影親。公式区分数はCURRENTの4子区分を数え、この親は重複計上しない。,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,びん類,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-11,ペットボトル,資源ごみ,,PRIMARY,12,CURBSIDE,PET対象ボトル,キャップ・ラベル・対象外用途,,燃やせるごみ等,キャップとラベルを外しすすぐ,資源回収容器,,FALSE,FALSE,FALSE,,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,ペットボトル,2026-08-17,SORT_BUCKET,CURRENT,,
M005,C-M005-12,粗大ごみ,粗大ごみ,,PRIMARY,20,BOOKED_PICKUP,一辺50cm以上の家具・寝具等,家電4品目・処理困難物,一辺50cm以上,販売店・許可業者,電池・燃料を外す,地区により予約・処理券,一辺50cm以上,TRUE,CONDITIONAL,CONDITIONAL,品目・搬入方法により有料,FALSE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,粗大ごみ,2026-08-17,REFERENCE_ONLY,CURRENT,,
M005,C-M005-13,プラスチック,資源ごみ,,PRIMARY,21,CURBSIDE,容器包装と製品プラスチック,汚れた物・危険物・電池入り製品,2026年10月1日から,施行前は現行区分・施行後は材質割合で燃やせる/燃やせない,汚れを落とす・異素材を可能な限り外す,プラスチック専用指定袋,施行予定,FALSE,FALSE,FALSE,,FALSE,2026年10月1日施行予定。施行日前は現行区分を使用,S-M005-03,https://www.city.ishinomaki.lg.jp/cont/10301500/123/20260305162141.html,プラスチック,2026-08-17,HIDDEN,PLANNED,2026-10-01,
M005,C-M005-14,市で収集しないごみ,収集外,,EXCLUDED,22,NOT_COLLECTED,家電4品目・パソコン・タイヤ・薬品・建築廃材等,通常家庭ごみ,法定リサイクル・処理困難,販売店・メーカー・専門業者,受入先の指示に従う,集積所不可,,FALSE,FALSE,FALSE,,TRUE,,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/20180320093709.html,市で収集しないごみ,2026-08-17,EXCLUDED_NOTICE,CURRENT,,
M005,C-M005-15,スプレー缶・ガスカートリッジ,資源ごみ,,PRIMARY,5,CURBSIDE,スプレー缶・カセットボンベ・ガスカートリッジ,中身が残っているもの・飲食用缶,中身を使い切ったスプレー缶・ガスカートリッジ,中身が残る場合は販売店等へ相談,中身を使い切る,黄色の指定袋,,FALSE,FALSE,FALSE,,FALSE,火気のない場所で中身が空であることを確認,S-M005-02,https://www.city.ishinomaki.lg.jp/cont/10210000/1582/kateigomi-wakekata-dasikata.pdf,資源ごみ／スプレー缶・ガスカートリッジ,2026-08-18,SORT_BUCKET,CURRENT,,
