municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note
M009,I013,1,新聞,新聞,新聞,C-M009-01,もやせるごみ,新聞・折込広告,まとめてもやせるごみへ出す,資源回収への協力も可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P23『新聞紙』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I014,1,段ボール,段ボール,段ボール,C-M009-01,もやせるごみ,家庭から出る段ボール,折りたたみ、もやせるごみとして出す,資源回収への協力も可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表『段ボール』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I015,1,雑誌,雑誌,雑誌,C-M009-01,もやせるごみ,家庭から出る雑誌,まとめてもやせるごみへ出す,資源回収への協力も可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表『雑誌類』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I016,1,雑紙・菓子箱,紙の箱,雑紙・菓子箱,C-M009-01,もやせるごみ,紙製の菓子箱・雑紙,紙以外の異物を除いてもやせるごみへ出す,資源回収可能な紙は地域回収も可,OFFICIAL_RULE_DERIVED,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P18『菓子箱（木製・紙製）』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I017,1,紙パック,牛乳パック,紙パック,C-M009-01,もやせるごみ,家庭から出る紙パック,中身を除き、もやせるごみとして出す,牛乳パック等は店頭回収への協力も可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P19『紙パック類』／P12店頭回収協力,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I018,1,生ごみ,生ごみ,生ごみ,C-M009-01,もやせるごみ,家庭から出る生ごみ,水をよく切って指定袋へ入れる,資源・不燃物を混ぜない,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表『生ごみ』／もやせるごみ,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I019,1,使用済みティッシュ,ティッシュ,使用済みティッシュ,C-M009-01,もやせるごみ,家庭から出る汚れたティッシュ等の紙くず,もやせるごみの指定袋へ入れる,資源化できる紙は地域回収を利用,OFFICIAL_RULE_DERIVED,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,もやせるごみ『紙くず』／分別早見表,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I020,1,紙おむつ,おむつ,紙おむつ,C-M009-01,もやせるごみ,家庭から出る紙おむつ,汚物をトイレで除去してもやせるごみへ出す,衛生上、使用済み実物は教材に使用しない,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P19『紙おむつ』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I021,1,衣類,服,衣類,C-M009-01,もやせるごみ,家庭から出る衣類,もやせるごみの指定袋へ入れる,再使用・資源回収が可能な場合はそちらも可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P17『衣類』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I022,1,傘,傘,傘,C-M009-02,もやせないごみ,家庭から出る傘,先端を安全に扱い、もやせないごみへ出す,袋に入らない大型品は品目表の粗大条件を確認,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P18『傘』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I023,1,陶磁器,茶わん,陶磁器,C-M009-02,もやせないごみ,茶わん等の陶磁器製品,割れた部分は新聞・紙袋等で包み内容を表示,資源びんには混ぜない,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表『陶磁器製品』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I024,1,ガラス製品,コップ,ガラス製品,C-M009-02,もやせないごみ,コップ等のガラス製品,割れた場合は新聞・紙袋等で包み内容を表示,飲食用の対象びんは資源ごみ（びん類）,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P19『ガラスコップ』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I025,1,割れたガラス,割れたガラス,割れたガラス,C-M009-02,もやせないごみ,割れたガラス・ガラスくず,新聞・紙袋等で包み中身を袋に表示,割れていない対象びんは資源ごみ（びん類）,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P19『ガラスくず（窓ガラス等）』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I026,1,包丁・刃物,包丁,包丁・刃物,C-M009-02,もやせないごみ,家庭用の包丁・刃物,刃物部分を安全に保護してもやせないごみへ出す,大型工具等は個別品目表を確認,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表『包丁・刃物』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I027,1,乾電池,乾電池,乾電池,C-M009-06,廃乾電池,アルカリ・マンガン等の家庭用乾電池,金属端子部を絶縁し、外袋二重又は透明袋に入れて指定日に出す,鉛バッテリーはクリーンセンター受付不可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,P9『有害ごみ／乾電池』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I028,1,ボタン電池,ボタン電池,ボタン電池,C-M009-06,廃乾電池,家庭用ボタン電池,金属端子部を絶縁し、外袋二重又は透明袋に入れて指定日に出す,鉛バッテリーは対象外,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,P9『乾電池』：ボタン電池を対象として明記,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I029,1,モバイルバッテリー,モバイルバッテリー,モバイルバッテリー,C-M009-06,廃乾電池,家庭で使用したモバイルバッテリー,金属端子部を絶縁し、乾電池と一緒に指定日に出す,対象充電池は電器店のリサイクルボックスも利用可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,P9『モバイルバッテリーも乾電池と一緒に出す』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I030,1,蛍光管,蛍光灯,蛍光管,C-M009-07,水銀含有ごみ,家庭用の蛍光管・水銀使用製品,破損しないよう保護して水銀含有ごみとして出す,白熱・LED電球はもやせないごみ,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P20『蛍光管』／水銀含有ごみ,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I031,1,電球,電球,電球,C-M009-02,もやせないごみ,白熱電球・LED電球,破損しないよう扱い、もやせないごみへ出す,蛍光管は水銀含有ごみ,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表『電球（白熱・LED）』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I032,1,スプレー缶,スプレー缶,スプレー缶,C-M009-02,もやせないごみ,家庭から出るスプレー缶・カセットボンベ,中身を使い切り、穴をあけずにもやせないごみへ出す,飲料缶等の資源缶とは分ける,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表『スプレー缶・カセットボンベ』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I033,1,使い捨てライター,ライター,使い捨てライター,C-M009-02,もやせないごみ,家庭から出る使い捨てライター,燃料を使い切ってもやせないごみへ出す,燃料が残る場合は無理に処理せず町・クリーンセンターへ確認,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表『ライター』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I034,1,小型家電,小型家電,小型家電,C-M009-02,もやせないごみ,指定袋に入る家庭用小型家電,取り外せる乾電池等は外し、もやせないごみへ出す,袋に入らない大型品は粗大ごみ,OFFICIAL_RULE_DERIVED,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,もやせないごみ『小型家電』／分別早見表（カメラ等）,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I035,1,充電池を外せない小型家電,電池が外せない家電,充電池を外せない小型家電,C-M009-02,もやせないごみ,指定袋に入る充電池内蔵小型家電で破損・膨張等の異常がないもの,無理に分解せず、本体をもやせないごみとして出す,破損・膨張・発熱等がある場合は通常排出せず町・クリーンセンターへ確認,OFFICIAL_RULE_DERIVED,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,もやせないごみ『小型家電』＋P9充電池ルール,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,小型家電の通常区分と、取り外した充電池の乾電池区分から whole-device route を必要最小限に導出。
M009,I036,1,布団,布団,布団,C-M009-08,粗大ごみ,家庭から出る布団1枚,粗大ごみの申込・証紙ルールに従う,品目・枚数に応じた粗大ごみ料金を確認,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P17『羽毛布団（1枚）』『ウレタン敷布団（1枚）』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I037,1,家電4品目,テレビなど,家電4品目,C-M009-09,町で収集・処理できないもの,エアコン・テレビ・冷蔵庫/冷凍庫・洗濯機/衣類乾燥機,町の通常収集・クリーンセンターへ出さず家電リサイクル法ルートを利用,販売店・指定引取場所等へ,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,P8『家電4品目』：クリーンセンター受入不可,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I038,1,家庭用パソコン,パソコン,家庭用パソコン,C-M009-10,家庭用パソコン（直接搬入）,家庭で使用したパソコン・対象モニター,個人情報・データを消去してクリーンセンターへ直接搬入する,メーカーへ直接申し込みリサイクルする方法も可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,P9『パソコン』：家庭用PCはクリーンセンターへ直接搬入可,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I039,1,使用済み食用油,食用油,使用済み食用油,C-M009-01,もやせるごみ,家庭から出る使用済み食用油,固化剤で固める等、漏れない状態にしてもやせるごみへ出す,液体のまま指定袋へ入れない,OFFICIAL_RULE_DERIVED,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,分別早見表 P18『固めた食用油』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I040,1,剪定枝,木の枝,剪定枝,C-M009-01,もやせるごみ,1本の太さ直径20cm以内・長さ80cm以下,両側を丈夫なひもで結束してもやせるごみへ出す,制限を超える樹木はクリーンセンター処理不可,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,P1『枝木類』：長さ80cm以下・直径20cm以内,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
M009,I040,2,剪定枝,木の枝,制限超過の樹木,C-M009-09,町で収集・処理できないもの,長さ・太さ等が町の受入制限を超える,通常収集・クリーンセンターへ出さない,販売店・専門業者へ処理を依頼,DIRECT_ITEM,S-M009-02,https://www.town.oe.yamagata.jp/files/original/202403191138227511fcddfbe.pdf,P12『樹木（制限を超える大きさのもの）』,COMPLETE,2026-08-31,OPENAI_M009_APP_READY_V1,現行公式ガイドの品目行・分別ルールを照合。
