municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note
M095,I012,3,発泡スチロール,発泡スチロール,大型の発泡スチロール,C-M095-03,粗大ごみ,1辺50cm以上で50cm未満へ小さくすることが難しい発泡スチロール,粗大ごみ処理券を付けて粗大ごみとして出す,50cm未満にできる物はプラスチック資源,OFFICIAL_RULE_DERIVED,IS-M095-08,https://www.city.kure.lg.jp/soshiki/18/plastic-bunbetu.html,プラスチック資源「50cm以上で小さくすることが難しいもの」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I013,1,新聞,新聞,新聞,C-M095-06,資源物（紙類）,新聞紙・広告・チラシ,新聞類だけでまとめ、ひもで十文字に縛る,汚れたり濡れたりして再生できない紙は燃えるごみ,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,資源物［紙類］新聞紙,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I013,2,新聞,新聞,汚れ・濡れのある新聞,C-M095-01,燃えるごみ,汚れたり濡れたりして再生できない新聞紙,燃えるごみの指定袋へ入れる,清潔で乾いた新聞は資源物（紙類）,OFFICIAL_RULE_DERIVED,IS-M095-04,https://www.city.kure.lg.jp/uploaded/attachment/109400.pdf,か音50音表「紙類・厚紙」注意事項,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I014,1,段ボール,段ボール,段ボール,C-M095-06,資源物（紙類）,家庭から出る清潔で乾いた段ボール,折りたたみ、段ボールだけでひもを十文字に縛る,汚れたり濡れたりして再生できない物は燃えるごみ,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,資源物［紙類］段ボール,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I014,2,段ボール,段ボール,汚れ・濡れのある段ボール,C-M095-01,燃えるごみ,汚れたり濡れたりして再生できない段ボール,燃えるごみの指定袋へ入れる,清潔で乾いた段ボールは資源物（紙類）,OFFICIAL_RULE_DERIVED,IS-M095-04,https://www.city.kure.lg.jp/uploaded/attachment/109400.pdf,か音50音表「紙類・厚紙」注意事項,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I015,1,雑誌,雑誌,雑誌,C-M095-06,資源物（紙類）,清潔で乾いた本・雑誌,雑誌類だけでまとめ、ひもで十文字に縛る,汚れ・濡れ・感熱紙等の再生できない紙は燃えるごみ,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,資源物［紙類］本・雑誌,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I015,2,雑誌,雑誌,再生できない雑誌・紙,C-M095-01,燃えるごみ,汚れたり濡れたりして再生できない雑誌・紙類,燃えるごみの指定袋へ入れる,清潔で再生可能な雑誌は資源物（紙類）,OFFICIAL_RULE_DERIVED,IS-M095-04,https://www.city.kure.lg.jp/uploaded/attachment/109400.pdf,か音50音表「紙類・厚紙」注意事項,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I016,1,雑紙・菓子箱,紙の箱,菓子箱・雑紙,C-M095-06,資源物（紙類）,清潔で乾いた紙製の菓子箱・包装紙等,異物を外し、紙類としてひもで十文字に縛る,汚れ・臭いが取れない物、濡れた物は燃えるごみ,DIRECT_ITEM,IS-M095-04,https://www.city.kure.lg.jp/uploaded/attachment/109400.pdf,か音50音表「菓子箱（紙）」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I016,2,雑紙・菓子箱,紙の箱,汚れ・濡れのある紙箱,C-M095-01,燃えるごみ,汚れ・臭いが取れない又は濡れた紙箱・雑紙,燃えるごみの指定袋へ入れる,清潔で乾いた紙箱は資源物（紙類）,DIRECT_ITEM,IS-M095-04,https://www.city.kure.lg.jp/uploaded/attachment/109400.pdf,か音50音表「菓子箱（紙）」注意事項,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I017,1,紙パック,牛乳パック,紙パック,C-M095-06,資源物（紙類）,内側にアルミ箔がない飲料用紙パック,切り開き、軽く水洗いして乾燥させ、紙パックだけでひもを十文字に縛る,アルミ箔付き紙パックは燃えないごみ,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,資源物［紙類］紙パック,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I017,2,紙パック,牛乳パック,アルミ箔付き紙パック,C-M095-02,燃えないごみ,内側などにアルミ箔が付いた紙パック,中身を空にし、燃えないごみの指定袋へ入れる,アルミ箔のない紙パックは資源物（紙類）,DIRECT_ITEM,IS-M095-09,https://www.city.kure.lg.jp/uploaded/attachment/106973.pdf,市政だより令和8年1月号6頁「アルミ箔のついた紙パックは燃えないごみへ」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I018,1,生ごみ,生ごみ,生ごみ,C-M095-01,燃えるごみ,家庭の料理くず・残飯等,水気を十分に切り、燃えるごみの指定袋へ入れる,多量に一時排出する場合は通常収集に出さず自己搬入等,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,燃えるごみ「料理くず、残飯」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I019,1,使用済みティッシュ,ティッシュ,使用済みティッシュ,C-M095-01,燃えるごみ,使用済みティッシュなど再生できない汚れた紙,衛生上必要なら小袋にまとめ、燃えるごみの指定袋へ入れる,資源化できる清潔な紙類は資源物（紙類）,OFFICIAL_RULE_DERIVED,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,燃えるごみ「再生できない紙くず」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I020,1,紙おむつ,おむつ,紙おむつ,C-M095-01,燃えるごみ,家庭から出る使用済み紙おむつ,汚物を取り除き、丈夫な袋に入れてから燃えるごみの指定袋へ入れる,汚物そのものはごみステーションに出さない,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,燃えるごみ「おむつは、汚物を取り除いて丈夫な袋」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I021,1,衣類,服,衣類,C-M095-01,燃えるごみ,再利用できない衣類を少量出す場合,燃えるごみの指定袋へ入れる,再利用できる布類は資源集団回収・衣料品等拠点回収を優先,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,燃えるごみ「再利用できない衣服など（少量）」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I022,1,傘,傘,傘・日傘・ビニール傘,C-M095-02,燃えないごみ,家庭用の傘,燃えないごみ指定袋【大】に入れて口を閉じる。傘が袋から出てもよい,傘立て等は大きさにより粗大ごみとなるが、傘自体はこの扱い,DIRECT_ITEM,IS-M095-04,https://www.city.kure.lg.jp/uploaded/attachment/109400.pdf,か音50音表「傘・日傘・ビニール傘」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I023,1,陶磁器,茶わん,陶磁器,C-M095-02,燃えないごみ,家庭用の陶磁器・せともの,割れや欠けで危険な場合は丈夫な紙等で包み、燃えないごみの指定袋へ入れる,指定袋に入らない大型品は粗大ごみの基準を確認,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,燃えないごみ「せともの類」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I024,1,ガラス製品,コップ,ガラス製品,C-M095-02,燃えないごみ,飲料・食品びん以外のガラス食器・製品,割れや欠けがある場合は丈夫な紙などで包み、燃えないごみの指定袋へ入れる,飲料・食品用びんは資源物,DIRECT_ITEM,IS-M095-04,https://www.city.kure.lg.jp/uploaded/attachment/109400.pdf,か音50音表「ガラス類（食器等）」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I025,1,割れたガラス,割れたガラス,割れたガラス,C-M095-02,燃えないごみ,割れたガラス・ガラス製品,丈夫な布や紙にしっかり包み、燃えないごみの指定袋へ入れる,割れていない飲料・食品用びんは資源物,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,燃えないごみ「ガラスなど割れやすいもの」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I026,1,包丁・刃物,包丁,包丁・刃物,C-M095-02,燃えないごみ,家庭用の包丁・刃物,丈夫な紙・布で刃をしっかり包み、内容物が分かるようにして燃えないごみへ出す,大型の刃物等で指定袋条件外の場合は市へ確認,DIRECT_ITEM,IS-M095-04,https://www.city.kure.lg.jp/uploaded/attachment/109400.pdf,か音50音表「カミソリの刃」及び燃えないごみの刃物ルール,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I027,1,乾電池,乾電池,乾電池,C-M095-07,有害・危険ごみ,家庭から出る乾電池,他のごみと混ぜず、有害・危険ごみとして赤いコンテナへ入れる,膨張・変形したリチウム系電池は環境施設課窓口へ直接持参,DIRECT_ITEM,IS-M095-05,https://www.city.kure.lg.jp/soshiki/20/battery.html,小型充電式電池や乾電池・ボタン電池は有害・危険ごみ,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I028,1,ボタン電池,ボタン電池,ボタン電池,C-M095-07,有害・危険ごみ,家庭から出るボタン電池,他のごみと混ぜず、有害・危険ごみとして赤いコンテナへ入れる,膨張・変形したリチウム系電池は環境施設課窓口へ直接持参,DIRECT_ITEM,IS-M095-05,https://www.city.kure.lg.jp/soshiki/20/battery.html,小型充電式電池や乾電池・ボタン電池は有害・危険ごみ,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I029,1,モバイルバッテリー,モバイルバッテリー,モバイルバッテリー,C-M095-07,有害・危険ごみ,膨張・変形していない家庭用モバイルバッテリー,他のごみと混ぜず、有害・危険ごみとして回収へ出す,膨張・変形した物は環境施設課窓口で職員へ直接渡す,DIRECT_ITEM,IS-M095-05,https://www.city.kure.lg.jp/soshiki/20/battery.html,2026年5月20日更新「モバイルバッテリー」・膨張変形品の扱い,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I030,1,蛍光管,蛍光灯,蛍光管,C-M095-07,有害・危険ごみ,割れていない蛍光管,割れないよう保護し、有害・危険ごみの赤いコンテナへ入れる,割れた蛍光管は燃えないごみ,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,有害・危険ごみ「蛍光管（割れていないもの）」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I030,2,蛍光管,蛍光灯,割れた蛍光管,C-M095-02,燃えないごみ,割れた蛍光管,破片が散らないよう安全に包み、燃えないごみとして出す,割れていない蛍光管は有害・危険ごみ,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,有害・危険ごみ注記「割れた蛍光管は燃えないごみ」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I031,1,電球,電球,電球・LED電灯,C-M095-02,燃えないごみ,白熱電球・LED電球等,割れないよう扱い、燃えないごみの指定袋へ入れる,蛍光管は割れていなければ有害・危険ごみ,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,有害・危険ごみ注記「電球、LED電灯は燃えないごみ」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I032,1,スプレー缶,スプレー缶,スプレー缶,C-M095-07,有害・危険ごみ,家庭から出るスプレー缶,穴を開けず、そのまま有害・危険ごみの赤いコンテナへ入れる,中身が残っている場合も穴を開けずそのまま出せる,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,有害・危険ごみ「スプレー缶」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I033,1,使い捨てライター,ライター,使い捨てライター,C-M095-07,有害・危険ごみ,家庭から出る使い捨てライター,他のごみと混ぜず、有害・危険ごみの赤いコンテナへ入れる,燃えないごみ・粗大ごみには混ぜない,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,有害・危険ごみ「使い捨てライター」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I034,1,小型家電,小型家電,小型家電,C-M095-02,燃えないごみ,電池を取り外せる小型家電で燃えないごみ指定袋に入る物,電池・バッテリーを外し、本体を燃えないごみへ。40cm×20cm投入口に入る物は小型家電回収ボックスも利用可,外した電池は有害・危険ごみ。内蔵充電池を外せない物は小型家電回収ボックス,DIRECT_ITEM,IS-M095-07,https://www.city.kure.lg.jp/soshiki/18/kogatakaden-pc.html,小型家電回収「回収対象」及び燃えないごみの小型家電,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I035,1,充電池を外せない小型家電,電池が外せない家電,充電池を外せない小型家電,C-M095-09,小型家電回収ボックス,充電式電池が内蔵され、電池を取り外せない小型家電,燃えないごみ・粗大ごみに出さず、そのまま40cm×20cm投入口の小型家電回収ボックスへ入れる,家電4品目は回収ボックス対象外。膨張・変形電池は環境施設課へ相談,DIRECT_ITEM,IS-M095-07,https://www.city.kure.lg.jp/soshiki/18/kogatakaden-pc.html,回収ボックスに出せないもの注記「電池が外せない場合はそのまま小型家電回収ボックス」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I036,1,布団,布団,布団,C-M095-03,粗大ごみ,掛け布団・敷き布団など指定袋に入らない寝具,ひもで縛り、粗大ごみ処理券を付けて出す,長さ2m以上の物は原則シール2枚。品目別例外は50音表で確認,DIRECT_ITEM,IS-M095-03,https://www.city.kure.lg.jp/soshiki/19/gomidashinew-html.html,粗大ごみ「寝具類（掛けふとん、敷きふとん）」,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I037,1,家電4品目,テレビなど,家電4品目,C-M095-08,市で収集しないごみ,エアコン・テレビ・冷蔵庫／冷凍庫・洗濯機／衣類乾燥機,販売店へ引取りを依頼するか、家電リサイクル券を用意して指定引取場所へ持ち込む,ごみステーション・粗大ごみ・小型家電回収ボックスには出さない,DIRECT_ITEM,IS-M095-06,https://www.city.kure.lg.jp/soshiki/18/haiki4-3r-kaden-pc.html,家電4品目の処分方法,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
M095,I038,1,家庭用パソコン,パソコン,家庭用パソコン,C-M095-08,市で収集しないごみ,家庭用パソコン・ディスプレイ,ごみステーションには出さず、宅配回収、小型家電回収ボックス（入る場合）、メーカー又はパソコン3R協会の回収を利用する,家電4品目とは別のPCリサイクル経路,DIRECT_ITEM,IS-M095-06,https://www.city.kure.lg.jp/soshiki/18/haiki4-3r-kaden-pc.html,家庭用パソコンの処分方法,COMPLETE,2026-08-24,OPENAI_CODEX_M095_APP_READINESS_V1,公式品目行又は現行公式ルールから条件枝を手動照合。
