municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note
M020,I018,1,生ごみ,生ごみ,生ごみ,C-M020-01,可燃ごみ,家庭から出る生ごみ,水分をよく切って指定袋へ入れる,資源回収対象物を混ぜない,DIRECT_ITEM,IS-M020-20,https://www.city.shizuoka.lg.jp/gomi/hinmoku/02832.html,分別区分・注意点,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I019,1,使用済みティッシュ,ティッシュ,使用済みティッシュ,C-M020-01,可燃ごみ,鼻水等が付着した使用済みティッシュ,必要に応じ小袋を密閉し、指定の可燃ごみ袋へ入れる,在宅医療の注射針等は混ぜない,DIRECT_ITEM,IS-M020-21,https://www.city.shizuoka.lg.jp/gomi/s009160.html,鼻水等が付着したティッシュの排出方法,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I020,1,紙おむつ,おむつ,紙おむつ,C-M020-01,可燃ごみ,家庭から出る紙おむつ,汚物を取り除いて可燃ごみへ出す,衛生上、使用済み実物は教材に使用しない,DIRECT_ITEM,IS-M020-22,https://www.city.shizuoka.lg.jp/gomi/hinmoku/00815.html,分別区分：可燃ごみ,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I021,1,衣類,服,衣類,C-M020-01,可燃ごみ,家庭から出る衣類,指定袋へ入れて可燃ごみへ出す,地域の古着回収を利用できる場合はそちらも可,DIRECT_ITEM,IS-M020-23,https://www.city.shizuoka.lg.jp/gomi/hinmoku/00210.html,分別区分：可燃ごみ,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I022,1,傘,傘,傘,C-M020-02,不燃・粗大ごみ,家庭から出る傘,複数本はまとめ、戸別/集積所の不燃・粗大ルールに従う,小物金属類の資源回収には出さない,DIRECT_ITEM,IS-M020-24,https://www.city.shizuoka.lg.jp/gomi/hinmoku/00695.html,分別区分：不燃・粗大ごみ,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I023,1,陶磁器,茶わん,陶磁器,C-M020-02,不燃・粗大ごみ,茶わん等の陶磁器,不燃・粗大ごみとして出す,割れて危険な部分は安全に保護する,DIRECT_ITEM,IS-M020-25,https://www.city.shizuoka.lg.jp/gomi/hinmoku/02399.html,分別区分：不燃・粗大ごみ,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I024,1,ガラス製品,コップ,ガラス製品,C-M020-02,不燃・粗大ごみ,コップ等のガラス製品,不燃・粗大ごみとして出す,飲食用の割れていないびんは資源物（びん）,DIRECT_ITEM,IS-M020-26,https://www.city.shizuoka.lg.jp/gomi/hinmoku/01367.html,分別区分：不燃・粗大ごみ,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I025,1,割れたガラス,割れたガラス,割れたガラス,C-M020-02,不燃・粗大ごみ,割れたびん・ガラス製品,危険がないよう紙等で保護して不燃・粗大ごみへ出す,割れていない飲食用びんは資源物（びん）,OFFICIAL_RULE_DERIVED,IS-M020-27,https://www.city.shizuoka.lg.jp/gomi/s000677.html,びん回収対象外：割れたびん・コップ等は不燃・粗大ごみ,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I026,1,包丁・刃物,包丁,包丁,C-M020-02,不燃・粗大ごみ,家庭用の包丁・刃物,刃を紙等で包んで不燃・粗大ごみへ出す,小物金属類の資源回収には出さない,DIRECT_ITEM,IS-M020-28,https://www.city.shizuoka.lg.jp/gomi/hinmoku/03713.html,分別区分・注意点：刃を紙等で包む,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I027,1,乾電池,乾電池,乾電池,C-M020-02,不燃・粗大ごみ,乾電池（使い切り電池）,電池だけを中が見える袋に入れ『電池入り』と表示し、他のごみと分ける,令和8年4月から端子を絶縁して使用済小型家電回収BOXにも出せる,DIRECT_ITEM,IS-M020-29,https://www.city.shizuoka.lg.jp/documents/57503/20251210010.pdf,令和8年1月以降：乾電池等を不燃・粗大ごみとして分別,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I028,1,ボタン電池,ボタン電池,ボタン電池,C-M020-02,不燃・粗大ごみ,型式SR・PR・LRのボタン電池,中が見える小袋に入れ『電池入り』と表示して他のものと分ける,絶縁して使用済小型家電回収BOX、又は回収協力店も利用可,DIRECT_ITEM,IS-M020-30,https://www.city.shizuoka.lg.jp/gomi/hinmoku/02629.html,分別区分・注意点：ボタン電池,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I029,1,モバイルバッテリー,モバイルバッテリー,モバイルバッテリー,C-M020-02,不燃・粗大ごみ,家庭で使用したモバイルバッテリー,不燃・粗大ごみの申込ルールに従い、他のごみと分けて安全に出す,リサイクルマークが確認でき膨張・破損していないものは回収協力店等も利用可,DIRECT_ITEM,IS-M020-31,https://www.city.shizuoka.lg.jp/gomi/hinmoku/04089.html,分別区分・注意点：モバイルバッテリー,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I030,1,蛍光管,蛍光灯,蛍光管,C-M020-02,不燃・粗大ごみ,家庭用の蛍光管・蛍光灯,購入時の箱等で保護するか中が見える袋に入れ、他のごみと分ける,電球は同じ不燃・粗大ごみでも蛍光管とは別品目として確認,DIRECT_ITEM,IS-M020-32,https://www.city.shizuoka.lg.jp/gomi/hinmoku/01177.html,分別区分・注意点：蛍光管,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I031,1,電球,電球,白熱電球,C-M020-02,不燃・粗大ごみ,白熱電球,破損しないよう扱い、不燃・粗大ごみへ出す,蛍光管は蛍光管の別出しルールに従う,DIRECT_ITEM,IS-M020-33,https://www.city.shizuoka.lg.jp/gomi/hinmoku/02990.html,分別区分：白熱電球は不燃・粗大ごみ,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I031,2,電球,電球,LED電球,C-M020-02,不燃・粗大ごみ,LED電球,破損しないよう扱い、不燃・粗大ごみへ出す,蛍光管は蛍光管の別出しルールに従う,DIRECT_ITEM,IS-M020-34,https://www.city.shizuoka.lg.jp/gomi/hinmoku/00393.html,分別区分：LED電球は不燃・粗大ごみ,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I032,1,スプレー缶,スプレー缶,スプレー缶,C-M020-07,スプレー缶,家庭から出るスプレー缶・カセットボンベ,中身を必ず使い切り、穴を開けずに出す,飲料缶等とは分け、地区指定の袋/専用ネットへ出す,DIRECT_ITEM,IS-M020-35,https://www.city.shizuoka.lg.jp/gomi/hinmoku/02049.html,分別区分・注意点：資源物（スプレー缶）,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I033,1,使い捨てライター,ライター,使い捨てライター,C-M020-02,不燃・粗大ごみ,家庭から出る使い捨てライター,中が見える小袋に入れ、他の不燃・粗大ごみと分けて出す,他の不燃・粗大ごみと同じ袋に混ぜない,DIRECT_ITEM,IS-M020-36,https://www.city.shizuoka.lg.jp/gomi/hinmoku/04161.html,分別区分・注意点：ライター,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I034,1,小型家電,小型家電,小型家電,C-M020-02,不燃・粗大ごみ,パソコン以外の家庭用小型家電,取り外せる電池は外して不燃・粗大ごみへ出す,対象17品目は使用済小型家電回収も利用可,DIRECT_ITEM,IS-M020-37,https://www.city.shizuoka.lg.jp/gomi/s000774.html,注意事項：パソコン以外の小型家電は不燃・粗大ごみとしても排出可,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I035,1,充電池を外せない小型家電,電池が外せない家電,充電池を外せない小型家電,C-M020-02,不燃・粗大ごみ,充電式電池を取り外すことが困難な電化製品,不燃・粗大ごみ受付へ電話で申し込み、指示に従って分けて出す,回収対象かつ膨張等がない製品は小型家電回収ルートを利用できる場合がある,DIRECT_ITEM,IS-M020-38,https://www.city.shizuoka.lg.jp/gomi/s000679.html,電話申込対象：充電式電池の取りはずしが困難な電化製品,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I036,1,布団,布団,布団,C-M020-01,可燃ごみ,家庭から出る布団,指定袋に入れるか、ひもで縛り『不用』表示して可燃ごみへ出す,一度に多量の場合は市の持込等を確認,DIRECT_ITEM,IS-M020-39,https://www.city.shizuoka.lg.jp/gomi/hinmoku/03413.html,分別区分・注意点：布団,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I037,1,家電4品目,テレビなど,家電4品目,C-M020-17,市では収集・処理できないごみ,エアコン・テレビ・冷蔵庫/冷凍庫・洗濯機/衣類乾燥機,市の通常収集へ出さず家電リサイクル法の手続を行う,販売店・指定引取場所等の家電リサイクル法ルートを利用,DIRECT_ITEM,IS-M020-40,https://www.city.shizuoka.lg.jp/gomi/s000683.html,家電リサイクル法対象4品目,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I038,1,家庭用パソコン,パソコン,家庭用パソコン,C-M020-16,使用済小型家電,家庭用パソコン・対象モニター,個人情報を消去して市の使用済小型家電回収へ出す,市回収を利用しない場合はメーカー・PC3R等の回収ルート,DIRECT_ITEM,IS-M020-41,https://www.city.shizuoka.lg.jp/gomi/hinmoku/03029.html,分別区分：使用済小型家電リサイクル（不燃・粗大ごみ不可）,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I039,1,使用済み食用油,食用油,使用済み食用油,C-M020-01,可燃ごみ,家庭から出る使用済み食用油,固化剤で固めるか紙・布等に染み込ませて可燃ごみへ出す,地域の廃食油回収を利用できる場合はそちらも可,DIRECT_ITEM,IS-M020-42,https://www.city.shizuoka.lg.jp/gomi/hinmoku/02950.html,分別区分・注意点：食用油,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
M020,I040,1,剪定枝,木の枝,剪定枝,C-M020-01,可燃ごみ,直径20cm以下・長さ1m以下にした家庭の剪定枝,指定寸法以下に切り、袋に入れるか束ねて可燃ごみへ出す,条件を超える枝はそのまま出さず指定寸法以下にする,DIRECT_ITEM,IS-M020-43,https://www.city.shizuoka.lg.jp/gomi/hinmoku/02186.html,分別区分・注意点：剪定枝,COMPLETE,2026-08-31,OPENAI_M020_APP_READY_V1,現行公式品目ページ又は公式区分ルールで必要条件枝を照合。
