municipality_id,internal_item_id,category_id,category_name,url_role,official_url,alias,locator,snippet,checked_date
M104,I031,C-M104-11,燃やせない粗大ごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,電球,text-match:電球 + 燃やせない粗大ごみ,そり燃やせない粗大ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)電気ケトル燃やせない粗大ごみ電気コード燃やせない粗大ごみ※長いものは、束ねる※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)電気スタンド燃やせない粗大ごみ●電球は外して、有害ごみ電気ポット燃やせない粗大ごみ電気毛布燃やせるごみ●指定袋に入らないものは、紐で縛って、燃やせる粗大ごみ電球有害ごみ※led電球を含む電子(気)オルガン・電子ピアノ燃やせない粗大ごみ※なるべく販売店に引取りを相談電子ゲーム機(携帯ゲーム機)燃やせない粗大ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)電子辞書(電子手帳)燃やせない粗大ごみ●電池は外して、有害ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)電子タバコ燃やせない粗大ごみ電磁調理器燃やせない粗大ごみ電飾の電球有害ごみ※led電球を含む●導線から取り外せないものは、燃やせない粗大ごみ電飾の導線燃やせない粗大ごみ※長いものは、束ねる電子レンジ燃やせない粗大ごみ電子レンジ台(木製)燃やせる粗大ごみ●金属製のものは、燃やせない粗大ごみ天体望遠鏡燃やせない粗大ごみ電卓燃やせない粗大ごみ●電池は外して、有害ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)電池有害ごみ※市役所(本庁・支所・出張所)の電池回収ボックスを利用49ごみ分別早見表ごみ分別早見表テント(布製)燃やせるごみ※2m四方以下に切る●指定袋に入らないものは、紐で縛って、燃やせる粗大ごみテント(プラスチック製)その他プラ※2m四方以下に切る●指定袋に入らないものは、紐で縛って、燃やせない粗大ごみテント(支柱)燃やせない粗大ごみ電動アシスト自転車燃やせない粗大ごみ※小型充電式電池は、販売店に引取りを依頼電動カート(シニアカー)燃やせな,2026-08-20
M104,I031,C-M104-11,燃やせない粗大ごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,電球,text-match:電球 + 燃やせない粗大ごみ,指定袋に入らないものは、燃やせる粗大ごみマッサージ機燃やせない粗大ごみマッサージチェア燃やせない粗大ごみマッチ燃やせるごみ※水で湿らせるマット(玄関・キッチン・バス)燃やせるごみ●指定袋に入らないものは、燃やせる粗大ごみ●珪藻土製のものは、危険ごみ※アスベストを含むものは、販売店に引取りを依頼。マットレス燃やせる粗大ごみ●指定袋に入るものは、燃やせるごみ松葉杖燃やせない粗大ごみ●木製のものは、燃やせる粗大ごみ窓ガラス(ガラスのみ)危険ごみ窓ガラス(枠付き)燃やせない粗大ごみ●木製のものは、燃やせる粗大ごみ窓付き封筒雑誌・雑がみ・ダンボール※紐で縛る(高さは20cmまで)●ビニール部分は、切り取って、燃やせるごみまな板(プラスチック製)その他プラまな板(木製)燃やせるごみマニキュアのびん危険ごみ※中身は使い切る●固まったものは、容器ごと、燃やせない粗大ごみマネキンの頭部燃やせるごみ※業務使用のものを除く魔法びん燃やせない粗大ごみ豆電球有害ごみマヨネーズのチューブ(ふたを含む)リサイクルプラ●汚れが取れないものは、燃やせるごみ丸太(直径8cm未満)燃やせるごみ※指定袋に入る大きさにすること(23頁参照)丸太(直径8cm以上20cm以下)燃やせる粗大ごみ※長さを150cm以下にすること(23頁参照)丸太(直径20cm超)燃やせる粗大ごみ※長さを30cm以下にすること(23頁参照)マルチシートその他プラ※農業使用のものを除く●汚れが取れないものは、燃やせるごみ万歩計燃やせない粗大ごみみみ品名種別備考ミキサー燃やせない粗大ごみ●ガラス部分は取り外して、危険ごみミシン燃やせない粗大ごみミシン台(金属製)燃やせない粗大ごみミシン台(プラスチック製)燃やせない粗大ごみ●プラスチックのみでできたもので、指定袋に入るものは、その他プラ●指定袋に入るプラスチック製のもので、金属を少量含むものは、燃やせるごみミシン台(木製)燃やせる粗大,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,業廃棄物産業廃棄物▲▲事業活動に使用されたものは、産業廃棄事業活動に使用されたものは、産業廃棄物に該当します。物に該当します。詳しくは、別冊子「事業系ごみブック」詳しくは、別冊子「事業系ごみブック」を参照してください。を参照してください。ビデオ・カセットテープ洗濯ばさみ農業用マルチシートボールペンおもちゃ(金属を少量含む)家庭菜園の場合は「その他プラ」汚れのあるものは「燃やせるごみ」注射器その他プラ▲在宅医療廃棄物については、29頁を参照してください。燃やせるごみ燃やせるごみ燃やせない粗大ごみ燃やせない粗大ごみ(40lの指定袋に入らない大きさの(40lの指定袋に入らない大きさの「プラスチックのみの製品」)「プラスチックのみの製品」)有害ごみ有害ごみcd・dvd衣装ケースチャッカマンライタープランターリチウムイオン電池(プラスチック製)14のん太からのおねがいビンや缶の中に物は入れないでね。空きビン空きビン空き缶空き缶その他その他スプレー缶・カセットボンベ等スプレー缶・カセットボンベ等※ごみ収集車やごみ処理施設での火災や破損事故につながらないよう、必ず使い切り、火気のない屋外で製品本体の説明に従ってガスを完全に抜いてガスを完全に抜いてから出してください。のん太からのひとことビールビンや一升ビンなど、そのままで再利用できるビン類はなるべく購入店などに返しましょう。ビールビン・一升ビンスプレー缶塗料の缶油のビンカセットボンベ調味料のビン飲料缶、缶詰の缶、菓子の缶、ペットフードの缶などౡαυϩ※一斗缶以上の大きい缶は「燃やせない粗大ごみ」※必ず中身を使い切り、軽くすすぐ。穴を開ける必要はありません。注意!注意!▲資源回収推進団体への助成制度があります。(75頁を参照)中身を使いきって軽くすすぎ、キャップをはずして出す。金属製のキャップも「ビン・缶」塗料が固まってしまった缶は「燃やせない粗大ごみ」ビン・缶注意!注意!紫色の,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,動に使用されたものは、産業廃棄事業活動に使用されたものは、産業廃棄物に該当します。物に該当します。詳しくは、別冊子「事業系ごみブック」詳しくは、別冊子「事業系ごみブック」を参照してください。を参照してください。ビデオ・カセットテープ洗濯ばさみ農業用マルチシートボールペンおもちゃ(金属を少量含む)家庭菜園の場合は「その他プラ」汚れのあるものは「燃やせるごみ」注射器その他プラ▲在宅医療廃棄物については、29頁を参照してください。燃やせるごみ燃やせるごみ燃やせない粗大ごみ燃やせない粗大ごみ(40lの指定袋に入らない大きさの(40lの指定袋に入らない大きさの「プラスチックのみの製品」)「プラスチックのみの製品」)有害ごみ有害ごみcd・dvd衣装ケースチャッカマンライタープランターリチウムイオン電池(プラスチック製)14のん太からのおねがいビンや缶の中に物は入れないでね。空きビン空きビン空き缶空き缶その他その他スプレー缶・カセットボンベ等スプレー缶・カセットボンベ等※ごみ収集車やごみ処理施設での火災や破損事故につながらないよう、必ず使い切り、火気のない屋外で製品本体の説明に従ってガスを完全に抜いてガスを完全に抜いてから出してください。のん太からのひとことビールビンや一升ビンなど、そのままで再利用できるビン類はなるべく購入店などに返しましょう。ビールビン・一升ビンスプレー缶塗料の缶油のビンカセットボンベ調味料のビン飲料缶、缶詰の缶、菓子の缶、ペットフードの缶などౡαυϩ※一斗缶以上の大きい缶は「燃やせない粗大ごみ」※必ず中身を使い切り、軽くすすぐ。穴を開ける必要はありません。注意!注意!▲資源回収推進団体への助成制度があります。(75頁を参照)中身を使いきって軽くすすぎ、キャップをはずして出す。金属製のキャップも「ビン・缶」塗料が固まってしまった缶は「燃やせない粗大ごみ」ビン・缶注意!注意!紫色の指定袋で所定の時間までにごみ,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,のあるものは「燃やせるごみ」注射器その他プラ▲在宅医療廃棄物については、29頁を参照してください。燃やせるごみ燃やせるごみ燃やせない粗大ごみ燃やせない粗大ごみ(40lの指定袋に入らない大きさの(40lの指定袋に入らない大きさの「プラスチックのみの製品」)「プラスチックのみの製品」)有害ごみ有害ごみcd・dvd衣装ケースチャッカマンライタープランターリチウムイオン電池(プラスチック製)14のん太からのおねがいビンや缶の中に物は入れないでね。空きビン空きビン空き缶空き缶その他その他スプレー缶・カセットボンベ等スプレー缶・カセットボンベ等※ごみ収集車やごみ処理施設での火災や破損事故につながらないよう、必ず使い切り、火気のない屋外で製品本体の説明に従ってガスを完全に抜いてガスを完全に抜いてから出してください。のん太からのひとことビールビンや一升ビンなど、そのままで再利用できるビン類はなるべく購入店などに返しましょう。ビールビン・一升ビンスプレー缶塗料の缶油のビンカセットボンベ調味料のビン飲料缶、缶詰の缶、菓子の缶、ペットフードの缶などౡαυϩ※一斗缶以上の大きい缶は「燃やせない粗大ごみ」※必ず中身を使い切り、軽くすすぐ。穴を開ける必要はありません。注意!注意!▲資源回収推進団体への助成制度があります。(75頁を参照)中身を使いきって軽くすすぎ、キャップをはずして出す。金属製のキャップも「ビン・缶」塗料が固まってしまった缶は「燃やせない粗大ごみ」ビン・缶注意!注意!紫色の指定袋で所定の時間までにごみステーションへ※ビンと缶は同じ袋に入れて出せます。ビン・缶の出し方ビン・缶の出し方ͦͷଞύϥϧαπϋϧύϥ中身が残ったままスプレー缶・カセットボンベ等を出されると、ごみ収集車やごみ処理施設での火災や破損事故の原因となり、大変危険です。必ず使い切って出してください。スプレー缶などのエアゾール製品の中身が使い切れない場合の処理等につ,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,ルビンや一升ビンなど、そのままで再利用できるビン類はなるべく購入店などに返しましょう。ビールビン・一升ビンスプレー缶塗料の缶油のビンカセットボンベ調味料のビン飲料缶、缶詰の缶、菓子の缶、ペットフードの缶などౡαυϩ※一斗缶以上の大きい缶は「燃やせない粗大ごみ」※必ず中身を使い切り、軽くすすぐ。穴を開ける必要はありません。注意!注意!▲資源回収推進団体への助成制度があります。(75頁を参照)中身を使いきって軽くすすぎ、キャップをはずして出す。金属製のキャップも「ビン・缶」塗料が固まってしまった缶は「燃やせない粗大ごみ」ビン・缶注意!注意!紫色の指定袋で所定の時間までにごみステーションへ※ビンと缶は同じ袋に入れて出せます。ビン・缶の出し方ビン・缶の出し方ͦͷଞύϥϧαπϋϧύϥ中身が残ったままスプレー缶・カセットボンベ等を出されると、ごみ収集車やごみ処理施設での火災や破損事故の原因となり、大変危険です。必ず使い切って出してください。スプレー缶などのエアゾール製品の中身が使い切れない場合の処理等については、・製品に記載されているお客様相談室・販売元(製造メーカー)に直接お問い合わせください。・カセットボンベについて一般社団法人日本ガス石油機器工業会カセットボンベお客様センターhttps://www.jgka.or.jp/contact/cb.htmltel0120-14-9996カセットボンベが使い切れない場合の処理などについてのご質問は、下記へお問い合わせください。15ペットボトルの出し方ペットボトルの種類ペットボトルの種類清涼飲料・乳飲料など酒類しょうゆ・しょうゆ加工品ドレッシング(ノンオイルのみ)このマークのついているボトル容器が対象です。ᶆᶅᶄᶃωϟούλ͸ͣ͢ɻϥφϧλ͸ͣ͢ɻதλ͙͢͢ɻͱ͖δ͚ͩͭϳ͢ɻ(キャップとラベルはリサイクルプラ。)どうしても汚れがきれいにならないものは「燃やせるごみ」で出してくだ,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,い粗大ごみサイクリングマシン燃やせない粗大ごみ座いす燃やせる粗大ごみサイドボード燃やせる粗大ごみ●金属製・プラスチック製のものは、燃やせない粗大ごみ材木類(直径8cm未満)燃やせるごみ※指定袋に入る大きさにすること(23頁参照)材木類(直径8cm以上20cm以下)燃やせる粗大ごみ※長さを150cm以下にすること(23頁参照)材木類(直径20cm超)燃やせる粗大ごみ※長さを30cm以下にすること(23頁参照)酒パック燃やせるごみ●内部がアルミ加工でないものは、雑誌・雑がみ・ダンボール座卓(木製)燃やせる粗大ごみ●金属製・プラスチック製のものは、燃やせない粗大ごみ雑誌雑誌・雑がみ・ダンボール※紐で縛る(高さは20cmまで)殺虫剤(薬)××収集不可※販売店・製造業者に引取りを依頼殺虫剤(くん煙剤)燃やせない粗大ごみ※煙タイプ・水タイプは、薬剤缶を水で湿らせる※煙タイプは野外で噴射して使い切る●缶だけに分離できるものは、ビン・缶殺虫剤(スプレー缶)ビン・缶※必ず中身のガスを使い切る座布団燃やせるごみ●指定袋に入らないものは、燃やせる粗大ごみ皿(金属製)燃やせない粗大ごみ皿(陶磁器製・ガラス製)危険ごみ※新聞紙などに包む皿(プラスチック製)その他プラ皿(木製)燃やせるごみサラダ油の缶ビン・缶※使い切って軽くすすぐサラダ油の容器(プラスチック製)リサイクルプラ※使い切って軽くすすぐざるその他プラ●汚れが取れないものは、燃やせるごみ●金属製のものは、燃やせない粗大ごみ三角コーナーその他プラ●汚れが取れないものは、燃やせるごみ●金属製のものは、燃やせない粗大ごみ三脚燃やせない粗大ごみサングラス燃やせるごみ●レンズがガラス製のものは、危険ごみ三輪車燃やせない粗大ごみしし品名種別備考シーツ燃やせるごみ●指定袋に入らないものは、紐で縛って、燃やせる粗大ごみcd燃やせるごみ●プラスチック製のケースは、その他プラcdプレーヤー・cdラジカ,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,プラ●紙ストローは、燃やせるごみ砂××収集不可※廃棄物対策課に相談(9頁参照)砂(ペットのトイレ用)燃やせるごみ※飛散しないよう、新聞などに包む砂消しゴム燃やせるごみスナック菓子などの袋リサイクルプラ●紙製のものは、雑誌・雑がみ・ダンボール砂時計危険ごみ●プラスチック製のものは、燃やせるごみスノーボード燃やせない粗大ごみすのこ(金属製)燃やせない粗大ごみすのこ(プラスチック製)燃やせない粗大ごみ●プラスチックのみでできたもので、指定袋に入るものは、その他プラ●金属を少量含むもので、指定袋に入るものは、燃やせるごみすのこ(木製)燃やせる粗大ごみ●指定袋に入るものは、燃やせるごみスパイク靴燃やせるごみスピーカー燃やせない粗大ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)スプーン(金属製)燃やせない粗大ごみスプーン(プラスチック製)その他プラスプーン(木製)燃やせるごみスプリングマットレス燃やせる粗大ごみスプレー缶ビン・缶※必ず中身のガスを使い切るスプレー缶のキャップ(プラスチック製)リサイクルプラすべり台(プラスチック製)燃やせない粗大ごみ●分解し、指定袋に入る場合で、プラスチックのみでできたものは、その他プラ。金属を少量含むものは、燃やせるごみすべり台(木製)燃やせる粗大ごみ●分解し、指定袋に入るものは、燃やせるごみスポンジその他プラズボンプレッサー燃やせない粗大ごみスマートフォン燃やせない粗大ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)炭燃やせるごみスライサー(野菜カッター)危険ごみスリッパ燃やせるごみ●プラスチックのみでできたものは、その他プラすり鉢危険ごみスレート板××収集不可※業者施工のものは、業者に引取りを依頼※自己施工のものは、廃棄物対策課に相談45ごみ分別早見表ごみ分別早見表せせ品名種別備考生理用品燃やせるごみ石油ストーブ(ファンヒーター),2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,可※廃棄物対策課に相談(9頁参照)砂(ペットのトイレ用)燃やせるごみ※飛散しないよう、新聞などに包む砂消しゴム燃やせるごみスナック菓子などの袋リサイクルプラ●紙製のものは、雑誌・雑がみ・ダンボール砂時計危険ごみ●プラスチック製のものは、燃やせるごみスノーボード燃やせない粗大ごみすのこ(金属製)燃やせない粗大ごみすのこ(プラスチック製)燃やせない粗大ごみ●プラスチックのみでできたもので、指定袋に入るものは、その他プラ●金属を少量含むもので、指定袋に入るものは、燃やせるごみすのこ(木製)燃やせる粗大ごみ●指定袋に入るものは、燃やせるごみスパイク靴燃やせるごみスピーカー燃やせない粗大ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)スプーン(金属製)燃やせない粗大ごみスプーン(プラスチック製)その他プラスプーン(木製)燃やせるごみスプリングマットレス燃やせる粗大ごみスプレー缶ビン・缶※必ず中身のガスを使い切るスプレー缶のキャップ(プラスチック製)リサイクルプラすべり台(プラスチック製)燃やせない粗大ごみ●分解し、指定袋に入る場合で、プラスチックのみでできたものは、その他プラ。金属を少量含むものは、燃やせるごみすべり台(木製)燃やせる粗大ごみ●分解し、指定袋に入るものは、燃やせるごみスポンジその他プラズボンプレッサー燃やせない粗大ごみスマートフォン燃やせない粗大ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)炭燃やせるごみスライサー(野菜カッター)危険ごみスリッパ燃やせるごみ●プラスチックのみでできたものは、その他プラすり鉢危険ごみスレート板××収集不可※業者施工のものは、業者に引取りを依頼※自己施工のものは、廃棄物対策課に相談45ごみ分別早見表ごみ分別早見表せせ品名種別備考生理用品燃やせるごみ石油ストーブ(ファンヒーター)燃やせない粗大ごみ※必ず灯油を使い切る●電池,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,のものは、燃やせない粗大ごみ●フン・トイレ用の砂は、燃やせるごみベニヤ板燃やせるごみ●指定袋に入らないものは、燃やせる粗大ごみベビーカー(乳母車)燃やせない粗大ごみベビーたんす(木製)燃やせる粗大ごみ●金属製・プラスチック製のものは、燃やせない粗大ごみベビーチェアー(木製)燃やせる粗大ごみ●金属製のものは、燃やせない粗大ごみ●プラスチックのみでできたもので、指定袋に入るものは、その他プラ。入らないものは、燃やせない粗大ごみベビーバス燃やせない粗大ごみベビー布団燃やせるごみ●指定袋に入らないものは、紐で縛って、燃やせる粗大ごみベビーベッド(木製)燃やせる粗大ごみ●金属製・プラスチック製のものは、燃やせない粗大ごみベルト燃やせるごみヘルメット燃やせるごみ便器××収集不可※業者施工のものは、業者に引取りを依頼※自己施工のものは、廃棄物対策課に相談ペンキ××収集不可※専門の処理業者に依頼●紙や布にしみこませた場合は、燃やせるごみペンキ(スプレー缶)ビン・缶※必ず中身のガスを使い切るペンキ缶(中身が固まったもの)燃やせない粗大ごみペンキ缶(中身のないもの)ビン・缶●一斗缶以上の大きさのものは、燃やせない粗大ごみペンチ燃やせない粗大ごみ弁当の容器(プラスチック製・コンビニなどの弁当容器)リサイクルプラ●汚れが取れないものは、燃やせるごみ弁当箱(プラスチック製)その他プラペンライト燃やせるごみ●電動式のものは、燃やせない粗大ごみ●電池は外して、有害ごみほほ品名種別備考ボアシーツ燃やせるごみ●指定袋に入らないものは、紐で縛って、燃やせる粗大ごみホイールキャップその他プラ●金属製のものは、燃やせない粗大ごみ※なるべく販売店に引取りを相談望遠鏡燃やせない粗大ごみほうき燃やせる粗大ごみ●指定袋に入るものは、燃やせるごみ包装紙雑誌・雑がみ・ダンボール※紐で縛る(高さは20cmまで)包装用フィルムリサイクルプラ防虫剤燃やせるごみ●ケースの,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,ィッシュ箱など)ダンボール新聞八ツ折段ボール牛乳パック紙袋菓子箱新聞雑誌・雑がみダンボール雑誌有害ごみ蛍光管、白熱球、乾電池ライター類小型充電式電池体温計(水銀式)乾電池蛍光管・白熱球(led含む)●乾電池・ボタン型電池は、買い替えの時に販売店が引き取ってくれることがあります。引き取りを行っているかどうかは販売店にご相談ください。●乾電池・ボタン型電池については、市役所本庁・支所・出張所に電池回収ボックスを設置していますので、ご利用ください。体温計(水銀式)ライター燃やせるごみ台所ごみ、布・皮革類剪定枝・落ち葉・刈り草類リサイクルできない紙類金属を少量含む製品など生ごみ(水分をよく切る)靴・履物おもちゃ(金属が少量のもの)●食用油は、布または新聞紙などにしみこませてから出してください。●少量の庭木の刈り込み、草などは土を落として出してください。衣類・布類ビデオテープ・カセットテープボールペンビン・缶ビン類缶類菓子缶、飲料缶、スプレー缶、空きびんϋοωʔϋοωʔスプレー缶・カセットボンベなどは、爆発の危険性があるため必ず使い切って出してください。(穴をあける必要はありません。)●一斗缶以上のものは「燃やせない粗大ごみ」として出してください。●薬品、農薬の残っているビンなどは、絶対に出さないでください。燃やせない粗大ごみ金属を多く含むもの、電化製品(家電リサイクル法対象品を除く)、40lの指定袋に入らないプラスチック製品などプリンター自転車鍋・ヤカンおもちゃ(電動式)かさプラ製プランター(40lの指定袋に入らない大きさ)プラ製衣装ケース(40lの指定袋に入らない大きさ)燃やせる粗大ごみ木製家具類・寝具類(スプリング入りを含む)その他(大型カバン、座いすなど)40lの指定袋に入らないガラス・陶磁器・鏡類などソファーたんす座いす(マッサージチェアは燃やせない粗大ごみ)布団机・いす(木製)陶器製植木鉢(40lの指定袋,2026-08-20
M104,I032,C-M104-01,燃やせるごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 燃やせるごみ,段ボール牛乳パック紙袋菓子箱新聞雑誌・雑がみダンボール雑誌有害ごみ蛍光管、白熱球、乾電池ライター類小型充電式電池体温計(水銀式)乾電池蛍光管・白熱球(led含む)●乾電池・ボタン型電池は、買い替えの時に販売店が引き取ってくれることがあります。引き取りを行っているかどうかは販売店にご相談ください。●乾電池・ボタン型電池については、市役所本庁・支所・出張所に電池回収ボックスを設置していますので、ご利用ください。体温計(水銀式)ライター燃やせるごみ台所ごみ、布・皮革類剪定枝・落ち葉・刈り草類リサイクルできない紙類金属を少量含む製品など生ごみ(水分をよく切る)靴・履物おもちゃ(金属が少量のもの)●食用油は、布または新聞紙などにしみこませてから出してください。●少量の庭木の刈り込み、草などは土を落として出してください。衣類・布類ビデオテープ・カセットテープボールペンビン・缶ビン類缶類菓子缶、飲料缶、スプレー缶、空きびんϋοωʔϋοωʔスプレー缶・カセットボンベなどは、爆発の危険性があるため必ず使い切って出してください。(穴をあける必要はありません。)●一斗缶以上のものは「燃やせない粗大ごみ」として出してください。●薬品、農薬の残っているビンなどは、絶対に出さないでください。燃やせない粗大ごみ金属を多く含むもの、電化製品(家電リサイクル法対象品を除く)、40lの指定袋に入らないプラスチック製品などプリンター自転車鍋・ヤカンおもちゃ(電動式)かさプラ製プランター(40lの指定袋に入らない大きさ)プラ製衣装ケース(40lの指定袋に入らない大きさ)燃やせる粗大ごみ木製家具類・寝具類(スプリング入りを含む)その他(大型カバン、座いすなど)40lの指定袋に入らないガラス・陶磁器・鏡類などソファーたんす座いす(マッサージチェアは燃やせない粗大ごみ)布団机・いす(木製)陶器製植木鉢(40lの指定袋に入らない大きさ)姿見(金属以外)危,2026-08-20
M104,I032,C-M104-02,危険ごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 危険ごみ,い粗大ごみサイクリングマシン燃やせない粗大ごみ座いす燃やせる粗大ごみサイドボード燃やせる粗大ごみ●金属製・プラスチック製のものは、燃やせない粗大ごみ材木類(直径8cm未満)燃やせるごみ※指定袋に入る大きさにすること(23頁参照)材木類(直径8cm以上20cm以下)燃やせる粗大ごみ※長さを150cm以下にすること(23頁参照)材木類(直径20cm超)燃やせる粗大ごみ※長さを30cm以下にすること(23頁参照)酒パック燃やせるごみ●内部がアルミ加工でないものは、雑誌・雑がみ・ダンボール座卓(木製)燃やせる粗大ごみ●金属製・プラスチック製のものは、燃やせない粗大ごみ雑誌雑誌・雑がみ・ダンボール※紐で縛る(高さは20cmまで)殺虫剤(薬)××収集不可※販売店・製造業者に引取りを依頼殺虫剤(くん煙剤)燃やせない粗大ごみ※煙タイプ・水タイプは、薬剤缶を水で湿らせる※煙タイプは野外で噴射して使い切る●缶だけに分離できるものは、ビン・缶殺虫剤(スプレー缶)ビン・缶※必ず中身のガスを使い切る座布団燃やせるごみ●指定袋に入らないものは、燃やせる粗大ごみ皿(金属製)燃やせない粗大ごみ皿(陶磁器製・ガラス製)危険ごみ※新聞紙などに包む皿(プラスチック製)その他プラ皿(木製)燃やせるごみサラダ油の缶ビン・缶※使い切って軽くすすぐサラダ油の容器(プラスチック製)リサイクルプラ※使い切って軽くすすぐざるその他プラ●汚れが取れないものは、燃やせるごみ●金属製のものは、燃やせない粗大ごみ三角コーナーその他プラ●汚れが取れないものは、燃やせるごみ●金属製のものは、燃やせない粗大ごみ三脚燃やせない粗大ごみサングラス燃やせるごみ●レンズがガラス製のものは、危険ごみ三輪車燃やせない粗大ごみしし品名種別備考シーツ燃やせるごみ●指定袋に入らないものは、紐で縛って、燃やせる粗大ごみcd燃やせるごみ●プラスチック製のケースは、その他プラcdプレーヤー・cdラジカ,2026-08-20
M104,I032,C-M104-02,危険ごみ,GUIDE,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_all.pdf,スプレー缶,text-match:スプレー缶 + 危険ごみ,プラ●紙ストローは、燃やせるごみ砂××収集不可※廃棄物対策課に相談(9頁参照)砂(ペットのトイレ用)燃やせるごみ※飛散しないよう、新聞などに包む砂消しゴム燃やせるごみスナック菓子などの袋リサイクルプラ●紙製のものは、雑誌・雑がみ・ダンボール砂時計危険ごみ●プラスチック製のものは、燃やせるごみスノーボード燃やせない粗大ごみすのこ(金属製)燃やせない粗大ごみすのこ(プラスチック製)燃やせない粗大ごみ●プラスチックのみでできたもので、指定袋に入るものは、その他プラ●金属を少量含むもので、指定袋に入るものは、燃やせるごみすのこ(木製)燃やせる粗大ごみ●指定袋に入るものは、燃やせるごみスパイク靴燃やせるごみスピーカー燃やせない粗大ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)スプーン(金属製)燃やせない粗大ごみスプーン(プラスチック製)その他プラスプーン(木製)燃やせるごみスプリングマットレス燃やせる粗大ごみスプレー缶ビン・缶※必ず中身のガスを使い切るスプレー缶のキャップ(プラスチック製)リサイクルプラすべり台(プラスチック製)燃やせない粗大ごみ●分解し、指定袋に入る場合で、プラスチックのみでできたものは、その他プラ。金属を少量含むものは、燃やせるごみすべり台(木製)燃やせる粗大ごみ●分解し、指定袋に入るものは、燃やせるごみスポンジその他プラズボンプレッサー燃やせない粗大ごみスマートフォン燃やせない粗大ごみ※市役所(本庁・支所・出張所)の小型家電回収ボックスを利用(25頁参照)炭燃やせるごみスライサー(野菜カッター)危険ごみスリッパ燃やせるごみ●プラスチックのみでできたものは、その他プラすり鉢危険ごみスレート板××収集不可※業者施工のものは、業者に引取りを依頼※自己施工のものは、廃棄物対策課に相談45ごみ分別早見表ごみ分別早見表せせ品名種別備考生理用品燃やせるごみ石油ストーブ(ファンヒーター),2026-08-20
