municipality_id,category_id,自治体正式名称,category_group,parent_category_id,classification_level,表示順,collection_channel,代表品目,入れてはいけない物,適用条件,条件外の扱い,出す前の処理,袋・容器のルール,サイズ・条件,粗大ごみ扱いか,予約が必要か,有料か,料金ルール,自治体収集外か,注意事項,source_id,出典URL,出典ページ・該当箇所,確認日,ui_role,rule_status,effective_from,effective_to
M096,C-M096-04,粗大ごみ,粗大ごみ,,PRIMARY,4,BOOKED_PICKUP,指定の大型家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,申込制。現行は1回2品まで,,,TRUE,TRUE,FALSE,,FALSE,,S-M096-01,https://www.city.takehara.lg.jp/soshikikarasagasu/chiikizukurika/gyomuannai/1_1/2_1/7243.html,粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M096,C-M096-05,有害ごみ,有害ごみ,,PRIMARY,5,CURBSIDE,乾電池・ボタン電池・小型充電式電池・蛍光灯・ライター・充電池を外せない小型家電,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池類等は安全措置を行い指定方法で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M096-01,https://www.city.takehara.lg.jp/soshikikarasagasu/chiikizukurika/gyomuannai/1_1/2_1/7243.html,有害ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-01,もやすごみ,もやすごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず・木くず等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,もやすごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-02,不燃物,不燃物,,PRIMARY,2,CURBSIDE,金属・汚れの落ちないびん缶・電化製品等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池を外し、外した電池は絶縁して電池区分へ,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,不燃物,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-03,びん・飲料缶,びん・飲料缶,,PRIMARY,3,CURBSIDE,飲料用びん・アルミ缶・スチール缶,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を除き水洗い,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,びん・飲料缶,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-04,ペットボトル,ペットボトル,,PRIMARY,4,CURBSIDE,PETマークのボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップ・ラベルを外す,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-05,容器包装プラスチック,容器包装プラスチック,,PRIMARY,5,CURBSIDE,対象容器包装プラスチック,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを落とす。PETのキャップ・ラベルはこちら,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,容器包装プラスチック,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-06,発火性危険ごみ,発火性危険ごみ,,PRIMARY,6,CURBSIDE,カセットボンベ・ガスライター・スプレー缶,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を使い切る。穴を開ける必要はない,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,発火性危険ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-07,電池,電池,,PRIMARY,7,CURBSIDE,乾電池・ボタン電池・リチウム電池,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電極を色付きテープ等で絶縁,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,電池,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-08,電池の外せない小型家電・充電式小型家電,電池の外せない小型家電・充電式小型家電,,PRIMARY,8,CURBSIDE,ゲーム機・電気かみそり・電子たばこ・モバイルバッテリー等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池を外せない対象品を本体ごと出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,電池の外せない小型家電・充電式小型家電,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-09,蛍光灯（有害ごみ）,蛍光灯（有害ごみ）,,PRIMARY,9,CURBSIDE,蛍光灯・電球・水銀入り温度計等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,割れないよう箱または新聞紙等で保護,,,FALSE,FALSE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,蛍光灯（有害ごみ）,2026-08-19,SORT_BUCKET,CURRENT,,
M097,C-M097-10,大型ごみ,大型ごみ,,PRIMARY,10,BOOKED_PICKUP,予約対象の大型家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,予約済表示をして出す,,,TRUE,TRUE,FALSE,,FALSE,,S-M097-01,https://www.city.mihara.hiroshima.jp/soshiki/23/112554.html,大型ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M101,C-M101-01,燃やせるごみ,燃やせるごみ,,PRIMARY,1,CURBSIDE,家庭の可燃ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,燃やせるごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M101,C-M101-02,プラスチック資源,プラスチック資源,,PRIMARY,2,CURBSIDE,対象プラスチック資源,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,プラスチック資源,2026-08-19,SORT_BUCKET,CURRENT,,
M101,C-M101-03,紙資源,紙資源,,PRIMARY,3,CURBSIDE,対象古紙,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,紙資源,2026-08-19,SORT_BUCKET,CURRENT,,
M101,C-M101-04,資源物,資源物,,PRIMARY,4,CURBSIDE,びん・缶・PET等の資源物,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,資源物,2026-08-19,SORT_BUCKET,CURRENT,,
M101,C-M101-05,布資源,布資源,,PRIMARY,5,CURBSIDE,対象古布・衣類,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,布資源,2026-08-19,SORT_BUCKET,CURRENT,,
M101,C-M101-06,燃やせないごみ,燃やせないごみ,,PRIMARY,6,CURBSIDE,不燃性家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,燃やせないごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M101,C-M101-07,粗大ごみ,粗大ごみ,,PRIMARY,7,CURBSIDE,大型家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,TRUE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M101,C-M101-08,埋立ごみ,埋立ごみ,,PRIMARY,8,CURBSIDE,埋立対象ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,埋立ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M101,C-M101-09,有害ごみ,有害ごみ,,PRIMARY,9,CURBSIDE,電池・蛍光管等の有害物,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M101-01,https://www.city.miyoshi.hiroshima.jp/garbage-item/search/garbage_rule.php,有害ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-01,もやすごみ,もやすごみ,,PRIMARY,1,CURBSIDE,可燃性家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,30cm未満にする,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,もやすごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-02,プラスチックごみ,プラスチックごみ,,PRIMARY,2,CURBSIDE,対象プラスチック製品・容器,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを落とす,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,プラスチックごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-03,紙資源,紙資源,,PRIMARY,3,CURBSIDE,新聞・雑誌雑紙・段ボール,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,紙種類ごとにひもで十字に束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,紙資源,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-04,カン,カン,,PRIMARY,4,CURBSIDE,飲食用缶・スプレー缶,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中を空にする。スプレー缶等は必ず使い切る,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,カン,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-05,ビン,ビン,,PRIMARY,5,CURBSIDE,飲食用びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中を空にして洗う,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,ビン,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-06,ペットボトル,ペットボトル,,PRIMARY,6,CURBSIDE,PETボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中を洗い、ラベルとキャップを外す,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-07,衣類・毛布類,衣類・毛布類,,PRIMARY,7,CURBSIDE,衣類・毛布・対象布製品,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,衣類・毛布類,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-08,もやさないごみ,もやさないごみ,,PRIMARY,8,CURBSIDE,金属・陶磁器・ガラス・小型家電等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池を外し、危険物は包み表示する,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,もやさないごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M103,C-M103-09,粗大ごみ,粗大ごみ,,PRIMARY,9,DIRECT_HAUL,指定袋に入らない大型家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,予約してリサイクルセンターへ持ち込む,,,TRUE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M103,C-M103-10,有害ごみ,有害ごみ,,PRIMARY,10,DROP_OFF,蛍光管・水銀体温計・小型充電式電池・充電式小型家電等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,前日までに予約し資源回収専用袋等でリサイクルセンターへ持ち込む,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,有害ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M103,C-M103-11,電池類,電池類,,PRIMARY,11,DROP_OFF,マンガン・アルカリ・ボタン型電池等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,地区の使用済電池回収ボックスへ出す。必要に応じ絶縁,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,電池類,2026-08-19,REFERENCE_ONLY,CURRENT,,
M103,C-M103-12,せん定枝,せん定枝,,PRIMARY,12,DROP_OFF,対象剪定枝,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,長さ1m・太さ10cm以下にし、毎月第3木曜の予約受入へ,,,FALSE,FALSE,FALSE,,FALSE,,S-M103-01,https://www.city.otake.hiroshima.jp/material/files/group/7/reiwa8nenndogomikarenndaAtiku.pdf,せん定枝,2026-08-19,REFERENCE_ONLY,CURRENT,,
M104,C-M104-01,燃やせるごみ,燃やせるごみ,,PRIMARY,1,CURBSIDE,紙・布・木くず・生ごみ・ゴム・皮類等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,市指定オレンジ袋で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,燃やせるごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-02,危険ごみ,危険ごみ,,PRIMARY,2,CURBSIDE,陶磁器・ガラス・刃物・鏡類,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,危険物は安全に保護しオレンジ袋で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,危険ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-03,その他プラ,その他プラ,,PRIMARY,3,CURBSIDE,プラマークのないプラスチックのみの製品,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,紫色指定袋で出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,その他プラ,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-04,燃やせる粗大ごみ,燃やせる粗大ごみ,,PRIMARY,4,CURBSIDE,家具・寝具・大型陶磁器・大型ガラス等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,指定袋は不要,,,TRUE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,燃やせる粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M104,C-M104-05,新聞,新聞,,PRIMARY,5,CURBSIDE,新聞・折込チラシ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,種類別にまとめる,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,新聞,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-06,雑誌・雑がみ・ダンボール,雑誌・雑がみ・ダンボール,,PRIMARY,6,CURBSIDE,雑誌・雑がみ・段ボール,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,種類別にまとめる,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,雑誌・雑がみ・ダンボール,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-07,ビン・缶,ビン・缶,,PRIMARY,7,CURBSIDE,びん類・缶類,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を除き紫色指定袋へ入れる,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,ビン・缶,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-08,ペットボトル,ペットボトル,,PRIMARY,8,CURBSIDE,PETマークのボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップ・ラベルを外し、紫色指定袋へ入れる,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-09,リサイクルプラ,リサイクルプラ,,PRIMARY,9,CURBSIDE,プラマークの容器包装,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を使い切り軽くすすぐ。汚れが取れなければ燃やせるごみ,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,リサイクルプラ,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-10,有害ごみ,有害ごみ,,PRIMARY,10,CURBSIDE,蛍光管・白熱球・乾電池・ライター・小型充電式電池・水銀体温計等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池は絶縁。蛍光管等は壊さず出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,有害ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M104,C-M104-11,燃やせない粗大ごみ,燃やせない粗大ごみ,,PRIMARY,11,CURBSIDE,金物・家電・大型プラスチック・自転車等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,指定袋不要。電池等を外す,,,TRUE,FALSE,FALSE,,FALSE,,S-M104-02,https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/4/1/21963.html,燃やせない粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M104,C-M104-12,市が収集・処理しないごみ,市が収集・処理しないごみ,,EXCLUDED,12,NOT_COLLECTED,家電4品目・家庭用パソコン,市の通常収集対象ごみ,市が収集・処理しない指定品,品目ごとの市収集区分,販売店・メーカー等の指定回収経路を確認,市指定袋へ入れない,家電リサイクル法対象品・家庭用パソコン等,FALSE,CONDITIONAL,CONDITIONAL,回収経路・製品により異なる,TRUE,家電4品目と家庭用パソコンは専用リサイクル経路を利用,S-M104-04,https://www.city.higashihiroshima.lg.jp/material/files/group/18/gomibook_p63.pdf,63頁 市が収集・処理しないごみ,2026-08-24,EXCLUDED_NOTICE,CURRENT,,
M105,C-M105-01,燃やせるごみ,燃やせるごみ,,PRIMARY,1,CURBSIDE,30cm未満の可燃性家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,生ごみは水切り。長さ条件に従う,有料指定袋（黄色）,,FALSE,FALSE,FALSE,,FALSE,,S-M105-01,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78499.html,燃やせるごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M105,C-M105-02,資源ごみ,資源ごみ,,PRIMARY,2,CURBSIDE,びん・かん・プラスチック容器・紙・布・剪定枝,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M105-01,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78499.html,資源ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M105,C-M105-03,資源ごみ(1) びん・かん類,資源ごみ,C-M105-02,SUBCATEGORY,3,CURBSIDE,飲食用びん・缶・スプレー缶,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中を洗う。スプレー缶は屋外で中身を使い切り、穴を開ける必要はない,,,FALSE,FALSE,FALSE,,FALSE,,S-M105-02,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78355.html,資源ごみ(1) びん・かん類,2026-08-19,REFERENCE_ONLY,CURRENT,,
