municipality_id,source_id,資料名,資料種別,公式URL,発行主体,対象年度,ページ更新日,取得確認日,使用した情報,優先度,現行性,備考,official_verified,official_basis,official_linking_url
M016,S-M016-04,ごみと資源の分け方・出し方 P9-P12,自治体公式PDF,https://www.city.miura.kanagawa.jp/material/files/group/39/P9-P12.pdf,三浦市,令和8年度,2026,2026-08-18,古着・蛍光管・破砕不可・枝草,4,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M016,S-M016-05,ごみと資源の分け方・出し方 P13-P15,自治体公式PDF,https://www.city.miura.kanagawa.jp/material/files/group/39/P13-P15.pdf,三浦市,令和8年度,2026,2026-08-18,古紙5区分,5,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M016,S-M016-06,ごみと資源の分け方・出し方 P16-P18,自治体公式PDF,https://www.city.miura.kanagawa.jp/material/files/group/39/P16-P18.pdf,三浦市,令和8年度,2026,2026-08-18,粗大・小型家電・乾電池,6,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M016,S-M016-07,ごみと資源の分け方・出し方 P19-P21,自治体公式PDF,https://www.city.miura.kanagawa.jp/material/files/group/39/P19-P21.pdf,三浦市,令和8年度,2026,2026-08-18,家電4品目・市で扱えないごみ,7,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M017,S-M017-01,ごみの分け方・出し方（全市）,自治体公式Webページ,https://www.city.niigata.lg.jp/kurashi/gomi/gomishigen/gomidasi/niigata/index.html,新潟市,令和8年度,2026,2026-08-18,有料3区分・資源区分・収集外,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M017,S-M017-02,令和8年度家庭ごみ収集カレンダー,自治体公式Webページ,https://www.city.niigata.lg.jp/kurashi/gomi/gomishigen/gomidasi/gomi_calemder/index.html,新潟市,令和8年度,2026-03,2026-08-18,現行年度・地区別収集区分,2,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M018,S-M018-01,ごみの分け方・出し方,自治体公式Webページ,https://www.city.mizuho.lg.jp/1750.htm,瑞穂市,令和8年度,2026-08-05,2026-08-18,区分別資料の全索引・アプリ案内,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M018,S-M018-02,ごみの分け方・出し方 ルール,自治体公式PDF,https://www.city.mizuho.lg.jp/secure/1610/R7-1.pdf,瑞穂市,令和8年度,2025,2026-08-18,基本ルール・収集外,2,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M019,S-M019-01,令和8年度一般廃棄物処理実施計画,自治体公式Webページ,https://www.city.yamagata.gifu.jp/soshiki/shimin/1835.html,山県市,令和8年度,2026-04-01,2026-08-18,現行計画への公式導線,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M019,S-M019-02,令和8年度一般廃棄物処理実施計画 PDF,自治体公式PDF,https://www.city.yamagata.gifu.jp/uploaded/attachment/19770.pdf,山県市,令和8年度,2026-04,2026-08-18,収集区分・資源化区分・処理方法,2,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-01,ごみの出し方ガイドブック,自治体公式Webページ,https://www.city.shizuoka.lg.jp/gomi/s000668.html,静岡市,令和8年度,2026,2026-08-18,区別ガイド・令和8年度変更,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-02,ごみの出し方ガイドブック 葵区・駿河区,自治体公式PDF,https://www.city.shizuoka.lg.jp/documents/667/2024_gominodasikataguidebook_aoisurugaku_2.pdf,静岡市,令和8年度,2026案内中,2026-08-18,葵・駿河区の区分・前処理,2,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-03,ごみの出し方ガイドブック 清水区,自治体公式PDF,https://www.city.shizuoka.lg.jp/documents/667/2024_gominodasikataguidebook_shimizuku_1.pdf,静岡市,令和8年度,2026案内中,2026-08-18,清水区の区分・前処理,3,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-04,不燃・粗大ごみの出し方,自治体公式Webページ,https://www.city.shizuoka.lg.jp/gomi/s000679.html,静岡市,令和8年度／取得時点現行,,2026-08-31,2026年使用済電池類・不燃粗大・申込ルール,1,現行,M020 2026現行区分体系の再監査根拠。,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-05,びん・缶・スプレー缶・小物金属類の出し方,自治体公式Webページ,https://www.city.shizuoka.lg.jp/gomi/s000677.html,静岡市,令和8年度／取得時点現行,,2026-08-31,資源物4系統と地区別排出方法,1,現行,M020 2026現行区分体系の再監査根拠。,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-06,使用済小型家電リサイクルの回収品目・方法・場所,自治体公式Webページ,https://www.city.shizuoka.lg.jp/gomi/s000774.html,静岡市,令和8年度／取得時点現行,,2026-08-31,小型家電・PC・電池・回収BOX,1,現行,M020 2026現行区分体系の再監査根拠。,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-07,不用になった家電4品目,自治体公式Webページ,https://www.city.shizuoka.lg.jp/gomi/s000683.html,静岡市,令和8年度／取得時点現行,,2026-08-31,家電リサイクル法対象品,1,現行,M020 2026現行区分体系の再監査根拠。,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-08,ペットボトルの出し方,自治体公式Webページ,https://www.city.shizuoka.lg.jp/gomi/s012184.html,静岡市,令和8年度／取得時点現行,,2026-08-31,PETの現行区分と葵駿河/清水の出し方差,1,現行,M020 2026現行区分体系の再監査根拠。,TRUE,MUNICIPAL_DOMAIN,
M020,S-M020-09,使用済プラスチック製品のリサイクル,自治体公式Webページ,https://www.city.shizuoka.lg.jp/s2487/seihinpura.html,静岡市,令和8年度／取得時点現行,,2026-08-31,製品プラBOX対象と容器包装等の対象外,1,現行,M020 2026現行区分体系の再監査根拠。,TRUE,MUNICIPAL_DOMAIN,
M021,S-M021-01,家庭ごみの分け方・出し方,自治体公式Webページ,https://www.info.city.tsu.mie.jp/kurashi/gomi_kankyo/1001596/1001597/1001598.html,津市,令和8年4月版,2026-04,2026-08-18,現行ガイド・多言語版,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M021,S-M021-02,ごみを出すときのごみ分別ガイドブック,自治体公式PDF,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,津市,令和8年4月版,2026-04,2026-08-18,分別区分一覧・前処理・収集外,2,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M021,S-M021-03,ごみ分別品目一覧,自治体公式PDF,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/bessatu20240606.pdf,津市,令和8年4月版,2024-06-06,2026-08-18,品目別補足,3,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
M022,S-M022-01,ごみの出し方ガイドブック,自治体公式Webページ,https://www.city.shijonawate.lg.jp/page/16-60240.html,四條畷市,令和8年度,2026-06-01,2026-08-18,全章索引・現行版,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M022,S-M022-02,四條畷市ごみの出し方ガイドブック,自治体公式PDF,https://www.city.shijonawate.lg.jp/uploaded/attachment/37047.pdf,四條畷市,令和8年度,2026,2026-08-18,定期収集・拠点回収・粗大不燃・収集外,2,現行案内中,,TRUE,MUNICIPAL_DOMAIN,
