mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,category_source_id,category_source_url,category_source_locator,item_evidence_source_id,item_evidence_url,item_evidence_locator,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M012-I021-C-M012-15,M012,I021,1,category正式名称・代表品目から機械抽出,C-M012-15,布類,要品目別確認,洗濯して乾かし、たたむ。ファスナー・ボタンは外さない,汚れた衣類等は燃やせるごみ。布団・カーペット等と50cm以上の物は粗大ごみ,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p28 布類,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I023-C-M012-02,M012,I023,1,category正式名称・代表品目から機械抽出,C-M012-02,燃やせないごみ,要品目別確認,割れ物・刃物は紙等で包み、危険物であることを表示する。容器は中身を空にして拭く,電池・蛍光管は有害ごみ、スプレー缶等は危険ごみ、50cm以上は粗大ごみ,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p24 燃やせないごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I027-C-M012-03,M012,I027,1,category正式名称・代表品目から機械抽出,C-M012-03,有害ごみ,要品目別確認,品目ごとに分ける。蛍光管は破損防止し、モバイルバッテリーは放電して端子を絶縁する,膨張したモバイルバッテリーは環境課へ直接持参。危険ごみ対象は危険ごみへ,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p24 有害ごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I028-C-M012-03,M012,I028,1,category正式名称・代表品目から機械抽出,C-M012-03,有害ごみ,要品目別確認,品目ごとに分ける。蛍光管は破損防止し、モバイルバッテリーは放電して端子を絶縁する,膨張したモバイルバッテリーは環境課へ直接持参。危険ごみ対象は危険ごみへ,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p24 有害ごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I029-C-M012-03,M012,I029,1,category正式名称・代表品目から機械抽出,C-M012-03,有害ごみ,要品目別確認,品目ごとに分ける。蛍光管は破損防止し、モバイルバッテリーは放電して端子を絶縁する,膨張したモバイルバッテリーは環境課へ直接持参。危険ごみ対象は危険ごみへ,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p24 有害ごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I030-C-M012-03,M012,I030,1,category正式名称・代表品目から機械抽出,C-M012-03,有害ごみ,要品目別確認,品目ごとに分ける。蛍光管は破損防止し、モバイルバッテリーは放電して端子を絶縁する,膨張したモバイルバッテリーは環境課へ直接持参。危険ごみ対象は危険ごみへ,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p24 有害ごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I032-C-M012-04,M012,I032,1,category正式名称・代表品目から機械抽出,C-M012-04,危険ごみ,要品目別確認,できるだけ使い切る。使い切れない場合も穴は開けない,乾電池等は有害ごみ,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p25 危険ごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I033-C-M012-04,M012,I033,1,category正式名称・代表品目から機械抽出,C-M012-04,危険ごみ,要品目別確認,できるだけ使い切る。使い切れない場合も穴は開けない,乾電池等は有害ごみ,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p25 危険ごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I034-C-M012-16,M012,I034,1,category正式名称・代表品目から機械抽出,C-M012-16,使用済小型家電,要品目別確認,個人情報を消去し、電池を外す,モバイルバッテリーは有害ごみ。対象外品は分別早見表の区分,FALSE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p35 使用済小型家電,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I037-C-M012-17,M012,I037,1,category正式名称・代表品目から機械抽出,C-M012-17,市で処理できないもの,要品目別確認,受入先の指示に従う,販売店・メーカー・専門業者へ相談,TRUE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p32 市で処理できないもの,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M012-I038-C-M012-17,M012,I038,1,category正式名称・代表品目から機械抽出,C-M012-17,市で処理できないもの,要品目別確認,受入先の指示に従う,販売店・メーカー・専門業者へ相談,TRUE,CURRENT,,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p32 市で処理できないもの,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I001-C-M014-05,M014,I001,1,category正式名称・代表品目から機械抽出,C-M014-05,ペットボトル,要品目別確認,中をすすぎ、ふた・ラベル等を外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 資源物とごみの分別フロー,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I006-C-M014-04,M014,I006,1,category正式名称・代表品目から機械抽出,C-M014-04,びん,要品目別確認,中をすすぎ、ふた・ラベル等を外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 資源物とごみの分別フロー,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I018-C-M014-08,M014,I018,1,category正式名称・代表品目から機械抽出,C-M014-08,燃やすごみ,要品目別確認,生ごみは水切り,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3・燃やすごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I021-C-M014-07,M014,I021,1,category正式名称・代表品目から機械抽出,C-M014-07,イベント回収,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 イベント回収,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I023-C-M014-09,M014,I023,1,category正式名称・代表品目から機械抽出,C-M014-09,燃やさないごみ,要品目別確認,割れ物・刃物を包み危険表示、スプレー缶は使い切る,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3・燃やさないごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I027-C-M014-06,M014,I027,1,category正式名称・代表品目から機械抽出,C-M014-06,拠点回収,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 拠点回収,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I034-C-M014-06,M014,I034,1,category正式名称・代表品目から機械抽出,C-M014-06,拠点回収,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 拠点回収,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I037-C-M014-11,M014,I037,1,category正式名称・代表品目から機械抽出,C-M014-11,区で収集できないもの,要品目別確認,受入先の指示に従う,販売店・メーカー・専門業者,TRUE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,区では収集できないもの,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I038-C-M014-11,M014,I038,1,category正式名称・代表品目から機械抽出,C-M014-11,区で収集できないもの,要品目別確認,受入先の指示に従う,販売店・メーカー・専門業者,TRUE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,区では収集できないもの,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M014-I039-C-M014-07,M014,I039,1,category正式名称・代表品目から機械抽出,C-M014-07,イベント回収,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 イベント回収,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I001-C-M015-09,M015,I001,1,category正式名称・代表品目から機械抽出,C-M015-09,ペットボトル,要品目別確認,キャップとラベルを外し、中をすすいでつぶす,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・ペットボトル,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I006-C-M015-10,M015,I006,1,category正式名称・代表品目から機械抽出,C-M015-10,びん,要品目別確認,ふたを外し、中をすすぐ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・びん,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I013-C-M015-05,M015,I013,1,category正式名称・代表品目から機械抽出,C-M015-05,新聞,要品目別確認,折込広告を含めてまとめる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・新聞,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I014-C-M015-07,M015,I014,1,category正式名称・代表品目から機械抽出,C-M015-07,段ボール,要品目別確認,折りたたむ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・段ボール,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I015-C-M015-06,M015,I015,1,category正式名称・代表品目から機械抽出,C-M015-06,雑誌・雑がみ,要品目別確認,小さい雑がみは雑誌に挟むか紙袋に入れる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・雑誌・雑がみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I017-C-M015-08,M015,I017,1,category正式名称・代表品目から機械抽出,C-M015-08,紙パック,要品目別確認,洗って切り開き、乾かす,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・紙パック,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I018-C-M015-01,M015,I018,1,category正式名称・代表品目から機械抽出,C-M015-01,燃やすごみ,要品目別確認,生ごみは水を切る,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p6 燃やすごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I023-C-M015-02,M015,I023,1,category正式名称・代表品目から機械抽出,C-M015-02,燃やさないごみ,要品目別確認,割れ物・刃物を包み危険表示,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p7 燃やさないごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I027-C-M015-14,M015,I027,1,category正式名称・代表品目から機械抽出,C-M015-14,拠点回収,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p12-13 拠点回収,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I030-C-M015-14,M015,I030,1,category正式名称・代表品目から機械抽出,C-M015-14,拠点回収,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p12-13 拠点回収,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I032-C-M015-13,M015,I032,1,category正式名称・代表品目から機械抽出,C-M015-13,スプレー缶・カセットボンベ,要品目別確認,中身を使い切り、穴を開けずに出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・スプレー缶・カセットボンベ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I034-C-M015-02,M015,I034,1,category正式名称・代表品目から機械抽出,C-M015-02,燃やさないごみ,要品目別確認,割れ物・刃物を包み危険表示,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p7 燃やさないごみ,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I034-C-M015-14,M015,I034,2,category正式名称・代表品目から機械抽出,C-M015-14,拠点回収,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p12-13 拠点回収,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I037-C-M015-16,M015,I037,1,category正式名称・代表品目から機械抽出,C-M015-16,区で収集しないもの,要品目別確認,受入先の指示に従う,販売店・メーカー・専門業者,TRUE,CURRENT,,,S-M015-03,https://www.city.chuo.lg.jp/documents/5392/28p-52p.pdf,収集できないもの・メーカーリサイクル,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I038-C-M015-16,M015,I038,1,category正式名称・代表品目から機械抽出,C-M015-16,区で収集しないもの,要品目別確認,受入先の指示に従う,販売店・メーカー・専門業者,TRUE,CURRENT,,,S-M015-03,https://www.city.chuo.lg.jp/documents/5392/28p-52p.pdf,収集できないもの・メーカーリサイクル,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M015-I039-C-M015-14,M015,I039,1,category正式名称・代表品目から機械抽出,C-M015-14,拠点回収,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p12-13 拠点回収,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M016-I001-C-M016-03,M016,I001,1,category正式名称・代表品目から機械抽出,C-M016-03,ペットボトル,要品目別確認,キャップとラベルを外しすすぐ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M016-03,https://www.city.miura.kanagawa.jp/material/files/group/39/P5-P8.pdf,P5-P8 ペットボトル,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
