mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,category_source_id,category_source_url,category_source_locator,item_evidence_source_id,item_evidence_url,item_evidence_locator,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M001-I023-01,M001,I023,1,category正式名称・代表品目から機械抽出,C-M001-02,燃やせないごみ,指定袋に入る不燃物,危険物を包み表示・電池と灯油を除去・スプレー缶は穴を2〜3か所開ける,指定袋に入らなければ粗大ごみ,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,燃やせないごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M001-I027-02,M001,I027,1,category正式名称・代表品目から機械抽出,C-M001-03,乾電池・蛍光灯など,家庭用対象有害物,蛍光灯等は購入時ケースまたは紙で包む,充電式電池は購入店へ相談・破損蛍光灯は燃やせないごみ,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,乾電池・蛍光灯など,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M001-I030-01,M001,I030,1,category正式名称・代表品目から機械抽出,C-M001-03,乾電池・蛍光灯など,家庭用対象有害物,蛍光灯等は購入時ケースまたは紙で包む,充電式電池は購入店へ相談・破損蛍光灯は燃やせないごみ,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,乾電池・蛍光灯など,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M001-I032-01,M001,I032,1,category正式名称・代表品目から機械抽出,C-M001-02,燃やせないごみ,指定袋に入る不燃物,危険物を包み表示・電池と灯油を除去・スプレー缶は穴を2〜3か所開ける,指定袋に入らなければ粗大ごみ,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,燃やせないごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M001-I034-01,M001,I034,1,category正式名称・代表品目から機械抽出,C-M001-14,使用済小型家電,回収ボックス投入口に入る家庭用小型家電,個人情報を消去・電池を外せる場合は外す,通常の不燃ごみ経路が可能な品目もある,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,使用済小型家電,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I001-01,M013,I001,1,category正式名称・代表品目から機械抽出,C-M013-05,ペットボトル,PET対象容器,キャップとラベルを外し中をすすぐ,キャップとラベルは資源プラスチック,FALSE,CURRENT,,,S-M013-03,https://www.city.minato.tokyo.jp/gomigenryou/2012_03_21.html,ペットボトルの出し方,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I006-01,M013,I006,1,category正式名称・代表品目から機械抽出,C-M013-03,びん,飲食用で中をすすげるびん,キャップやコルク・金属箔を外し軽くすすぐ,対象外は不燃ごみ等,FALSE,CURRENT,,,S-M013-03,https://www.city.minato.tokyo.jp/gomigenryou/kurashi/gomi/kate/s-wakekata/bin.html,びん・かんの出し方,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I018-01,M013,I018,1,category正式名称・代表品目から機械抽出,C-M013-06,可燃ごみ,家庭の可燃物,水切り・金属除去・汚物除去・枝を30cm程度・油を染み込ませるか固める,該当資源は資源区分,FALSE,CURRENT,,,S-M013-04,https://www.city.minato.tokyo.jp/gomigenryou/kurashi/gomi/kate/k-wakekata/kanen.html,可燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I020-01,M013,I020,1,category正式名称・代表品目から機械抽出,C-M013-06,可燃ごみ,家庭の可燃物,水切り・金属除去・汚物除去・枝を30cm程度・油を染み込ませるか固める,該当資源は資源区分,FALSE,CURRENT,,,S-M013-04,https://www.city.minato.tokyo.jp/gomigenryou/kurashi/gomi/kate/k-wakekata/kanen.html,可燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I021-01,M013,I021,1,category正式名称・代表品目から機械抽出,C-M013-06,可燃ごみ,家庭の可燃物,水切り・金属除去・汚物除去・枝を30cm程度・油を染み込ませるか固める,該当資源は資源区分,FALSE,CURRENT,,,S-M013-04,https://www.city.minato.tokyo.jp/gomigenryou/kurashi/gomi/kate/k-wakekata/kanen.html,可燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I021-02,M013,I021,2,category正式名称・代表品目から機械抽出,C-M013-09,古着・小型家電等,拠点回収対象品,古着は洗濯・小型家電は個人情報削除等,通常区分または専門経路,FALSE,CURRENT,,,S-M013-01,https://www.city.minato.tokyo.jp/documents/6284/20260604115859.pdf,P22-24 拠点回収,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I022-01,M013,I022,1,category正式名称・代表品目から機械抽出,C-M013-07,不燃ごみ,原則30cm未満の不燃物,割れ物や刃物は包みキケン表示・蛍光灯等はケースに入れる,30cm以上は粗大ごみ,FALSE,CURRENT,,,S-M013-05,https://www.city.minato.tokyo.jp/gomigenryou/kurashi/gomi/kate/k-wakekata/funen.html,不燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I023-01,M013,I023,1,category正式名称・代表品目から機械抽出,C-M013-07,不燃ごみ,原則30cm未満の不燃物,割れ物や刃物は包みキケン表示・蛍光灯等はケースに入れる,30cm以上は粗大ごみ,FALSE,CURRENT,,,S-M013-05,https://www.city.minato.tokyo.jp/gomigenryou/kurashi/gomi/kate/k-wakekata/funen.html,不燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I034-01,M013,I034,1,category正式名称・代表品目から機械抽出,C-M013-07,不燃ごみ,原則30cm未満の不燃物,割れ物や刃物は包みキケン表示・蛍光灯等はケースに入れる,30cm以上は粗大ごみ,FALSE,CURRENT,,,S-M013-05,https://www.city.minato.tokyo.jp/gomigenryou/kurashi/gomi/kate/k-wakekata/funen.html,不燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I034-02,M013,I034,2,category正式名称・代表品目から機械抽出,C-M013-09,古着・小型家電等,拠点回収対象品,古着は洗濯・小型家電は個人情報削除等,通常区分または専門経路,FALSE,CURRENT,,,S-M013-01,https://www.city.minato.tokyo.jp/documents/6284/20260604115859.pdf,P22-24 拠点回収,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I036-01,M013,I036,1,category正式名称・代表品目から機械抽出,C-M013-08,粗大ごみ,最大辺30cm以上,大きさ材質を確認して事前申込・処理券記入貼付,60cm未満のプラケース等は資源プラスチック,FALSE,CURRENT,,,S-M013-06,https://www.city.minato.tokyo.jp/gomigenryou/kurashi/gomi/kate/k-wakekata/sodaigomi.html,粗大ごみの収集,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I037-02,M013,I037,1,category正式名称・代表品目から機械抽出,C-M013-10,区で収集できないもの,区が収集できない指定品,処理先へ相談,販売店・メーカー・専門業者・法定リサイクル経路,TRUE,CURRENT,,,S-M013-07,https://www.city.minato.tokyo.jp/unei/kurashi/gomi/kate/dekinai/,区で収集できないもの,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M013-I038-02,M013,I038,1,category正式名称・代表品目から機械抽出,C-M013-10,区で収集できないもの,区が収集できない指定品,処理先へ相談,販売店・メーカー・専門業者・法定リサイクル経路,TRUE,CURRENT,,,S-M013-07,https://www.city.minato.tokyo.jp/unei/kurashi/gomi/kate/dekinai/,区で収集できないもの,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I001-01,M030,I001,1,category正式名称・代表品目から機械抽出,C-M030-06,ペットボトル,PETマークかつ対象用途,ふたとラベルを外し中をすすぐ・無色透明以外の取っ手を外す,対象外や汚れ残りは可燃ごみ,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,ペットボトル,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I006-01,M030,I006,1,category正式名称・代表品目から機械抽出,C-M030-05,缶・ビン類,飲食用で中をすすげる,中をすすぎつぶさない・ラベルをできるだけ外す,割れびんと金属ふたは不燃・コルクは可燃,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,缶・ビン類,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I007-01,M030,I007,1,category正式名称・代表品目から機械抽出,C-M030-04,白色発泡スチロール・トレー,白色かつ洗浄可能,洗浄しテープ・シール・ひもを全て外す,着色・汚れ残りは可燃ごみ,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,白色発泡スチロール・トレー,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I012-01,M030,I012,1,category正式名称・代表品目から機械抽出,C-M030-04,白色発泡スチロール・トレー,白色かつ洗浄可能,洗浄しテープ・シール・ひもを全て外す,着色・汚れ残りは可燃ごみ,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,白色発泡スチロール・トレー,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I018-01,M030,I018,1,category正式名称・代表品目から機械抽出,C-M030-01,可燃ごみ,可燃ごみ専用袋に入る物・規定寸法の束,水切り・金具をできるだけ外す・竹串を折る・油を固める,基準外は許可業者等,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,可燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I021-01,M030,I021,1,category正式名称・代表品目から機械抽出,C-M030-01,可燃ごみ,可燃ごみ専用袋に入る物・規定寸法の束,水切り・金具をできるだけ外す・竹串を折る・油を固める,基準外は許可業者等,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,可燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I023-01,M030,I023,1,category正式名称・代表品目から機械抽出,C-M030-02,不燃ごみ,指定袋に入る不燃物,危険物は紙で包み表示・スプレー缶は使い切り屋外で穴あけ,袋に入らない規定品は不燃性粗大ごみ,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,不燃ごみ・不燃性粗大ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I027-01,M030,I027,1,category正式名称・代表品目から機械抽出,C-M030-08,乾電池・リチウムイオン充電池類,家庭用電池類,両極または金属端子をテープで絶縁・なるべく使い切る,破損膨張品はクリーン推進課へ持込,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,電池類・蛍光管等／乾電池・リチウムイオン充電池類,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I028-01,M030,I028,1,category正式名称・代表品目から機械抽出,C-M030-08,乾電池・リチウムイオン充電池類,家庭用電池類,両極または金属端子をテープで絶縁・なるべく使い切る,破損膨張品はクリーン推進課へ持込,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,電池類・蛍光管等／乾電池・リチウムイオン充電池類,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I029-01,M030,I029,1,category正式名称・代表品目から機械抽出,C-M030-10,小型家電リサイクル,家庭の電気・電池で動く対象品,個人情報を消去し電池を外せる場合は外す,不燃ごみまたは不燃性粗大ごみの通常経路も可,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,小型家電リサイクル,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I030-01,M030,I030,1,category正式名称・代表品目から機械抽出,C-M030-09,蛍光管・水銀体温計・電球,対象照明等,箱または新聞紙で包み割らない,品目別区分,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,電池類・蛍光管等／蛍光管・水銀体温計・電球,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I031-01,M030,I031,1,category正式名称・代表品目から機械抽出,C-M030-09,蛍光管・水銀体温計・電球,対象照明等,箱または新聞紙で包み割らない,品目別区分,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,電池類・蛍光管等／蛍光管・水銀体温計・電球,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I034-01,M030,I034,1,category正式名称・代表品目から機械抽出,C-M030-02,不燃ごみ,指定袋に入る不燃物,危険物は紙で包み表示・スプレー缶は使い切り屋外で穴あけ,袋に入らない規定品は不燃性粗大ごみ,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,不燃ごみ・不燃性粗大ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I034-02,M030,I034,2,category正式名称・代表品目から機械抽出,C-M030-10,小型家電リサイクル,家庭の電気・電池で動く対象品,個人情報を消去し電池を外せる場合は外す,不燃ごみまたは不燃性粗大ごみの通常経路も可,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,小型家電リサイクル,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I037-01,M030,I037,1,category正式名称・代表品目から機械抽出,C-M030-11,市で収集処理しないごみ,市の収集処理対象外,処理先へ相談,販売店・許可業者・法定リサイクル経路,TRUE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,市で収集処理しないごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M030-I038-01,M030,I038,1,category正式名称・代表品目から機械抽出,C-M030-10,小型家電リサイクル,家庭の電気・電池で動く対象品,個人情報を消去し電池を外せる場合は外す,不燃ごみまたは不燃性粗大ごみの通常経路も可,FALSE,CURRENT,,,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,小型家電リサイクル,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M094-I001-01,M094,I001,1,category正式名称・代表品目から機械抽出,C-M094-02,ペットボトル,PET対象用途,キャップとラベルを外し水洗いしてつぶす,リサイクルプラ,FALSE,CURRENT,,,S-M094-01,https://www.city.hiroshima.lg.jp/living/gomi-kankyo/1021277/1003072/1026095/1026096/1003182.html,ペットボトル,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M094-I002-01,M094,I002,1,category正式名称・代表品目から機械抽出,C-M094-03,リサイクルプラ,商品を包んだ容器包装で付着物が取れる,水洗いまたは拭き取り・キャップやふたを外す,汚れが取れなければ可燃ごみ,FALSE,CURRENT,,,S-M094-01,https://www.city.hiroshima.lg.jp/living/gomi-kankyo/1021277/1003072/1026095/1026096/1003182.html,リサイクルプラ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M094-I003-01,M094,I003,1,category正式名称・代表品目から機械抽出,C-M094-03,リサイクルプラ,商品を包んだ容器包装で付着物が取れる,水洗いまたは拭き取り・キャップやふたを外す,汚れが取れなければ可燃ごみ,FALSE,CURRENT,,,S-M094-01,https://www.city.hiroshima.lg.jp/living/gomi-kankyo/1021277/1003072/1026095/1026096/1003182.html,リサイクルプラ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M094-I012-01,M094,I012,1,category正式名称・代表品目から機械抽出,C-M094-03,リサイクルプラ,商品を包んだ容器包装で付着物が取れる,水洗いまたは拭き取り・キャップやふたを外す,汚れが取れなければ可燃ごみ,FALSE,CURRENT,,,S-M094-01,https://www.city.hiroshima.lg.jp/living/gomi-kankyo/1021277/1003072/1026095/1026096/1003182.html,リサイクルプラ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M094-I018-01,M094,I018,1,category正式名称・代表品目から機械抽出,C-M094-01,可燃ごみ,家庭から出る可燃物,生ごみは水切り・油は紙等に染み込ませる・枝は概ね50cm以下,資源ごみ等の該当区分,FALSE,CURRENT,,,S-M094-01,https://www.city.hiroshima.lg.jp/living/gomi-kankyo/1021277/1003072/1026095/1026096/1003182.html,可燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M094-I020-01,M094,I020,1,category正式名称・代表品目から機械抽出,C-M094-01,可燃ごみ,家庭から出る可燃物,生ごみは水切り・油は紙等に染み込ませる・枝は概ね50cm以下,資源ごみ等の該当区分,FALSE,CURRENT,,,S-M094-01,https://www.city.hiroshima.lg.jp/living/gomi-kankyo/1021277/1003072/1026095/1026096/1003182.html,可燃ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
