review_evidence_id,review_id,municipality_id,source_id,locator,evidence_role,notes
CRE-M130-03,CR-M130-CATEGORY-COVERAGE,M130,S-M130-03,各区分の現行処理経路、特定家庭用機器・家庭用パソコンの特殊経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M131-01,CR-M131-CATEGORY-COVERAGE,M131,S-M131-01,焼却、プラマーク、金属不燃、粗大、PET、リサイクルびん、陶器ガラス、蛍光灯、電池ライタースプレー、新聞雑誌段ボール、衣類の11区分,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M132-01,CR-M132-CATEGORY-COVERAGE,M132,S-M132-01,燃える、古紙紙パック、リサイクルビン、ガラス灰、金属、小型家電、空缶、粗大の町全域向け体系,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M132-02,CR-M132-CATEGORY-COVERAGE,M132,S-M132-02,PETはキャップ・ラベルを外し、洗い、つぶし、専用回収ボックスへ,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M133-01,CR-M133-CATEGORY-COVERAGE,M133,S-M133-01,7上位分別と定期収集体系,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M133-02,CR-M133-CATEGORY-COVERAGE,M133,S-M133-02,缶と金属を別々の指定袋へ出す,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M133-03,CR-M133-CATEGORY-COVERAGE,M133,S-M133-03,新聞・雑誌・段ボール・古着・紙パックを種別ごとに分別,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M134-01,CR-M134-CATEGORY-COVERAGE,M134,S-M134-01,7上位分別と定期収集体系,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M134-02,CR-M134-CATEGORY-COVERAGE,M134,S-M134-02,缶と金属を別々に排出。スプレー缶は使い切る,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M134-03,CR-M134-CATEGORY-COVERAGE,M134,S-M134-03,新聞・雑誌・段ボール・古着・紙パックを種別ごとに分けて結束,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M135-01,CR-M135-CATEGORY-COVERAGE,M135,S-M135-01,令和8年4月1日版ごみ出しガイドブックへの現行導線,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M135-02,CR-M135-CATEGORY-COVERAGE,M135,S-M135-02,可燃・不燃・資源の3指定袋、古紙等の資源回収、大型ごみの現行経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M135-03,CR-M135-CATEGORY-COVERAGE,M135,S-M135-03,令和8年4月からの可燃・不燃・資源指定袋と大型ごみ荷票の現行価格,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M135-04,CR-M135-CATEGORY-COVERAGE,M135,S-M135-04,大型ごみのLINE予約経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
