mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,category_source_id,category_source_url,category_source_locator,item_evidence_source_id,item_evidence_url,item_evidence_locator,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M128-I023-C-M128-13,M128,I023,1,category正式名称・代表品目から機械抽出,C-M128-13,処理困難物,要品目別確認,スプレー缶・カセットボンベは中身を使い切り、穴を開ける。透明または半透明袋へ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M128-02,https://www.city.shunan.lg.jp/soshiki/19/31412.html,処理困難物,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M128-I026-C-M128-13,M128,I026,1,category正式名称・代表品目から機械抽出,C-M128-13,処理困難物,要品目別確認,スプレー缶・カセットボンベは中身を使い切り、穴を開ける。透明または半透明袋へ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M128-02,https://www.city.shunan.lg.jp/soshiki/19/31412.html,処理困難物,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M128-I027-C-M128-13,M128,I027,1,category正式名称・代表品目から機械抽出,C-M128-13,処理困難物,要品目別確認,スプレー缶・カセットボンベは中身を使い切り、穴を開ける。透明または半透明袋へ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M128-02,https://www.city.shunan.lg.jp/soshiki/19/31412.html,処理困難物,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M128-I032-C-M128-13,M128,I032,1,category正式名称・代表品目から機械抽出,C-M128-13,処理困難物,要品目別確認,スプレー缶・カセットボンベは中身を使い切り、穴を開ける。透明または半透明袋へ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M128-02,https://www.city.shunan.lg.jp/soshiki/19/31412.html,処理困難物,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M128-I034-C-M128-12,M128,I034,1,category正式名称・代表品目から機械抽出,C-M128-12,使用済小型家電,要品目別確認,回収ボックス対象品は指定回収場所へ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M128-01,https://www.city.shunan.lg.jp/soshiki/19/33474.html,使用済小型家電,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I001-C-M129-09,M129,I001,1,category正式名称・代表品目から機械抽出,C-M129-09,ペットボトル,要品目別確認,キャップ・ラベルを外し、中を洗う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I006-C-M129-03,M129,I006,1,category正式名称・代表品目から機械抽出,C-M129-03,空びん,要品目別確認,ふたを外し、中を洗う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,空びん,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I007-C-M129-12,M129,I007,1,category正式名称・代表品目から機械抽出,C-M129-12,発泡スチロール・白色トレイ,要品目別確認,汚れを落とす,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,発泡スチロール・白色トレイ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I012-C-M129-12,M129,I012,1,category正式名称・代表品目から機械抽出,C-M129-12,発泡スチロール・白色トレイ,要品目別確認,汚れを落とす,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,発泡スチロール・白色トレイ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I013-C-M129-05,M129,I013,1,category正式名称・代表品目から機械抽出,C-M129-05,新聞,要品目別確認,古紙を種類別に分けてまとめる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,新聞,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I014-C-M129-07,M129,I014,1,category正式名称・代表品目から機械抽出,C-M129-07,ダンボール,要品目別確認,古紙を種類別に分けてまとめる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,ダンボール,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I015-C-M129-06,M129,I015,1,category正式名称・代表品目から機械抽出,C-M129-06,雑誌類,要品目別確認,古紙を種類別に分けてまとめる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,雑誌類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I017-C-M129-08,M129,I017,1,category正式名称・代表品目から機械抽出,C-M129-08,紙パック,要品目別確認,洗い、開いて乾かす,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,紙パック,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I018-C-M129-01,M129,I018,1,category正式名称・代表品目から機械抽出,C-M129-01,燃やせるごみ,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,燃やせるごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I021-C-M129-11,M129,I021,1,category正式名称・代表品目から機械抽出,C-M129-11,古着・布類,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,古着・布類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M129-I023-C-M129-02,M129,I023,1,category正式名称・代表品目から機械抽出,C-M129-02,燃やせないごみ,要品目別確認,危険物は安全に包む,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M129-01,https://www.city.sanyo-onoda.lg.jp/soshiki/14/howtotrash3104.html,燃やせないごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I001-C-M130-05,M130,I001,1,category正式名称・代表品目から機械抽出,C-M130-05,ペットボトル,要品目別確認,キャップ・ラベルを外し、中を洗う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-01,https://www.town.suo-oshima.lg.jp/garbage-item/search/search.php,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I018-C-M130-01,M130,I018,1,category正式名称・代表品目から機械抽出,C-M130-01,燃やせるごみ,要品目別確認,町指定袋へ出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-01,https://www.town.suo-oshima.lg.jp/garbage-item/search/search.php,燃やせるごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I023-C-M130-08,M130,I023,1,category正式名称・代表品目から機械抽出,C-M130-08,埋立ごみ,要品目別確認,危険物は安全に包む,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-01,https://www.town.suo-oshima.lg.jp/garbage-item/search/search.php,埋立ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I027-C-M130-09,M130,I027,1,category正式名称・代表品目から機械抽出,C-M130-09,有害ごみ,要品目別確認,電池類はテープ等で絶縁する,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-02,https://www.town.suo-oshima.lg.jp/soshiki/16/1268.html,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I030-C-M130-09,M130,I030,1,category正式名称・代表品目から機械抽出,C-M130-09,有害ごみ,要品目別確認,電池類はテープ等で絶縁する,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-02,https://www.town.suo-oshima.lg.jp/soshiki/16/1268.html,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I032-C-M130-06,M130,I032,1,category正式名称・代表品目から機械抽出,C-M130-06,空カン,要品目別確認,スプレー缶・カセットボンベは必ず中身を使い切る。穴あけ不要,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-02,https://www.town.suo-oshima.lg.jp/soshiki/16/1268.html,空カン,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I034-C-M130-07,M130,I034,1,category正式名称・代表品目から機械抽出,C-M130-07,金属類,要品目別確認,電池を取り外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-01,https://www.town.suo-oshima.lg.jp/garbage-item/search/search.php,金属類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I035-C-M130-09,M130,I035,1,category正式名称・代表品目から機械抽出,C-M130-09,有害ごみ,要品目別確認,電池類はテープ等で絶縁する,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-02,https://www.town.suo-oshima.lg.jp/soshiki/16/1268.html,有害ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I037-C-M130-11,M130,I037,1,category正式名称・代表品目から機械抽出,C-M130-11,特定家庭用機器,要品目別確認,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-03,https://www.town.suo-oshima.lg.jp/soshiki/16/1282.html,特定家庭用機器,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M130-I038-C-M130-12,M130,I038,1,category正式名称・代表品目から機械抽出,C-M130-12,家庭用パソコン,要品目別確認,町窓口回収または連携業者の回収を利用,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M130-03,https://www.town.suo-oshima.lg.jp/soshiki/16/1282.html,家庭用パソコン,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I001-C-M131-05,M131,I001,1,category正式名称・代表品目から機械抽出,C-M131-05,ペットボトル,要品目別確認,キャップ・ラベルを外し、中を洗う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I006-C-M131-06,M131,I006,1,category正式名称・代表品目から機械抽出,C-M131-06,リサイクルびん,要品目別確認,中を洗う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,リサイクルびん,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I013-C-M131-10,M131,I013,1,category正式名称・代表品目から機械抽出,C-M131-10,新聞・雑誌、ダンボール,要品目別確認,紙ひもでくくる。粘着テープを除く,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,新聞・雑誌、ダンボール,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I014-C-M131-10,M131,I014,1,category正式名称・代表品目から機械抽出,C-M131-10,新聞・雑誌、ダンボール,要品目別確認,紙ひもでくくる。粘着テープを除く,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,新聞・雑誌、ダンボール,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I015-C-M131-10,M131,I015,1,category正式名称・代表品目から機械抽出,C-M131-10,新聞・雑誌、ダンボール,要品目別確認,紙ひもでくくる。粘着テープを除く,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,新聞・雑誌、ダンボール,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I018-C-M131-01,M131,I018,1,category正式名称・代表品目から機械抽出,C-M131-01,焼却ごみ,要品目別確認,指定袋へ出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,焼却ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I021-C-M131-11,M131,I021,1,category正式名称・代表品目から機械抽出,C-M131-11,リサイクル衣類,要品目別確認,洗濯済みのきれいな衣類を指定透明袋へ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,リサイクル衣類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I030-C-M131-08,M131,I030,1,category正式名称・代表品目から機械抽出,C-M131-08,蛍光灯類,要品目別確認,購入時の保護箱または中身の見える袋等へ入れる,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,蛍光灯類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I032-C-M131-09,M131,I032,1,category正式名称・代表品目から機械抽出,C-M131-09,電池・ライター・スプレー類,要品目別確認,ボンベ・スプレー缶は使い切り、穴を開けずに出す。使い切れないものは袋に『危険』と表示,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,電池・ライター・スプレー類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M131-I033-C-M131-09,M131,I033,1,category正式名称・代表品目から機械抽出,C-M131-09,電池・ライター・スプレー類,要品目別確認,ボンベ・スプレー缶は使い切り、穴を開けずに出す。使い切れないものは袋に『危険』と表示,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M131-01,https://www.town.waki.lg.jp/soshiki/4/214.html,電池・ライター・スプレー類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M132-I001-C-M132-13,M132,I001,1,category正式名称・代表品目から機械抽出,C-M132-13,ペットボトル,要品目別確認,キャップ・ラベルを外し、中を洗い、つぶして専用回収ボックスへ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M132-02,https://www.town.kaminoseki.lg.jp/wp-content/uploads/2025/06/koho202506.pdf,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
