municipality_id,source_id,資料名,資料種別,公式URL,発行主体,対象年度,ページ更新日,取得確認日,使用した情報,優先度,現行性,備考,official_verified,official_basis,official_linking_url
M026,S-M026-03,指定ごみ袋制度,自治体公式Webページ,https://www.city.himeji.lg.jp/kurashi/0000000255.html,姫路市,令和8年度,2026,2026-08-19,可燃・容器包装プラ・ミックスペーパーの袋ルール,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M027,S-M027-01,ごみの収集・分別,自治体公式Webページ,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1374.html,大和郡山市,令和8年度,2025-12-03,2026-08-19,公式6区分・PET・資源・有害,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M027,S-M027-02,ごみの分け方と出し方のルール,自治体公式Webページ,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/15036.html,大和郡山市,令和8年度,2026-05-01,2026-08-19,現行ルール・リチウムイオン電池・収集処理外,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M027,S-M027-03,ごみの出し方、チェックポイント,自治体公式Webページ,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1376.html,大和郡山市,令和8年度,2021-03-19,2026-08-19,前処理・キャップ・ラベル,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M028,S-M028-01,由良町 住民向けごみ分別案内,自治体公式Webページ,https://www.town.yura.wakayama.jp/docs/2014011700505/,由良町,令和8年度,2014-01-17,2026-08-19,住民が排出時に選択する可燃・プラスチック・不燃・資源・粗大の公式分別区分,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M028,S-M028-02,広報ゆら 2026年3月号,自治体公式PDF,https://www.town.yura.wakayama.jp/docs/2025122500014/files/202603.pdf,由良町,令和8年度,2026-03,2026-08-19,2026年現在も同じ住民向け分別区分で収集が稼働していることの現行性確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M029,S-M029-01,家庭ごみの分別・出し方,自治体公式Webページ,https://www.city.tottori.lg.jp/page/4083.html,鳥取市,令和8年度,2025-10-20,2026-08-19,可燃・プラ・PET・資源・小型破砕・古紙・乾電池蛍光管・有害・大型等,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M029,S-M029-02,令和8年度 収集曜日一覧（鳥取地域）,自治体公式Webページ,https://www.city.tottori.lg.jp/page/31552.html,鳥取市,令和8年度,2026,2026-08-19,現行収集区分・有害ごみ・乾電池等の変更確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M031,S-M031-01,ごみの分別区分と出し方,自治体公式Webページ,https://www.city.kurayoshi.lg.jp/1878.htm,倉吉市,令和8年度,2026,2026-08-19,保存版パンフレット・個別品目・有害・小型家電・廃食用油への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M031,S-M031-02,令和8年度 ごみ収集日程表,自治体公式Webページ,https://www.city.kurayoshi.lg.jp/1897.htm,倉吉市,令和8年度,2026-02-02,2026-08-19,可燃・不燃・再生資源・粗大の現行性,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M032,S-M032-01,家庭ごみの分け方出し方,自治体公式Webページ,https://www.city.sakaiminato.lg.jp/index.php?view=108858,境港市,令和8年度,2026,2026-08-19,分別カレンダー・軟質プラ・分別早見表への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M032,S-M032-02,ごみの分類方法（市公式モバイル版）,自治体公式Webページ,https://www.city.sakaiminato.lg.jp/m/index.php?view=1695,境港市,令和8年度,2026,2026-08-19,可燃・資源・不燃・有害・廃食油・粗大・収集外等の分類一覧,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M033,S-M033-01,家庭ごみ分別一覧,自治体公式Webページ,https://www.iwami.gr.jp/1112.htm,岩美町,令和8年度,2026,2026-08-19,家庭ごみガイド・小型家電・乾電池・古紙への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M033,S-M033-02,ごみの出し方,自治体公式Webページ,https://www.iwami.gr.jp/1111.htm,岩美町,令和8年度,2026,2026-08-19,指定袋・資源・PET・乾電池類の出し方,2,現行,,TRUE,MUNICIPAL_DOMAIN,
