municipality_id,source_id,資料名,資料種別,公式URL,発行主体,対象年度,ページ更新日,取得確認日,使用した情報,優先度,現行性,備考,official_verified,official_basis,official_linking_url
M048,S-M048-08,リチウムイオン電池（小型充電式電池）の適切な処理について（お願い）,自治体公式Webページ,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/12542.html,松江市,現行,2026-01-30,2026-09-14,モバイルバッテリー、回収協力店条件、市収集時の金属ごみ・絶縁・表示方法,1,現行,回収協力店で引取可能な電池と市収集対象を分けて保持。,TRUE,MUNICIPAL_DOMAIN,
M048,S-M048-09,もやせるごみの出し方,自治体公式Webページ,https://www.city.matsue.lg.jp/soshikikarasagasu/kankyoenergybu_recycletoshisuishinka/5/2/213.html,松江市,現行,2025-04-01,2026-09-14,生ごみ・ガラス類等のもやせるごみ、水切り・割れ物の処理,1,現行,生ごみおよび条件外資源の補助根拠。,TRUE,MUNICIPAL_DOMAIN,
M048,S-M048-10,蛍光管などの水銀を含む製品の回収,自治体公式Webページ,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/1/16068.html,松江市,現行,2026-04-20,2026-09-14,白熱電球・LED・ハロゲン・割れた蛍光管はもやせるごみ、蛍光管は専用回収箱,1,現行,固定画像の一般電球と蛍光管の例外を分離。,TRUE,MUNICIPAL_DOMAIN,
M049,S-M049-01,ごみの種類と分け方、出し方（一般家庭）,自治体公式Webページ,https://www.city.hamada.shimane.jp/www/contents/1001000003096/index.html,浜田市,令和8年度,2018-04-01,2026-08-19,一般家庭8分別・粗大・収集不可・旧古着収集終了,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M049,S-M049-02,令和8年度家庭ごみ収集日程表,自治体公式Webページ,https://www.city.hamada.shimane.jp/www/genre/1773704279895/index.html,浜田市,令和8年度,2026-03-17,2026-08-19,5地域の現行収集運用,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M049,S-M049-03,ごみの分け方・出し方 索引,自治体公式Webページ,https://www.city.hamada.shimane.jp/www/genre/1000170010135/index.html,浜田市,令和8年度,2026,2026-08-19,電池・小型充電式電池等の現行追加案内,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M050,S-M050-01,ごみの分類・処理の流れ,自治体公式Webページ,https://www.city.izumo.shimane.jp/www/contents/1751940594041/index.html,出雲市,令和8年度,2025-07-07,2026-08-19,家庭ごみ13葉区分・資源化ルート,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M050,S-M050-02,ごみ・リサイクル,自治体公式Webページ,https://www.city.izumo.shimane.jp/www/genre/1179814088744/index.html,出雲市,令和8年度,2026,2026-08-19,2026年度ごみ収集カレンダー・最新ガイドへの公式導線,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M050,S-M050-03,出雲市ごみの分け方・出し方ガイドブック,自治体公式Webページ,https://www.city.izumo.shimane.jp/www/contents/1746759657207/index.html,出雲市,令和8年度,2025-11-11,2026-08-19,日本語・多言語最新版ガイド,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M051,S-M051-01,ごみの分別について・ごみの分別大図鑑,自治体公式Webページ,https://www.city.masuda.lg.jp/soshikikarasagasu/fukushikankyobu/kankyoeiseika/2/11/2554.html,益田市,令和8年度,2023-05-12,2026-08-19,燃やせる・プラ・埋立・資源5葉・家電金属・発泡・廃油・木製家具等,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M051,S-M051-02,2026年度 資源・ごみ収集日について,自治体公式Webページ,https://www.city.masuda.lg.jp/kurashi_tetsuzuki/gomi_recycle/kateikaraderugomi/3/9443.html,益田市,令和8年度,2026-03-02,2026-08-19,現行収集運用・分別大図鑑への導線,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M052,S-M052-01,ごみの分け方・出し方（ガイドブック）,自治体公式Webページ,https://www.city.oda.lg.jp/ohda_city/city_organization/33/38/gomi-risaikuru/2028/9495,大田市,令和8年度,現行,2026-08-19,資源A/B/C・プラ・可燃・不燃・不燃粗大の住民向け体系,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M052,S-M052-02,令和8年度 資源物・ごみカレンダー,自治体公式Webページ,https://www.city.oda.lg.jp/ohda_city/city_purpose/138/9407,大田市,令和8年度,2026,2026-08-19,A/B/C・プラ・可燃・不燃の現行収集運用,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M052,S-M052-03,ごみの自己搬入について,自治体公式Webページ,https://www.city.oda.lg.jp/ohda_city/city_organization/33/38/gomi-risaikuru/2028/zikohan/,大田市,令和8年度,現行,2026-08-19,収集処理不可・不燃粗大・自己搬入条件,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M053,S-M053-01,ごみの出し方（ごみ分別の手引き・令和7年2月改訂）,自治体公式Webページ,https://www.city.yasugi.shimane.jp/kurashi/gomi/gomi-recycle/tebiki.html,安来市,令和8年度,2025-02,2026-08-19,燃やす・プラ・PET・びん・金属・缶・紙類・衣類・蛍光管・板ガラス・埋立・粗大・収集外,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M053,S-M053-02,令和8年度ごみ収集カレンダー,自治体公式Webページ,https://www.city.yasugi.shimane.jp/kurashi/gomi/gomi-recycle/calendar.html,安来市,令和8年度,2026,2026-08-19,現行収集運用・雑がみ収集頻度変更,2,現行,,TRUE,MUNICIPAL_DOMAIN,
