municipality_id,category_id,自治体正式名称,category_group,parent_category_id,classification_level,表示順,collection_channel,代表品目,入れてはいけない物,適用条件,条件外の扱い,出す前の処理,袋・容器のルール,サイズ・条件,粗大ごみ扱いか,予約が必要か,有料か,料金ルール,自治体収集外か,注意事項,source_id,出典URL,出典ページ・該当箇所,確認日,ui_role,rule_status,effective_from,effective_to
M116,C-M116-11,容器や包装のプラスチック,容器や包装のプラスチック,,PRIMARY,11,CURBSIDE,プラマークの容器包装,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを落として乾かす,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,容器や包装のプラスチック,2026-08-19,SORT_BUCKET,CURRENT,,
M116,C-M116-12,白色トレー,容器や包装のプラスチック,,PRIMARY,12,CURBSIDE,白色食品トレー,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,白色のみ。汚れを落として乾かす,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,白色トレー,2026-08-19,SORT_BUCKET,CURRENT,,
M116,C-M116-13,不燃物・容器包装以外のプラスチック,不燃物・容器包装以外のプラスチック,,PRIMARY,13,CURBSIDE,金属類・容器包装外プラスチック・不燃物・食用油,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,不燃物・容器包装以外のプラスチック,2026-08-19,SORT_BUCKET,CURRENT,,
M116,C-M116-14,金属類,不燃物・容器包装以外のプラスチック,C-M116-13,SUBCATEGORY,14,CURBSIDE,刃物・金属製品等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,刃物等は安全に包む,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,金属類,2026-08-19,REFERENCE_ONLY,CURRENT,,
M116,C-M116-15,容器包装外のプラスチック,不燃物・容器包装以外のプラスチック,C-M116-13,SUBCATEGORY,15,CURBSIDE,プラスチック製品等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,容器包装外のプラスチック,2026-08-19,REFERENCE_ONLY,CURRENT,,
M116,C-M116-16,不燃物,不燃物・容器包装以外のプラスチック,C-M116-13,SUBCATEGORY,16,CURBSIDE,陶磁器・ガラス等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,割れ物等は安全に包む,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,不燃物,2026-08-19,REFERENCE_ONLY,CURRENT,,
M116,C-M116-17,天ぷら油（食用油）,不燃物・容器包装以外のプラスチック,C-M116-13,SUBCATEGORY,17,CURBSIDE,家庭の食用油,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ペットボトルへ入れ、しっかりふたをする,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,天ぷら油（食用油）,2026-08-19,REFERENCE_ONLY,CURRENT,,
M116,C-M116-18,資源化しているごみ,資源化しているごみ,,PRIMARY,18,CURBSIDE,新聞・雑誌・段ボール・牛乳パック・古着類,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,紙類等は荷崩れしないようひもで十字に縛る,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,資源化しているごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M116,C-M116-19,粗大ごみ,粗大ごみ,,PRIMARY,19,CURBSIDE,家具・大型電気製品・自転車・布団等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ガラス等は分別して外す,,,TRUE,FALSE,FALSE,,FALSE,,S-M116-02,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/sodai/sodai/,粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M116,C-M116-20,特定家庭用機器廃棄物,特定家庭用機器廃棄物,,PRIMARY,20,RETAILER_OR_MAKER,テレビ・エアコン・冷蔵庫・冷凍庫・洗濯機,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,リサイクル料金と町の収集運搬手数料が必要,S-M116-01,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/gomi/,特定家庭用機器廃棄物,2026-08-19,REFERENCE_ONLY,CURRENT,,
M116,C-M116-21,有害ごみ,有害ごみ,,PRIMARY,21,DROP_OFF,乾電池・充電式電池・蛍光灯・水銀式体温計等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M116-03,https://www.jinsekigun.jp/town/formation/kankyoueisei/03/sodai/yugai/,有害ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M117,C-M117-01,燃やせるごみ,燃やせるごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず・可燃性家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,生ごみは水切りする,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-02,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93751.pdf,燃やせるごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M117,C-M117-02,資源ごみ（びん・缶）,資源ごみ（びん・缶）,,PRIMARY,2,CURBSIDE,飲食用びん・缶等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を空にする,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-02,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93751.pdf,資源ごみ（びん・缶）,2026-08-19,SORT_BUCKET,CURRENT,,
M117,C-M117-03,資源ごみ（ペットボトル）,資源ごみ（ペットボトル）,,PRIMARY,3,CURBSIDE,PETマークのペットボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中をすすぎ、キャップ・ラベルを外す,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-02,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93751.pdf,資源ごみ（ペットボトル）,2026-08-19,SORT_BUCKET,CURRENT,,
M117,C-M117-04,資源ごみ（プラスチック製容器包装）,資源ごみ（プラスチック製容器包装）,,PRIMARY,4,CURBSIDE,プラマークの容器包装,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを落とす,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-02,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93751.pdf,資源ごみ（プラスチック製容器包装）,2026-08-19,SORT_BUCKET,CURRENT,,
M117,C-M117-05,古紙,古紙,,PRIMARY,5,CURBSIDE,新聞紙・雑誌類・ダンボール,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-02,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93751.pdf,古紙,2026-08-19,SORT_BUCKET,CURRENT,,
M117,C-M117-06,新聞紙,古紙,C-M117-05,SUBCATEGORY,6,CURBSIDE,新聞・折込チラシ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ひもで束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-02,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93751.pdf,新聞紙,2026-08-19,REFERENCE_ONLY,CURRENT,,
M117,C-M117-07,雑誌類,古紙,C-M117-05,SUBCATEGORY,7,CURBSIDE,雑誌・雑がみ等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ひもで束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-02,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93751.pdf,雑誌類,2026-08-19,REFERENCE_ONLY,CURRENT,,
M117,C-M117-08,ダンボール,古紙,C-M117-05,SUBCATEGORY,8,CURBSIDE,ダンボール,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,たたんでひもで束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-02,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93751.pdf,ダンボール,2026-08-19,REFERENCE_ONLY,CURRENT,,
M117,C-M117-09,燃やせないごみ,燃やせないごみ,,PRIMARY,9,CURBSIDE,陶磁器・ガラス・金属製品・小型家電等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,危険物は安全に包む,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-03,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93738.pdf,燃やせないごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M117,C-M117-10,有害ごみ,有害ごみ,,PRIMARY,10,CURBSIDE,乾電池・蛍光管・水銀製品・モバイルバッテリー等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池類は安全措置を行う,,,FALSE,FALSE,FALSE,,FALSE,,S-M117-03,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93738.pdf,有害ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M117,C-M117-11,粗大ごみ,粗大ごみ,,PRIMARY,11,BOOKED_PICKUP,指定袋に入らない大型家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,TRUE,TRUE,FALSE,,FALSE,,S-M117-03,https://www.city.shimonoseki.lg.jp/uploaded/attachment/93738.pdf,粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M118,C-M118-01,月・水・金の燃やせるごみ,月・水・金の燃やせるごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,生ごみは水切りする,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,月・水・金の燃やせるごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-02,プラスチック製容器包装,プラスチック製容器包装,,PRIMARY,2,CURBSIDE,プラマークの容器包装,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を使い切り、汚れを落とす,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,プラスチック製容器包装,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-03,燃やせないごみ,燃やせないごみ,,PRIMARY,3,CURBSIDE,陶磁器・ガラス・金属複合品等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,危険物は安全に包む,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,燃やせないごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-04,月1回収集の燃やせるごみ,月1回収集の燃やせるごみ,,PRIMARY,4,CURBSIDE,指定寸法の枝木・大型可燃物等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,月1回収集の燃やせるごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-05,危険ごみ,危険ごみ,,PRIMARY,5,CURBSIDE,乾電池・蛍光管等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,危険ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-06,びん・缶,びん・缶,,PRIMARY,6,CURBSIDE,飲食用びん・缶・スプレー缶等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中を空にする。スプレー缶は中身を使い切り、屋外で必ず穴を開ける,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-02,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/1001961.html,びん・缶,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-07,ペットボトル,ペットボトル,,PRIMARY,7,CURBSIDE,PETマークのボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップ・ラベルを外し、中を洗う,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-08,紙製容器包装,紙製容器包装,,PRIMARY,8,CURBSIDE,紙マークの容器包装,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを除く,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,紙製容器包装,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-09,古紙,古紙,,PRIMARY,9,CURBSIDE,新聞・雑誌雑がみ・ダンボール,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,古紙,2026-08-19,SORT_BUCKET,CURRENT,,
M118,C-M118-10,古紙（新聞）,古紙,C-M118-09,SUBCATEGORY,10,CURBSIDE,新聞・折込チラシ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ひもで束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,古紙（新聞）,2026-08-19,REFERENCE_ONLY,CURRENT,,
M118,C-M118-11,古紙（雑誌・雑がみ）,古紙,C-M118-09,SUBCATEGORY,11,CURBSIDE,雑誌・雑がみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ひもで束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,古紙（雑誌・雑がみ）,2026-08-19,REFERENCE_ONLY,CURRENT,,
M118,C-M118-12,古紙（ダンボール）,古紙,C-M118-09,SUBCATEGORY,12,CURBSIDE,ダンボール,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,たたんでひもで束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-01,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001956/index.html,古紙（ダンボール）,2026-08-19,REFERENCE_ONLY,CURRENT,,
M118,C-M118-13,粗大ごみ,粗大ごみ,,PRIMARY,13,BOOKED_PICKUP,大型家庭ごみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,TRUE,TRUE,FALSE,,FALSE,予約制有料の戸別収集,S-M118-04,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001966/index.html,粗大ごみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M118,C-M118-14,充電式電池,充電式電池,,PRIMARY,14,DROP_OFF,小型充電式電池・モバイルバッテリー等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,端子を絶縁して回収ボックス等へ出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M118-03,https://www.city.ube.yamaguchi.jp/kurashi/gomi/dashikata/1001966/1014463.html,充電式電池,2026-08-19,REFERENCE_ONLY,CURRENT,,
M119,C-M119-01,古紙,古紙,,PRIMARY,1,CURBSIDE,紙製容器包装・新聞・ダンボール・紙パック・雑がみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-02,https://www.city.yamaguchi.lg.jp/site/gomisigen/69641.html,古紙,2026-08-19,SORT_BUCKET,CURRENT,,
M119,C-M119-02,紙製容器包装,古紙,C-M119-01,SUBCATEGORY,2,CURBSIDE,紙マークの容器包装,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,品目別にまとめて出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-02,https://www.city.yamaguchi.lg.jp/site/gomisigen/69641.html,紙製容器包装,2026-08-19,REFERENCE_ONLY,CURRENT,,
M119,C-M119-03,新聞,古紙,C-M119-01,SUBCATEGORY,3,CURBSIDE,新聞・折込チラシ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ひもで束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-02,https://www.city.yamaguchi.lg.jp/site/gomisigen/69641.html,新聞,2026-08-19,REFERENCE_ONLY,CURRENT,,
M119,C-M119-04,ダンボール,古紙,C-M119-01,SUBCATEGORY,4,CURBSIDE,ダンボール,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,たたんでひもで束ねる,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-02,https://www.city.yamaguchi.lg.jp/site/gomisigen/69641.html,ダンボール,2026-08-19,REFERENCE_ONLY,CURRENT,,
M119,C-M119-05,紙パック,古紙,C-M119-01,SUBCATEGORY,5,CURBSIDE,牛乳等の紙パック,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,洗い、開いて乾かす,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-02,https://www.city.yamaguchi.lg.jp/site/gomisigen/69641.html,紙パック,2026-08-19,REFERENCE_ONLY,CURRENT,,
M119,C-M119-06,雑がみ,古紙,C-M119-01,SUBCATEGORY,6,CURBSIDE,雑がみ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,品目別にまとめて出す,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-02,https://www.city.yamaguchi.lg.jp/site/gomisigen/69641.html,雑がみ,2026-08-19,REFERENCE_ONLY,CURRENT,,
M119,C-M119-07,ペットボトル,ペットボトル,,PRIMARY,7,CURBSIDE,PETマークのボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップ・ラベルを外し、中を洗う,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-06,https://www.city.yamaguchi.lg.jp/site/gomisigen/161801.html,ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
M119,C-M119-08,プラスチック製容器包装,プラスチック製容器包装,,PRIMARY,8,CURBSIDE,プラマークの容器包装,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を使い切り、汚れを落とす,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-06,https://www.city.yamaguchi.lg.jp/site/gomisigen/161801.html,プラスチック製容器包装,2026-08-19,SORT_BUCKET,CURRENT,,
M119,C-M119-09,びん,びん,,PRIMARY,9,CURBSIDE,飲食用びん等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中を洗う,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-06,https://www.city.yamaguchi.lg.jp/site/gomisigen/161801.html,びん,2026-08-19,SORT_BUCKET,CURRENT,,
M119,C-M119-10,缶,缶,,PRIMARY,10,CURBSIDE,飲食用缶等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中を洗う,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-06,https://www.city.yamaguchi.lg.jp/site/gomisigen/161801.html,缶,2026-08-19,SORT_BUCKET,CURRENT,,
M119,C-M119-11,金属・小型家電製品,金属・小型家電製品,,PRIMARY,11,CURBSIDE,金属製品・小型家電等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池等を外す,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-03,https://www.city.yamaguchi.lg.jp/site/gomisigen/69645.html,金属・小型家電製品,2026-08-19,SORT_BUCKET,CURRENT,,
M119,C-M119-12,有害ごみ(1),有害ごみ(1),,PRIMARY,12,DROP_OFF,スプレー缶・カセットボンベ・蛍光管・乾電池・水銀体温計等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,スプレー缶等は中身を使い切り、屋外で穴を開ける,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-04,https://www.city.yamaguchi.lg.jp/site/gomisigen/79591.html,有害ごみ(1),2026-08-19,REFERENCE_ONLY,CURRENT,,
M119,C-M119-13,有害ごみ(2),有害ごみ(2),,PRIMARY,13,DROP_OFF,小型充電式電池・モバイルバッテリー・ボタン電池・電子たばこ等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池類は端子を絶縁する,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-05,https://www.city.yamaguchi.lg.jp/site/gomisigen/92657.html,有害ごみ(2),2026-08-19,REFERENCE_ONLY,CURRENT,,
M119,C-M119-14,燃やせるごみ,燃やせるごみ,,PRIMARY,14,CURBSIDE,生ごみ・紙くず等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,生ごみは水切りする,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-06,https://www.city.yamaguchi.lg.jp/site/gomisigen/161801.html,燃やせるごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M119,C-M119-15,燃やせないごみ,燃やせないごみ,,PRIMARY,15,CURBSIDE,陶磁器・ガラス等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,危険物は安全に包む,,,FALSE,FALSE,FALSE,,FALSE,,S-M119-06,https://www.city.yamaguchi.lg.jp/site/gomisigen/161801.html,燃やせないごみ,2026-08-19,SORT_BUCKET,CURRENT,,
